EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GZ
1618271731.126002,1625385.667,28130,3,GZ,1,100,0.153
1618271731.164871,1625423.333,28130,3,GZ,1,100,-0.214
1618271731.203739,1625461.000,28130,3,GZ,1,100,0.183
1618271731.242608,1625498.667,28148,3,GZ,1,100,0.458
1618271731.281476,1625536.333,28148,3,GZ,1,100,-0.946
1618271731.320345,1625574.000,28148,3,GZ,1,100,-2.411
1618271731.361105,1625613.500,28166,2,GZ,1,100,-1.740
1618271731.401866,1625653.000,28166,2,GZ,1,100,1.312
1618271731.440734,1625690.667,28182,3,GZ,1,100,-0.671
1618271731.479603,1625728.333,28182,3,GZ,1,100,-1.801
1618271731.518471,1625766.000,28182,3,GZ,1,100,-1.984
1618271731.559748,1625806.000,28202,2,GZ,1,100,0.854
1618271731.601024,1625846.000,28202,2,GZ,1,100,0.702
1618271731.645740,1625889.333,28220,3,GZ,1,100,-1.160
1618271731.690456,1625932.667,28220,3,GZ,1,100,-1.465
1618271731.735172,1625976.000,28220,3,GZ,1,100,-0.214
1618271731.768709,1626008.500,28239,2,GZ,1,100,-0.214
1618271731.802246,1626041.000,28239,2,GZ,1,100,0.031
1618271731.846962,1626084.333,28256,3,GZ,1,100,-0.275
1618271731.891678,1626127.667,28256,3,GZ,1,100,-0.854
1618271731.936394,1626171.000,28256,3,GZ,1,100,-2.289
1618271731.974919,1626208.333,28273,3,GZ,1,100,-0.793
1618271732.013443,1626245.667,28273,3,GZ,1,100,1.251
1618271732.051968,1626283.000,28273,3,GZ,1,100,-0.519
1618271732.093244,1626323.000,28291,2,GZ,1,100,-1.740
1618271732.134521,1626363.000,28291,2,GZ,1,100,-1.099
1618271732.173389,1626400.667,28310,3,GZ,1,100,0.397
1618271732.212258,1626438.333,28310,3,GZ,1,100,-0.671
1618271732.251126,1626476.000,28310,3,GZ,1,100,-1.129
1618271732.292403,1626516.000,28327,2,GZ,1,100,-2.777
1618271732.333679,1626556.000,28327,2,GZ,1,100,0.214
1618271732.372547,1626593.667,28345,3,GZ,1,100,2.136
1618271732.411416,1626631.333,28345,3,GZ,1,100,0.610
1618271732.450284,1626669.000,28345,3,GZ,1,100,-1.923
1618271732.489153,1626706.667,28362,3,GZ,1,100,0.824
1618271732.528022,1626744.333,28362,3,GZ,1,100,1.617
1618271732.566890,1626782.000,28362,3,GZ,1,100,-0.244
1618271732.608166,1626822.000,28382,2,GZ,1,100,1.617
1618271732.649443,1626862.000,28382,2,GZ,1,100,-0.183
1618271732.693815,1626905.000,28400,3,GZ,1,100,-0.031
1618271732.738187,1626948.000,28400,3,GZ,1,100,-1.556
1618271732.782559,1626991.000,28400,3,GZ,1,100,-2.960
1618271732.816612,1627024.000,28418,2,GZ,1,100,-0.580
1618271732.850665,1627057.000,28418,2,GZ,1,100,0.824
1618271732.894693,1627099.667,28434,3,GZ,1,100,-0.244
1618271732.938721,1627142.333,28434,3,GZ,1,100,-0.275
1618271732.982749,1627185.000,28434,3,GZ,1,100,-0.977
1618271733.023510,1627224.500,28453,2,GZ,1,100,-1.190
1618271733.064270,1627264.000,28453,2,GZ,1,100,0.549
1618271733.103482,1627302.000,28471,3,GZ,1,100,-0.153
1618271733.142695,1627340.000,28471,3,GZ,1,100,-1.068
1618271733.181907,1627378.000,28471,3,GZ,1,100,-1.465
1618271733.220432,1627415.333,28490,3,GZ,1,100,-0.610
1618271733.258957,1627452.667,28490,3,GZ,1,100,-1.068
1618271733.297481,1627490.000,28490,3,GZ,1,100,1.129
1618271733.339273,1627530.500,28507,2,GZ,1,100,-0.549
1618271733.381066,1627571.000,28507,2,GZ,1,100,-1.129
1618271733.419934,1627608.667,28524,3,GZ,1,100,-0.732
1618271733.458803,1627646.333,28524,3,GZ,1,100,-0.244
1618271733.497671,1627684.000,28524,3,GZ,1,100,-0.214
1618271733.538948,1627724.000,28543,2,GZ,1,100,-0.366
1618271733.580224,1627764.000,28543,2,GZ,1,100,-0.854
1618271733.618405,1627801.000,28562,3,GZ,1,100,-0.244
1618271733.656585,1627838.000,28562,3,GZ,1,100,-0.793
1618271733.694766,1627875.000,28562,3,GZ,1,100,0.885
1618271733.739482,1627918.333,28580,3,GZ,1,100,1.282
1618271733.784198,1627961.667,28580,3,GZ,1,100,-1.526
1618271733.828914,1628005.000,28580,3,GZ,1,100,-1.129
1618271733.862451,1628037.500,28598,2,GZ,1,100,-0.824
1618271733.895988,1628070.000,28598,2,GZ,1,100,0.427
1618271733.940360,1628113.000,28614,3,GZ,1,100,0.305
1618271733.984732,1628156.000,28614,3,GZ,1,100,-1.892
1618271734.029104,1628199.000,28614,3,GZ,1,100,-0.732
1618271734.067973,1628236.667,28633,3,GZ,1,100,-0.458
1618271734.106841,1628274.333,28633,3,GZ,1,100,-2.991
1618271734.145710,1628312.000,28633,3,GZ,1,100,0.793
1618271734.186986,1628352.000,28651,2,GZ,1,100,2.411
1618271734.228262,1628392.000,28651,2,GZ,1,100,-1.129
1618271734.267131,1628429.667,28669,3,GZ,1,100,-2.228
1618271734.306000,1628467.333,28669,3,GZ,1,100,-0.916
1618271734.344868,1628505.000,28669,3,GZ,1,100,-0.214
1618271734.383737,1628542.667,28686,3,GZ,1,100,0.763
1618271734.422605,1628580.333,28686,3,GZ,1,100,0.122
1618271734.461474,1628618.000,28686,3,GZ,1,100,-2.167
1618271734.503266,1628658.500,28704,2,GZ,1,100,-1.099
1618271734.545058,1628699.000,28704,2,GZ,1,100,0.183
1618271734.586335,1628739.000,28723,2,GZ,1,100,-0.458
1618271734.627611,1628779.000,28723,2,GZ,1,100,-1.678
1618271734.666823,1628817.000,28742,3,GZ,1,100,-0.305
1618271734.706036,1628855.000,28742,3,GZ,1,100,0.458
1618271734.745249,1628893.000,28742,3,GZ,1,100,-1.465
1618271734.787041,1628933.500,28759,2,GZ,1,100,-0.641
1618271734.828833,1628974.000,28759,2,GZ,1,100,0.427
1618271734.872861,1629016.667,28776,3,GZ,1,100,-0.854
1618271734.916889,1629059.333,28776,3,GZ,1,100,0.092
1618271734.960917,1629102.000,28776,3,GZ,1,100,-0.824
1618271735.000130,1629140.000,28794,3,GZ,1,100,0.122
1618271735.039342,1629178.000,28794,3,GZ,1,100,-1.099
1618271735.078555,1629216.000,28794,3,GZ,1,100,-1.221
1618271735.120347,1629256.500,28813,2,GZ,1,100,-0.824
1618271735.162139,1629297.000,28813,2,GZ,1,100,-0.702
1618271735.200664,1629334.333,28831,3,GZ,1,100,0.702
1618271735.239188,1629371.667,28831,3,GZ,1,100,0.580
1618271735.277713,1629409.000,28831,3,GZ,1,100,-0.549
1618271735.319505,1629449.500,28847,2,GZ,1,100,-1.160
1618271735.361298,1629490.000,28847,2,GZ,1,100,-0.397
1618271735.399822,1629527.333,28865,3,GZ,1,100,0.732
1618271735.438347,1629564.667,28865,3,GZ,1,100,0.580
1618271735.476871,1629602.000,28865,3,GZ,1,100,-2.991
1618271735.515396,1629639.333,28885,3,GZ,1,100,-3.632
1618271735.553921,1629676.667,28885,3,GZ,1,100,-1.160
1618271735.592445,1629714.000,28885,3,GZ,1,100,1.038
1618271735.634753,1629755.000,28903,2,GZ,1,100,2.655
1618271735.677062,1629796.000,28903,2,GZ,1,100,1.556
1618271735.718854,1629836.500,28921,2,GZ,1,100,0.061
1618271735.760646,1629877.000,28921,2,GZ,1,100,-2.075
1618271735.799171,1629914.333,28937,3,GZ,1,100,-1.862
1618271735.837695,1629951.667,28937,3,GZ,1,100,-1.038
1618271735.876220,1629989.000,28937,3,GZ,1,100,0.977
1618271735.920936,1630032.333,28956,3,GZ,1,100,-1.038
1618271735.965652,1630075.667,28956,3,GZ,1,100,-1.282
1618271736.010368,1630119.000,28956,3,GZ,1,100,-2.563
1618271736.048290,1630155.750,28979,4,GZ,1,100,0.793
1618271736.086213,1630192.500,28979,4,GZ,1,100,0.061
1618271736.124136,1630229.250,28979,4,GZ,1,100,0.946
1618271736.162059,1630266.000,28979,4,GZ,1,100,-1.221
1618271736.203335,1630306.000,28998,2,GZ,1,100,-1.801
1618271736.244611,1630346.000,28998,2,GZ,1,100,-1.892
1618271736.283480,1630383.667,29016,3,GZ,1,100,-1.404
1618271736.322348,1630421.333,29016,3,GZ,1,100,-2.716
1618271736.361217,1630459.000,29016,3,GZ,1,100,-0.702
1618271736.405245,1630501.667,29035,3,GZ,1,100,2.533
1618271736.449273,1630544.333,29035,3,GZ,1,100,7.446
1618271736.493301,1630587.000,29035,3,GZ,1,100,-1.373
1618271736.535093,1630627.500,29053,2,GZ,1,100,-2.594
1618271736.576886,1630668.000,29053,2,GZ,1,100,-2.991
1618271736.615410,1630705.333,29070,3,GZ,1,100,-0.366
1618271736.653935,1630742.667,29070,3,GZ,1,100,0.305
1618271736.692459,1630780.000,29070,3,GZ,1,100,0.458
1618271736.730984,1630817.333,29088,3,GZ,1,100,0.092
1618271736.769508,1630854.667,29088,3,GZ,1,100,-2.136
1618271736.808033,1630892.000,29088,3,GZ,1,100,-0.977
1618271736.849309,1630932.000,29107,2,GZ,1,100,2.106
1618271736.890586,1630972.000,29107,2,GZ,1,100,0.519
1618271736.929798,1631010.000,29124,3,GZ,1,100,2.808
1618271736.969011,1631048.000,29124,3,GZ,1,100,4.456
1618271737.008223,1631086.000,29124,3,GZ,1,100,9.277
1618271737.050015,1631126.500,29141,2,GZ,1,100,5.157
1618271737.091808,1631167.000,29141,2,GZ,1,100,-3.998
1618271737.130676,1631204.667,29159,3,GZ,1,100,-8.148
1618271737.169545,1631242.333,29159,3,GZ,1,100,-7.690
1618271737.208413,1631280.000,29159,3,GZ,1,100,-6.836
1618271737.250206,1631320.500,29178,2,GZ,1,100,-2.838
1618271737.291998,1631361.000,29178,2,GZ,1,100,2.716
1618271737.336370,1631404.000,29196,3,GZ,1,100,5.280
1618271737.380742,1631447.000,29196,3,GZ,1,100,2.350
1618271737.425114,1631490.000,29196,3,GZ,1,100,-1.862
1618271737.458135,1631522.000,29214,2,GZ,1,100,-3.906
1618271737.491156,1631554.000,29214,2,GZ,1,100,-4.150
1618271737.535872,1631597.333,29231,3,GZ,1,100,-2.686
1618271737.580588,1631640.667,29231,3,GZ,1,100,1.007
1618271737.625304,1631684.000,29231,3,GZ,1,100,0.610
1618271737.663485,1631721.000,29250,3,GZ,1,100,-2.930
1618271737.701666,1631758.000,29250,3,GZ,1,100,-1.343
1618271737.739846,1631795.000,29250,3,GZ,1,100,-1.068
1618271737.781638,1631835.500,29268,2,GZ,1,100,-2.991
1618271737.823431,1631876.000,29268,2,GZ,1,100,-1.068
1618271737.862643,1631914.000,29286,3,GZ,1,100,0.854
1618271737.901856,1631952.000,29286,3,GZ,1,100,-0.183
1618271737.941068,1631990.000,29286,3,GZ,1,100,-0.977
1618271737.979593,1632027.333,29303,3,GZ,1,100,-0.427
1618271738.018117,1632064.667,29303,3,GZ,1,100,1.465
1618271738.056642,1632102.000,29303,3,GZ,1,100,1.587
1618271738.097918,1632142.000,29321,2,GZ,1,100,0.885
1618271738.139195,1632182.000,29321,2,GZ,1,100,0.305
1618271738.180987,1632222.500,29339,2,GZ,1,100,-0.946
1618271738.222779,1632263.000,29339,2,GZ,1,100,0.275
1618271738.261992,1632301.000,29358,3,GZ,1,100,1.068
1618271738.301204,1632339.000,29358,3,GZ,1,100,-0.397
1618271738.340417,1632377.000,29358,3,GZ,1,100,-1.007
1618271738.382209,1632417.500,29375,2,GZ,1,100,-1.526
1618271738.424001,1632458.000,29375,2,GZ,1,100,-0.885
1618271738.462526,1632495.333,29392,3,GZ,1,100,-0.366
1618271738.501050,1632532.667,29392,3,GZ,1,100,-0.885
1618271738.539575,1632570.000,29392,3,GZ,1,100,-0.671
1618271738.583947,1632613.000,29411,3,GZ,1,100,0.977
1618271738.628319,1632656.000,29411,3,GZ,1,100,0.122
1618271738.672691,1632699.000,29411,3,GZ,1,100,-2.716
1618271738.711216,1632736.333,29430,3,GZ,1,100,-2.228
1618271738.749740,1632773.667,29430,3,GZ,1,100,0.244
1618271738.788265,1632811.000,29430,3,GZ,1,100,-0.824
1618271738.830573,1632852.000,29448,2,GZ,1,100,-0.885
1618271738.872881,1632893.000,29448,2,GZ,1,100,1.221
1618271738.911062,1632930.000,29466,3,GZ,1,100,1.373
1618271738.949243,1632967.000,29466,3,GZ,1,100,0.366
1618271738.987423,1633004.000,29466,3,GZ,1,100,-0.366
1618271739.028700,1633044.000,29482,2,GZ,1,100,0.275
1618271739.069976,1633084.000,29482,2,GZ,1,100,-0.824
1618271739.108845,1633121.667,29501,3,GZ,1,100,0.183
1618271739.147713,1633159.333,29501,3,GZ,1,100,0.824
1618271739.186582,1633197.000,29501,3,GZ,1,100,-1.373
1618271739.228890,1633238.000,29519,2,GZ,1,100,-1.587
1618271739.271198,1633279.000,29519,2,GZ,1,100,-0.153
1618271739.309723,1633316.333,29537,3,GZ,1,100,-2.350
1618271739.348247,1633353.667,29537,3,GZ,1,100,-1.434
1618271739.386772,1633391.000,29537,3,GZ,1,100,-0.946
1618271739.429080,1633432.000,29553,2,GZ,1,100,-0.977
1618271739.471388,1633473.000,29553,2,GZ,1,100,-0.916
1618271739.515760,1633516.000,29573,3,GZ,1,100,-4.272
1618271739.560132,1633559.000,29573,3,GZ,1,100,-3.601
1618271739.604504,1633602.000,29573,3,GZ,1,100,-1.404
1618271739.643029,1633639.333,29591,3,GZ,1,100,-3.357
1618271739.681554,1633676.667,29591,3,GZ,1,100,-2.472
1618271739.720078,1633714.000,29591,3,GZ,1,100,-1.373
1618271739.762386,1633755.000,29610,2,GZ,1,100,0.549
1618271739.804695,1633796.000,29610,2,GZ,1,100,1.312
1618271739.843563,1633833.667,29627,3,GZ,1,100,1.099
1618271739.882432,1633871.333,29627,3,GZ,1,100,1.312
1618271739.921300,1633909.000,29627,3,GZ,1,100,1.923
1618271739.959825,1633946.333,29644,3,GZ,1,100,0.732
1618271739.998349,1633983.667,29644,3,GZ,1,100,-0.427
1618271740.036874,1634021.000,29644,3,GZ,1,100,1.038
1618271740.078150,1634061.000,29662,2,GZ,1,100,1.221
1618271740.119426,1634101.000,29662,2,GZ,1,100,1.190
1618271740.158639,1634139.000,29681,3,GZ,1,100,-2.197
1618271740.197852,1634177.000,29681,3,GZ,1,100,-0.702
1618271740.237064,1634215.000,29681,3,GZ,1,100,-0.702
1618271740.277824,1634254.500,29698,2,GZ,1,100,-1.862
1618271740.318585,1634294.000,29698,2,GZ,1,100,-2.686
1618271740.362957,1634337.000,29717,3,GZ,1,100,-0.793
1618271740.407329,1634380.000,29717,3,GZ,1,100,0.488
1618271740.451701,1634423.000,29717,3,GZ,1,100,2.747
1618271740.484722,1634455.000,29733,2,GZ,1,100,-1.251
1618271740.517743,1634487.000,29733,2,GZ,1,100,-0.031
1618271740.562115,1634530.000,29753,3,GZ,1,100,2.594
1618271740.606487,1634573.000,29753,3,GZ,1,100,1.465
1618271740.650859,1634616.000,29753,3,GZ,1,100,-5.463
1618271740.690072,1634654.000,29771,3,GZ,1,100,-6.897
1618271740.729284,1634692.000,29771,3,GZ,1,100,-3.479
1618271740.768497,1634730.000,29771,3,GZ,1,100,-2.106
1618271740.810289,1634770.500,29789,2,GZ,1,100,-3.510
1618271740.852082,1634811.000,29789,2,GZ,1,100,-4.883
1618271740.890950,1634848.667,29805,3,GZ,1,100,-5.280
1618271740.929819,1634886.333,29805,3,GZ,1,100,-1.831
1618271740.968687,1634924.000,29805,3,GZ,1,100,0.214
1618271741.007212,1634961.333,29824,3,GZ,1,100,1.099
1618271741.045736,1634998.667,29824,3,GZ,1,100,0.458
1618271741.084261,1635036.000,29824,3,GZ,1,100,-0.458
1618271741.126569,1635077.000,29842,2,GZ,1,100,1.221
1618271741.168877,1635118.000,29842,2,GZ,1,100,0.916
1618271741.207402,1635155.333,29861,3,GZ,1,100,0.946
1618271741.245926,1635192.667,29861,3,GZ,1,100,0.122
1618271741.284451,1635230.000,29861,3,GZ,1,100,-0.305
1618271741.326759,1635271.000,29883,2,GZ,1,100,0.061
1618271741.369067,1635312.000,29883,2,GZ,1,100,0.000
1618271741.410344,1635352.000,29900,2,GZ,1,100,-0.916
1618271741.451620,1635392.000,29900,2,GZ,1,100,-1.495
1618271741.490833,1635430.000,29919,3,GZ,1,100,-2.594
1618271741.530045,1635468.000,29919,3,GZ,1,100,-0.763
1618271741.569258,1635506.000,29919,3,GZ,1,100,-0.275
1618271741.613630,1635549.000,29938,3,GZ,1,100,-2.075
1618271741.658002,1635592.000,29938,3,GZ,1,100,-1.831
1618271741.702374,1635635.000,29938,3,GZ,1,100,-0.061
1618271741.744682,1635676.000,29955,2,GZ,1,100,0.153
1618271741.786990,1635717.000,29955,2,GZ,1,100,-0.427
1618271741.825515,1635754.333,29973,3,GZ,1,100,-0.671
1618271741.864039,1635791.667,29973,3,GZ,1,100,0.153
1618271741.902564,1635829.000,29973,3,GZ,1,100,-0.061
1618271741.941089,1635866.333,29990,3,GZ,1,100,0.366
1618271741.979613,1635903.667,29990,3,GZ,1,100,0.275
1618271742.018138,1635941.000,29990,3,GZ,1,100,0.122
1618271742.059414,1635981.000,30009,2,GZ,1,100,-0.549
1618271742.100690,1636021.000,30009,2,GZ,1,100,-0.275
1618271742.139215,1636058.333,30027,3,GZ,1,100,0.031
1618271742.177740,1636095.667,30027,3,GZ,1,100,-1.068
1618271742.216264,1636133.000,30027,3,GZ,1,100,-0.854
1618271742.258056,1636173.500,30045,2,GZ,1,100,-1.343
1618271742.299849,1636214.000,30045,2,GZ,1,100,-0.885
1618271742.338717,1636251.667,30061,3,GZ,1,100,-2.136
1618271742.377586,1636289.333,30061,3,GZ,1,100,-2.777
1618271742.416454,1636327.000,30061,3,GZ,1,100,-2.197
1618271742.457731,1636367.000,30080,2,GZ,1,100,0.641
1618271742.499007,1636407.000,30080,2,GZ,1,100,-3.784
1618271742.537532,1636444.333,30099,3,GZ,1,100,-3.937
1618271742.576056,1636481.667,30099,3,GZ,1,100,0.793
1618271742.614581,1636519.000,30099,3,GZ,1,100,2.808
1618271742.656889,1636560.000,30117,2,GZ,1,100,0.183
1618271742.699197,1636601.000,30117,2,GZ,1,100,-1.007
1618271742.744257,1636644.667,30135,3,GZ,1,100,-1.740
1618271742.789317,1636688.333,30135,3,GZ,1,100,-1.617
1618271742.834377,1636732.000,30135,3,GZ,1,100,0.458
1618271742.873246,1636769.667,30152,3,GZ,1,100,1.556
1618271742.912114,1636807.333,30152,3,GZ,1,100,-0.427
1618271742.950983,1636845.000,30152,3,GZ,1,100,-3.387
1618271742.992775,1636885.500,30170,2,GZ,1,100,-2.899
1618271743.034567,1636926.000,30170,2,GZ,1,100,0.031
1618271743.073436,1636963.667,30189,3,GZ,1,100,-0.977
1618271743.112304,1637001.333,30189,3,GZ,1,100,-0.793
1618271743.151173,1637039.000,30189,3,GZ,1,100,-2.258
1618271743.192965,1637079.500,30206,2,GZ,1,100,-2.350
1618271743.234758,1637120.000,30206,2,GZ,1,100,-0.366
1618271743.273282,1637157.333,30223,3,GZ,1,100,-2.106
1618271743.311807,1637194.667,30223,3,GZ,1,100,-3.479
1618271743.350331,1637232.000,30223,3,GZ,1,100,-0.641
1618271743.389200,1637269.667,30241,3,GZ,1,100,0.061
1618271743.428068,1637307.333,30241,3,GZ,1,100,-1.373
1618271743.466937,1637345.000,30241,3,GZ,1,100,-2.502
1618271743.508213,1637385.000,30261,2,GZ,1,100,1.831
1618271743.549489,1637425.000,30261,2,GZ,1,100,0.977
1618271743.594206,1637468.333,30279,3,GZ,1,100,-1.923
1618271743.638922,1637511.667,30279,3,GZ,1,100,-0.916
1618271743.683638,1637555.000,30279,3,GZ,1,100,-0.549
1618271743.717175,1637587.500,30297,2,GZ,1,100,-0.580
1618271743.750712,1637620.000,30297,2,GZ,1,100,-2.136
1618271743.795084,1637663.000,30313,3,GZ,1,100,-0.793
1618271743.839456,1637706.000,30313,3,GZ,1,100,0.519
1618271743.883828,1637749.000,30313,3,GZ,1,100,-0.488
1618271743.922696,1637786.667,30332,3,GZ,1,100,-0.214
1618271743.961565,1637824.333,30332,3,GZ,1,100,-0.366
1618271744.000433,1637862.000,30332,3,GZ,1,100,0.000
1618271744.042226,1637902.500,30350,2,GZ,1,100,0.092
1618271744.084018,1637943.000,30350,2,GZ,1,100,0.458
1618271744.122543,1637980.333,30368,3,GZ,1,100,-0.153
1618271744.161067,1638017.667,30368,3,GZ,1,100,-0.244
1618271744.199592,1638055.000,30368,3,GZ,1,100,0.244
1618271744.241384,1638095.500,30384,2,GZ,1,100,-1.068
1618271744.283176,1638136.000,30384,2,GZ,1,100,0.610
1618271744.321357,1638173.000,30403,3,GZ,1,100,-0.153
1618271744.359538,1638210.000,30403,3,GZ,1,100,-2.075
1618271744.397718,1638247.000,30403,3,GZ,1,100,0.885
1618271744.439510,1638287.500,30421,2,GZ,1,100,-0.244
1618271744.481303,1638328.000,30421,2,GZ,1,100,-0.641
1618271744.520171,1638365.667,30441,3,GZ,1,100,1.770
1618271744.559040,1638403.333,30441,3,GZ,1,100,0.671
1618271744.597908,1638441.000,30441,3,GZ,1,100,0.977
1618271744.639701,1638481.500,30458,2,GZ,1,100,-1.373
1618271744.681493,1638522.000,30458,2,GZ,1,100,-0.854
1618271744.725521,1638564.667,30475,3,GZ,1,100,0.946
1618271744.769549,1638607.333,30475,3,GZ,1,100,1.862
1618271744.813577,1638650.000,30475,3,GZ,1,100,1.740
1618271744.852446,1638687.667,30493,3,GZ,1,100,0.671
1618271744.891314,1638725.333,30493,3,GZ,1,100,0.336
1618271744.930183,1638763.000,30493,3,GZ,1,100,-1.129
1618271744.971975,1638803.500,30512,2,GZ,1,100,0.916
1618271745.013767,1638844.000,30512,2,GZ,1,100,0.061
1618271745.052980,1638882.000,30530,3,GZ,1,100,-0.244
1618271745.092192,1638920.000,30530,3,GZ,1,100,-1.221
1618271745.131405,1638958.000,30530,3,GZ,1,100,-1.556
1618271745.173197,1638998.500,30546,2,GZ,1,100,-0.366
1618271745.214989,1639039.000,30546,2,GZ,1,100,0.763
1618271745.253858,1639076.667,30564,3,GZ,1,100,-0.946
1618271745.292727,1639114.333,30564,3,GZ,1,100,-0.793
1618271745.331595,1639152.000,30564,3,GZ,1,100,0.214
1618271745.370120,1639189.333,30583,3,GZ,1,100,0.458
1618271745.408644,1639226.667,30583,3,GZ,1,100,-0.854
1618271745.447169,1639264.000,30583,3,GZ,1,100,-0.885
1618271745.489993,1639305.500,30601,2,GZ,1,100,0.183
1618271745.532817,1639347.000,30601,2,GZ,1,100,-1.221
1618271745.570998,1639384.000,30620,3,GZ,1,100,-1.129
1618271745.609179,1639421.000,30620,3,GZ,1,100,0.610
1618271745.647359,1639458.000,30620,3,GZ,1,100,0.427
1618271745.688635,1639498.000,30636,2,GZ,1,100,-0.519
1618271745.729912,1639538.000,30636,2,GZ,1,100,-0.702
1618271745.774284,1639581.000,30655,3,GZ,1,100,-2.625
1618271745.818656,1639624.000,30655,3,GZ,1,100,-0.641
1618271745.863028,1639667.000,30655,3,GZ,1,100,-0.336
1618271745.901896,1639704.667,30673,3,GZ,1,100,-1.678
1618271745.940765,1639742.333,30673,3,GZ,1,100,-0.488
1618271745.979634,1639780.000,30673,3,GZ,1,100,-0.031
1618271746.020910,1639820.000,30692,2,GZ,1,100,-1.068
1618271746.062186,1639860.000,30692,2,GZ,1,100,0.793
1618271746.101055,1639897.667,30709,3,GZ,1,100,1.038
1618271746.139923,1639935.333,30709,3,GZ,1,100,-2.563
1618271746.178792,1639973.000,30709,3,GZ,1,100,-1.312
1618271746.220068,1640013.000,30726,2,GZ,1,100,0.427
1618271746.261344,1640053.000,30726,2,GZ,1,100,0.702
1618271746.299525,1640090.000,30744,3,GZ,1,100,-1.007
1618271746.337706,1640127.000,30744,3,GZ,1,100,-1.404
1618271746.375886,1640164.000,30744,3,GZ,1,100,-0.366
1618271746.414755,1640201.667,30763,3,GZ,1,100,-0.031
1618271746.453623,1640239.333,30763,3,GZ,1,100,-0.885
1618271746.492492,1640277.000,30763,3,GZ,1,100,-0.458
1618271746.534284,1640317.500,30781,2,GZ,1,100,-0.885
1618271746.576077,1640358.000,30781,2,GZ,1,100,-0.397
1618271746.620105,1640400.667,30804,3,GZ,1,100,0.183
1618271746.664133,1640443.333,30804,3,GZ,1,100,-0.427
1618271746.708161,1640486.000,30804,3,GZ,1,100,-1.587
1618271746.741182,1640518.000,30821,2,GZ,1,100,-0.305
1618271746.774203,1640550.000,30821,2,GZ,1,100,-0.427
1618271746.818919,1640593.333,30840,3,GZ,1,100,-0.031
1618271746.863635,1640636.667,30840,3,GZ,1,100,-0.763
1618271746.908351,1640680.000,30840,3,GZ,1,100,-0.427
1618271746.947219,1640717.667,30858,3,GZ,1,100,0.244
1618271746.986088,1640755.333,30858,3,GZ,1,100,-0.671
1618271747.024956,1640793.000,30858,3,GZ,1,100,-1.953
1618271747.066749,1640833.500,30876,2,GZ,1,100,-0.244
1618271747.108541,1640874.000,30876,2,GZ,1,100,-0.580
1618271747.147754,1640912.000,30892,3,GZ,1,100,-2.472
1618271747.186966,1640950.000,30892,3,GZ,1,100,-0.580
1618271747.226179,1640988.000,30892,3,GZ,1,100,0.641
1618271747.266939,1641027.500,30911,2,GZ,1,100,-2.014
1618271747.307699,1641067.000,30911,2,GZ,1,100,-1.984
1618271747.346568,1641104.667,30929,3,GZ,1,100,-0.610
1618271747.385437,1641142.333,30929,3,GZ,1,100,0.458
1618271747.424305,1641180.000,30929,3,GZ,1,100,0.092
1618271747.463174,1641217.667,30948,3,GZ,1,100,0.793
1618271747.502042,1641255.333,30948,3,GZ,1,100,0.427
1618271747.540911,1641293.000,30948,3,GZ,1,100,-1.343
1618271747.582703,1641333.500,30966,2,GZ,1,100,-1.190
1618271747.624495,1641374.000,30966,2,GZ,1,100,-0.305
1618271747.664740,1641413.000,30983,2,GZ,1,100,0.244
1618271747.704984,1641452.000,30983,2,GZ,1,100,0.061
1618271747.744541,1641490.333,31001,3,GZ,1,100,-2.747
1618271747.784097,1641528.667,31001,3,GZ,1,100,0.153
1618271747.823653,1641567.000,31001,3,GZ,1,100,1.495
1618271747.867682,1641609.667,31020,3,GZ,1,100,0.366
1618271747.911710,1641652.333,31020,3,GZ,1,100,1.434
1618271747.955738,1641695.000,31020,3,GZ,1,100,3.723
1618271747.997014,1641735.000,31037,2,GZ,1,100,1.312
1618271748.038291,1641775.000,31037,2,GZ,1,100,-2.899
1618271748.077503,1641813.000,31055,3,GZ,1,100,-2.106
1618271748.116715,1641851.000,31055,3,GZ,1,100,0.000
1618271748.155928,1641889.000,31055,3,GZ,1,100,-1.160
1618271748.194797,1641926.667,31072,3,GZ,1,100,-1.495
1618271748.233665,1641964.333,31072,3,GZ,1,100,-0.610
1618271748.272534,1642002.000,31072,3,GZ,1,100,0.519
1618271748.313810,1642042.000,31091,2,GZ,1,100,2.289
1618271748.355086,1642082.000,31091,2,GZ,1,100,1.953
1618271748.394299,1642120.000,31109,3,GZ,1,100,0.885
1618271748.433511,1642158.000,31109,3,GZ,1,100,0.244
1618271748.472724,1642196.000,31109,3,GZ,1,100,-0.793
1618271748.514516,1642236.500,31128,2,GZ,1,100,-1.465
1618271748.556309,1642277.000,31128,2,GZ,1,100,-1.434
1618271748.594489,1642314.000,31144,3,GZ,1,100,-1.007
1618271748.632670,1642351.000,31144,3,GZ,1,100,-0.275
1618271748.670850,1642388.000,31144,3,GZ,1,100,-0.427
1618271748.712642,1642428.500,31163,2,GZ,1,100,-1.648
1618271748.754435,1642469.000,31163,2,GZ,1,100,-0.946
1618271748.798807,1642512.000,31181,3,GZ,1,100,0.885
1618271748.843179,1642555.000,31181,3,GZ,1,100,0.610
