EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,ER
1618272109.191213,1991760.500,27266,2,ER,1,100,1.638772
1618272109.257771,1991825.000,27266,2,ER,1,100,1.639336
1618272109.323813,1991889.000,27283,2,ER,1,100,1.639376
1618272109.389855,1991953.000,27283,2,ER,1,100,1.641955
1618272109.455897,1992017.000,27300,1,ER,1,100,1.643849
1618272109.522455,1992081.500,27318,2,ER,1,100,1.643889
1618272109.589014,1992146.000,27318,2,ER,1,100,1.646791
1618272109.656088,1992211.000,27337,1,ER,1,100,1.648120
1618272109.722130,1992275.000,27355,2,ER,1,100,1.650820
1618272109.788172,1992339.000,27355,2,ER,1,100,1.652673
1618272109.854730,1992403.500,27373,2,ER,1,100,1.653922
1618272109.921288,1992468.000,27373,2,ER,1,100,1.656058
1618272109.988362,1992533.000,27390,1,ER,1,100,1.657911
1618272110.053888,1992596.500,27409,2,ER,1,100,1.659120
1618272110.119414,1992660.000,27409,2,ER,1,100,1.663915
1618272110.187520,1992726.000,27427,1,ER,1,100,1.664278
1618272110.254594,1992791.000,27445,2,ER,1,100,1.665768
1618272110.321668,1992856.000,27445,2,ER,1,100,1.666655
1618272110.385647,1992918.000,27461,1,ER,1,100,1.667582
1618272110.452721,1992983.000,27480,2,ER,1,100,1.668589
1618272110.519795,1993048.000,27480,2,ER,1,100,1.669032
1618272110.586353,1993112.500,27498,2,ER,1,100,1.668871
1618272110.652911,1993177.000,27498,2,ER,1,100,1.669717
1618272110.718953,1993241.000,27517,1,ER,1,100,1.670765
1618272110.785511,1993305.500,27534,2,ER,1,100,1.669959
1618272110.852069,1993370.000,27534,2,ER,1,100,1.671329
1618272110.919143,1993435.000,27552,1,ER,1,100,1.671651
1618272110.985185,1993499.000,27570,2,ER,1,100,1.671530
1618272111.051228,1993563.000,27570,2,ER,1,100,1.671450
1618272111.120365,1993630.000,27589,1,ER,1,100,1.671329
1618272111.186924,1993694.500,27606,2,ER,1,100,1.671168
1618272111.253482,1993759.000,27606,2,ER,1,100,1.670483
1618272111.318492,1993822.000,27625,1,ER,1,100,1.669919
1618272111.384018,1993885.500,27641,2,ER,1,100,1.669274
1618272111.449544,1993949.000,27641,2,ER,1,100,1.669475
1618272111.516102,1994013.500,27660,2,ER,1,100,1.668307
1618272111.582660,1994078.000,27660,2,ER,1,100,1.668267
1618272111.649734,1994143.000,27678,1,ER,1,100,1.668468
1618272111.716292,1994207.500,27701,2,ER,1,100,1.668146
1618272111.782851,1994272.000,27701,2,ER,1,100,1.668508
1618272111.849925,1994337.000,27717,1,ER,1,100,1.667743
1618272111.916483,1994401.500,27737,2,ER,1,100,1.666373
1618272111.983041,1994466.000,27737,2,ER,1,100,1.665809
1618272112.049083,1994530.000,27755,1,ER,1,100,1.666050
1618272112.116673,1994595.500,27774,2,ER,1,100,1.665970
1618272112.184263,1994661.000,27774,2,ER,1,100,1.665567
1618272112.250821,1994725.500,27791,2,ER,1,100,1.665809
1618272112.317379,1994790.000,27791,2,ER,1,100,1.665768
1618272112.383421,1994854.000,27808,1,ER,1,100,1.666413
1618272112.450495,1994919.000,27826,2,ER,1,100,1.664963
1618272112.517569,1994984.000,27826,2,ER,1,100,1.664600
1618272112.584643,1995049.000,27845,1,ER,1,100,1.664842
1618272112.650169,1995112.500,27862,2,ER,1,100,1.663834
1618272112.715696,1995176.000,27862,2,ER,1,100,1.663149
1618272112.782769,1995241.000,27880,1,ER,1,100,1.663794
1618272112.848812,1995305.000,27898,2,ER,1,100,1.662988
1618272112.914854,1995369.000,27898,2,ER,1,100,1.663552
1618272112.980896,1995433.000,27917,2,ER,1,100,1.664116
1618272113.046938,1995497.000,27917,2,ER,1,100,1.664479
1618272113.114012,1995562.000,27935,1,ER,1,100,1.664640
1618272113.181086,1995627.000,27953,2,ER,1,100,1.663955
1618272113.248160,1995692.000,27953,2,ER,1,100,1.663109
1618272113.313170,1995755.000,27969,1,ER,1,100,1.664600
1618272113.380244,1995820.000,27988,2,ER,1,100,1.662827
1618272113.447319,1995885.000,27988,2,ER,1,100,1.663069
1618272113.514392,1995950.000,28006,1,ER,1,100,1.662787
1618272113.580435,1996014.000,28025,2,ER,1,100,1.663190
1618272113.646477,1996078.000,28025,2,ER,1,100,1.663432
1618272113.711487,1996141.000,28042,1,ER,1,100,1.664801
1618272113.779077,1996206.500,28059,2,ER,1,100,1.664036
1618272113.846667,1996272.000,28059,2,ER,1,100,1.664157
1618272113.913741,1996337.000,28078,2,ER,1,100,1.663834
1618272113.980815,1996402.000,28078,2,ER,1,100,1.664358
1618272114.047889,1996467.000,28097,1,ER,1,100,1.662988
1618272114.114963,1996532.000,28114,2,ER,1,100,1.663069
1618272114.182037,1996597.000,28114,2,ER,1,100,1.661336
1618272114.248079,1996661.000,28131,1,ER,1,100,1.661376
1618272114.314637,1996725.500,28149,2,ER,1,100,1.661618
1618272114.381195,1996790.000,28149,2,ER,1,100,1.662988
1618272114.450333,1996857.000,28168,1,ER,1,100,1.663875
1618272114.516375,1996921.000,28186,2,ER,1,100,1.663794
1618272114.582417,1996985.000,28186,2,ER,1,100,1.662545
1618272114.649492,1997050.000,28204,2,ER,1,100,1.662746
1618272114.716566,1997115.000,28204,2,ER,1,100,1.662827
1618272114.782608,1997179.000,28220,1,ER,1,100,1.662505
1618272114.848650,1997243.000,28239,2,ER,1,100,1.661336
1618272114.914692,1997307.000,28239,2,ER,1,100,1.660853
1618272114.981766,1997372.000,28258,1,ER,1,100,1.661699
1618272115.048324,1997436.500,28276,2,ER,1,100,1.661538
1618272115.114882,1997501.000,28276,2,ER,1,100,1.662464
1618272115.179892,1997564.000,28293,1,ER,1,100,1.662908
1618272115.246450,1997628.500,28311,2,ER,1,100,1.663270
1618272115.313009,1997693.000,28311,2,ER,1,100,1.662988
1618272115.379051,1997757.000,28329,2,ER,1,100,1.662303
1618272115.445093,1997821.000,28329,2,ER,1,100,1.662343
1618272115.513199,1997887.000,28348,1,ER,1,100,1.662021
1618272115.580273,1997952.000,28365,2,ER,1,100,1.662142
1618272115.647347,1998017.000,28365,2,ER,1,100,1.661699
1618272115.713389,1998081.000,28382,1,ER,1,100,1.662062
1618272115.779431,1998145.000,28400,2,ER,1,100,1.660127
1618272115.845473,1998209.000,28400,2,ER,1,100,1.661538
1618272115.913579,1998275.000,28420,1,ER,1,100,1.662867
1618272115.980137,1998339.500,28438,2,ER,1,100,1.663149
1618272116.046695,1998404.000,28438,2,ER,1,100,1.662626
1618272116.112737,1998468.000,28456,1,ER,1,100,1.662182
1618272116.179296,1998532.500,28472,2,ER,1,100,1.662626
1618272116.245854,1998597.000,28472,2,ER,1,100,1.662505
1618272116.312928,1998662.000,28491,2,ER,1,100,1.662062
1618272116.380002,1998727.000,28491,2,ER,1,100,1.662303
1618272116.446044,1998791.000,28509,1,ER,1,100,1.662102
1618272116.513118,1998856.000,28527,2,ER,1,100,1.660651
1618272116.580192,1998921.000,28527,2,ER,1,100,1.660288
1618272116.647266,1998986.000,28543,1,ER,1,100,1.660732
1618272116.712792,1999049.500,28562,2,ER,1,100,1.661699
1618272116.778318,1999113.000,28562,2,ER,1,100,1.661699
1618272116.845392,1999178.000,28580,1,ER,1,100,1.660571
1618272116.911434,1999242.000,28605,3,ER,1,100,1.660974
1618272116.977477,1999306.000,28605,3,ER,1,100,1.660732
1618272117.043519,1999370.000,28605,3,ER,1,100,1.660933
1618272117.110077,1999434.500,28624,2,ER,1,100,1.660974
1618272117.176635,1999499.000,28624,2,ER,1,100,1.660410
1618272117.243709,1999564.000,28642,1,ER,1,100,1.660007
1618272117.309751,1999628.000,28661,2,ER,1,100,1.660047
1618272117.375793,1999692.000,28661,2,ER,1,100,1.661135
1618272117.441835,1999756.000,28678,2,ER,1,100,1.662102
1618272117.507877,1999820.000,28678,2,ER,1,100,1.662867
1618272117.574951,1999885.000,28695,1,ER,1,100,1.662505
1618272117.641510,1999949.500,28713,2,ER,1,100,1.662223
1618272117.708068,2000014.000,28713,2,ER,1,100,1.662343
1618272117.777205,2000081.000,28732,1,ER,1,100,1.662021
1618272117.844280,2000146.000,28749,2,ER,1,100,1.661739
1618272117.911354,2000211.000,28749,2,ER,1,100,1.661417
1618272117.977396,2000275.000,28767,1,ER,1,100,1.661618
1618272118.042406,2000338.000,28785,2,ER,1,100,1.661417
1618272118.107416,2000401.000,28785,2,ER,1,100,1.661497
1618272118.173974,2000465.500,28804,2,ER,1,100,1.662062
1618272118.240532,2000530.000,28804,2,ER,1,100,1.661094
1618272118.307606,2000595.000,28822,1,ER,1,100,1.662142
1618272118.373648,2000659.000,28840,2,ER,1,100,1.662585
1618272118.439691,2000723.000,28840,2,ER,1,100,1.662545
1618272118.506765,2000788.000,28856,1,ER,1,100,1.662908
1618272118.573323,2000852.500,28875,2,ER,1,100,1.662746
1618272118.639881,2000917.000,28875,2,ER,1,100,1.661376
1618272118.705923,2000981.000,28893,1,ER,1,100,1.663109
1618272118.772997,2001046.000,28912,2,ER,1,100,1.661981
1618272118.840071,2001111.000,28912,2,ER,1,100,1.661699
1618272118.907145,2001176.000,28930,1,ER,1,100,1.661779
1618272118.972671,2001239.500,28947,2,ER,1,100,1.662182
1618272119.038197,2001303.000,28947,2,ER,1,100,1.662545
1618272119.104755,2001367.500,28965,2,ER,1,100,1.663754
1618272119.171314,2001432.000,28965,2,ER,1,100,1.662384
1618272119.239419,2001498.000,28984,1,ER,1,100,1.662948
1618272119.305462,2001562.000,29001,2,ER,1,100,1.662585
1618272119.371504,2001626.000,29001,2,ER,1,100,1.662223
1618272119.438578,2001691.000,29018,1,ER,1,100,1.661981
1618272119.505136,2001755.500,29036,2,ER,1,100,1.661820
1618272119.571694,2001820.000,29036,2,ER,1,100,1.660530
1618272119.637736,2001884.000,29055,1,ER,1,100,1.661981
1618272119.704294,2001948.500,29073,2,ER,1,100,1.663069
1618272119.770852,2002013.000,29073,2,ER,1,100,1.663028
1618272119.837926,2002078.000,29091,2,ER,1,100,1.662102
1618272119.905000,2002143.000,29091,2,ER,1,100,1.661981
1618272119.970011,2002206.000,29108,1,ER,1,100,1.661417
1618272120.037085,2002271.000,29127,2,ER,1,100,1.661094
1618272120.104159,2002336.000,29127,2,ER,1,100,1.661699
1618272120.172265,2002402.000,29145,1,ER,1,100,1.661135
1618272120.238307,2002466.000,29163,2,ER,1,100,1.660208
1618272120.304349,2002530.000,29163,2,ER,1,100,1.659765
1618272120.368327,2002592.000,29180,1,ER,1,100,1.659402
1618272120.435917,2002657.500,29198,2,ER,1,100,1.658637
1618272120.503507,2002723.000,29198,2,ER,1,100,1.657831
1618272120.570065,2002787.500,29216,2,ER,1,100,1.655212
1618272120.636623,2002852.000,29216,2,ER,1,100,1.652109
1618272120.703697,2002917.000,29235,1,ER,1,100,1.648765
1618272120.770771,2002982.000,29252,2,ER,1,100,1.644977
1618272120.837845,2003047.000,29252,2,ER,1,100,1.640263
1618272120.903888,2003111.000,29270,1,ER,1,100,1.637402
1618272120.969929,2003175.000,29288,2,ER,1,100,1.633615
1618272121.035972,2003239.000,29288,2,ER,1,100,1.630915
1618272121.105109,2003306.000,29307,1,ER,1,100,1.629263
1618272121.171152,2003370.000,29325,2,ER,1,100,1.628981
1618272121.237194,2003434.000,29325,2,ER,1,100,1.628981
1618272121.302204,2003497.000,29343,1,ER,1,100,1.628014
1618272121.368762,2003561.500,29359,2,ER,1,100,1.627530
1618272121.435320,2003626.000,29359,2,ER,1,100,1.627127
1618272121.501878,2003690.500,29378,2,ER,1,100,1.627611
1618272121.568436,2003755.000,29378,2,ER,1,100,1.629061
1618272121.635510,2003820.000,29396,1,ER,1,100,1.629061
1618272121.702585,2003885.000,29414,2,ER,1,100,1.630351
1618272121.769658,2003950.000,29414,2,ER,1,100,1.632446
1618272121.834669,2004013.000,29430,1,ER,1,100,1.635347
1618272121.901227,2004077.500,29450,2,ER,1,100,1.637040
1618272121.967785,2004142.000,29450,2,ER,1,100,1.640626
1618272122.034343,2004206.500,29468,2,ER,1,100,1.642358
1618272122.100901,2004271.000,29468,2,ER,1,100,1.645018
1618272122.169007,2004337.000,29487,1,ER,1,100,1.646831
1618272122.235565,2004401.500,29509,2,ER,1,100,1.648281
1618272122.302123,2004466.000,29509,2,ER,1,100,1.650578
1618272122.368165,2004530.000,29526,1,ER,1,100,1.653036
1618272122.434207,2004594.000,29544,2,ER,1,100,1.653922
1618272122.500249,2004658.000,29544,2,ER,1,100,1.656219
1618272122.567323,2004723.000,29563,1,ER,1,100,1.658798
1618272122.633366,2004787.000,29581,2,ER,1,100,1.660853
1618272122.699408,2004851.000,29581,2,ER,1,100,1.662988
1618272122.765450,2004915.000,29599,2,ER,1,100,1.663149
1618272122.831492,2004979.000,29599,2,ER,1,100,1.664882
1618272122.897534,2005043.000,29616,1,ER,1,100,1.665486
1618272122.964608,2005108.000,29635,2,ER,1,100,1.665728
1618272123.031682,2005173.000,29635,2,ER,1,100,1.666856
1618272123.098756,2005238.000,29653,1,ER,1,100,1.666332
1618272123.165314,2005302.500,29672,2,ER,1,100,1.665607
1618272123.231872,2005367.000,29672,2,ER,1,100,1.665043
1618272123.298946,2005432.000,29687,1,ER,1,100,1.663673
1618272123.365505,2005496.500,29706,2,ER,1,100,1.660611
1618272123.432063,2005561.000,29706,2,ER,1,100,1.657065
1618272123.498105,2005625.000,29724,2,ER,1,100,1.652915
1618272123.564147,2005689.000,29724,2,ER,1,100,1.647435
1618272123.632253,2005755.000,29743,1,ER,1,100,1.642278
1618272123.697779,2005818.500,29760,2,ER,1,100,1.640746
1618272123.763305,2005882.000,29760,2,ER,1,100,1.638933
1618272123.830379,2005947.000,29777,1,ER,1,100,1.638611
1618272123.897453,2006012.000,29796,2,ER,1,100,1.638127
1618272123.964527,2006077.000,29796,2,ER,1,100,1.640303
1618272124.031601,2006142.000,29815,1,ER,1,100,1.641310
1618272124.097127,2006205.500,29833,2,ER,1,100,1.642560
1618272124.162654,2006269.000,29833,2,ER,1,100,1.643124
1618272124.229728,2006334.000,29851,2,ER,1,100,1.643849
1618272124.296802,2006399.000,29851,2,ER,1,100,1.644856
1618272124.362844,2006463.000,29867,1,ER,1,100,1.647193
1618272124.429402,2006527.500,29886,2,ER,1,100,1.648402
1618272124.495960,2006592.000,29886,2,ER,1,100,1.650981
1618272124.564066,2006658.000,29904,1,ER,1,100,1.652714
1618272124.630624,2006722.500,29922,2,ER,1,100,1.654083
1618272124.697182,2006787.000,29922,2,ER,1,100,1.656944
1618272124.761160,2006849.000,29939,1,ER,1,100,1.659805
1618272124.827203,2006913.000,29958,2,ER,1,100,1.661900
1618272124.893245,2006977.000,29958,2,ER,1,100,1.663270
1618272124.959803,2007041.500,29976,2,ER,1,100,1.663834
1618272125.026361,2007106.000,29976,2,ER,1,100,1.665567
1618272125.092403,2007170.000,29995,1,ER,1,100,1.665970
1618272125.159477,2007235.000,30012,2,ER,1,100,1.667098
1618272125.226551,2007300.000,30012,2,ER,1,100,1.667420
1618272125.293625,2007365.000,30029,1,ER,1,100,1.668508
1618272125.359667,2007429.000,30047,2,ER,1,100,1.669838
1618272125.425709,2007493.000,30047,2,ER,1,100,1.668710
1618272125.493815,2007559.000,30066,1,ER,1,100,1.669556
1618272125.560889,2007624.000,30084,2,ER,1,100,1.671208
1618272125.627963,2007689.000,30084,2,ER,1,100,1.670483
1618272125.692974,2007752.000,30102,1,ER,1,100,1.672135
1618272125.759532,2007816.500,30118,2,ER,1,100,1.670845
1618272125.826090,2007881.000,30118,2,ER,1,100,1.671168
1618272125.892648,2007945.500,30138,2,ER,1,100,1.670442
1618272125.959206,2008010.000,30138,2,ER,1,100,1.670684
1618272126.025248,2008074.000,30156,1,ER,1,100,1.670966
1618272126.092322,2008139.000,30174,2,ER,1,100,1.667219
1618272126.159396,2008204.000,30174,2,ER,1,100,1.666735
1618272126.225438,2008268.000,30190,1,ER,1,100,1.663512
1618272126.290964,2008331.500,30209,2,ER,1,100,1.661014
1618272126.356491,2008395.000,30209,2,ER,1,100,1.658717
1618272126.422533,2008459.000,30227,1,ER,1,100,1.656743
1618272126.489607,2008524.000,30246,2,ER,1,100,1.653560
1618272126.556681,2008589.000,30246,2,ER,1,100,1.651344
1618272126.623239,2008653.500,30263,2,ER,1,100,1.648644
1618272126.689797,2008718.000,30263,2,ER,1,100,1.647314
1618272126.755839,2008782.000,30280,1,ER,1,100,1.645904
1618272126.822913,2008847.000,30299,2,ER,1,100,1.643889
1618272126.889987,2008912.000,30299,2,ER,1,100,1.643366
1618272126.957061,2008977.000,30318,1,ER,1,100,1.642681
1618272127.023103,2009041.000,30336,2,ER,1,100,1.643607
1618272127.089145,2009105.000,30336,2,ER,1,100,1.643567
1618272127.156735,2009170.500,30354,2,ER,1,100,1.643889
1618272127.224325,2009236.000,30354,2,ER,1,100,1.643889
1618272127.289336,2009299.000,30370,1,ER,1,100,1.647153
1618272127.356410,2009364.000,30389,2,ER,1,100,1.648604
1618272127.423484,2009429.000,30389,2,ER,1,100,1.649651
1618272127.490558,2009494.000,30407,1,ER,1,100,1.650417
1618272127.557116,2009558.500,30430,2,ER,1,100,1.652714
1618272127.623674,2009623.000,30430,2,ER,1,100,1.652714
1618272127.689716,2009687.000,30447,1,ER,1,100,1.652996
1618272127.757306,2009752.500,30465,2,ER,1,100,1.654728
1618272127.824896,2009818.000,30465,2,ER,1,100,1.654406
1618272127.890422,2009881.500,30484,2,ER,1,100,1.655171
1618272127.955948,2009945.000,30484,2,ER,1,100,1.655655
1618272128.023022,2010010.000,30503,1,ER,1,100,1.656219
1618272128.089065,2010074.000,30520,2,ER,1,100,1.656461
1618272128.155107,2010138.000,30520,2,ER,1,100,1.657831
1618272128.221149,2010202.000,30537,1,ER,1,100,1.659241
1618272128.287707,2010266.500,30555,2,ER,1,100,1.659362
1618272128.354265,2010331.000,30555,2,ER,1,100,1.658072
1618272128.421339,2010396.000,30574,1,ER,1,100,1.660853
1618272128.487381,2010460.000,30592,2,ER,1,100,1.660732
1618272128.553423,2010524.000,30592,2,ER,1,100,1.661497
1618272128.619981,2010588.500,30610,2,ER,1,100,1.661457
1618272128.686539,2010653.000,30610,2,ER,1,100,1.661699
1618272128.753613,2010718.000,30626,1,ER,1,100,1.662505
1618272128.820688,2010783.000,30645,2,ER,1,100,1.662666
1618272128.887762,2010848.000,30645,2,ER,1,100,1.663754
1618272128.955868,2010914.000,30664,1,ER,1,100,1.665003
1618272129.022942,2010979.000,30682,2,ER,1,100,1.666212
1618272129.090015,2011044.000,30682,2,ER,1,100,1.668468
1618272129.156058,2011108.000,30698,1,ER,1,100,1.667501
1618272129.221584,2011171.500,30717,2,ER,1,100,1.668428
1618272129.287110,2011235.000,30717,2,ER,1,100,1.668548
1618272129.355216,2011301.000,30735,1,ER,1,100,1.668750
1618272129.421774,2011365.500,30754,2,ER,1,100,1.669032
1618272129.488332,2011430.000,30754,2,ER,1,100,1.668347
1618272129.554890,2011494.500,30771,2,ER,1,100,1.667944
1618272129.621448,2011559.000,30771,2,ER,1,100,1.667702
1618272129.688522,2011624.000,30788,1,ER,1,100,1.667823
1618272129.754565,2011688.000,30806,2,ER,1,100,1.668025
1618272129.820606,2011752.000,30806,2,ER,1,100,1.668831
1618272129.888712,2011818.000,30826,1,ER,1,100,1.668589
1618272129.955786,2011883.000,30843,2,ER,1,100,1.667743
1618272130.022861,2011948.000,30843,2,ER,1,100,1.666897
1618272130.088903,2012012.000,30861,1,ER,1,100,1.666453
1618272130.154429,2012075.500,30878,2,ER,1,100,1.665849
1618272130.219955,2012139.000,30878,2,ER,1,100,1.665365
1618272130.285997,2012203.000,30897,2,ER,1,100,1.662666
1618272130.352039,2012267.000,30897,2,ER,1,100,1.663673
1618272130.419113,2012332.000,30915,1,ER,1,100,1.662948
1618272130.485672,2012396.500,30933,2,ER,1,100,1.661336
1618272130.552229,2012461.000,30933,2,ER,1,100,1.661659
1618272130.619303,2012526.000,30949,1,ER,1,100,1.660530
1618272130.685862,2012590.500,30968,2,ER,1,100,1.659845
1618272130.752420,2012655.000,30968,2,ER,1,100,1.658798
1618272130.818462,2012719.000,30986,1,ER,1,100,1.656380
1618272130.885020,2012783.500,31006,2,ER,1,100,1.656944
1618272130.951578,2012848.000,31006,2,ER,1,100,1.655695
1618272131.018652,2012913.000,31023,1,ER,1,100,1.656541
1618272131.085210,2012977.500,31040,2,ER,1,100,1.653640
1618272131.151768,2013042.000,31040,2,ER,1,100,1.653439
1618272131.218842,2013107.000,31058,2,ER,1,100,1.654204
1618272131.285916,2013172.000,31058,2,ER,1,100,1.653761
1618272131.354022,2013238.000,31077,1,ER,1,100,1.655252
1618272131.419548,2013301.500,31094,2,ER,1,100,1.655735
1618272131.485075,2013365.000,31094,2,ER,1,100,1.656461
1618272131.551117,2013429.000,31111,1,ER,1,100,1.657105
1618272131.617675,2013493.500,31129,2,ER,1,100,1.656582
1618272131.684233,2013558.000,31129,2,ER,1,100,1.657992
1618272131.750275,2013622.000,31148,1,ER,1,100,1.658395
1618272131.816833,2013686.500,31167,2,ER,1,100,1.659523
1618272131.883391,2013751.000,31167,2,ER,1,100,1.659321
1618272131.949949,2013815.500,31185,2,ER,1,100,1.660248
1618272132.016507,2013880.000,31185,2,ER,1,100,1.661336
1618272132.081517,2013943.000,31201,1,ER,1,100,1.662585
1618272132.148592,2014008.000,31220,2,ER,1,100,1.663028
1618272132.215666,2014073.000,31220,2,ER,1,100,1.664721
1618272132.282740,2014138.000,31238,1,ER,1,100,1.664157
1618272132.348266,2014201.500,31257,2,ER,1,100,1.664076
1618272132.413792,2014265.000,31257,2,ER,1,100,1.664197
1618272132.480350,2014329.500,31274,2,ER,1,100,1.663996
1618272132.546908,2014394.000,31274,2,ER,1,100,1.663230
1618272132.611918,2014457.000,31291,1,ER,1,100,1.663069
1618272132.678476,2014521.500,31309,2,ER,1,100,1.662062
1618272132.745034,2014586.000,31309,2,ER,1,100,1.663069
1618272132.812109,2014651.000,31328,1,ER,1,100,1.663432
1618272132.879183,2014716.000,31351,2,ER,1,100,1.664318
1618272132.946257,2014781.000,31351,2,ER,1,100,1.663351
1618272133.012299,2014845.000,31369,1,ER,1,100,1.663593
1618272133.078857,2014909.500,31386,2,ER,1,100,1.662545
1618272133.145415,2014974.000,31386,2,ER,1,100,1.663754
1618272133.211973,2015038.500,31405,2,ER,1,100,1.662464
1618272133.278531,2015103.000,31405,2,ER,1,100,1.661779
1618272133.345605,2015168.000,31423,1,ER,1,100,1.660651
1618272133.412163,2015232.500,31441,2,ER,1,100,1.659362
1618272133.478721,2015297.000,31441,2,ER,1,100,1.658395
1618272133.544763,2015361.000,31457,1,ER,1,100,1.656864
1618272133.610290,2015424.500,31476,2,ER,1,100,1.654970
1618272133.675816,2015488.000,31476,2,ER,1,100,1.652028
1618272133.742890,2015553.000,31494,1,ER,1,100,1.648120
1618272133.810480,2015618.500,31514,2,ER,1,100,1.645138
1618272133.878070,2015684.000,31514,2,ER,1,100,1.642560
1618272133.943596,2015747.500,31531,2,ER,1,100,1.641149
1618272134.009122,2015811.000,31531,2,ER,1,100,1.639336
1618272134.075164,2015875.000,31548,1,ER,1,100,1.639296
1618272134.142238,2015940.000,31566,2,ER,1,100,1.638369
1618272134.209312,2016005.000,31566,2,ER,1,100,1.638248
1618272134.276386,2016070.000,31585,1,ER,1,100,1.639336
1618272134.343460,2016135.000,31602,2,ER,1,100,1.640505
1618272134.410534,2016200.000,31602,2,ER,1,100,1.641552
1618272134.476577,2016264.000,31619,1,ER,1,100,1.641915
1618272134.542619,2016328.000,31637,2,ER,1,100,1.642278
1618272134.608661,2016392.000,31637,2,ER,1,100,1.642439
1618272134.674187,2016455.500,31656,2,ER,1,100,1.643204
1618272134.739713,2016519.000,31656,2,ER,1,100,1.644131
1618272134.807819,2016585.000,31674,1,ER,1,100,1.645420
1618272134.873861,2016649.000,31693,2,ER,1,100,1.645380
1618272134.939903,2016713.000,31693,2,ER,1,100,1.647798
1618272135.006977,2016778.000,31709,1,ER,1,100,1.649289
1618272135.074051,2016843.000,31728,2,ER,1,100,1.650497
1618272135.141125,2016908.000,31728,2,ER,1,100,1.654285
1618272135.208200,2016973.000,31746,1,ER,1,100,1.655171
1618272135.274242,2017037.000,31764,2,ER,1,100,1.657871
1618272135.340284,2017101.000,31764,2,ER,1,100,1.658072
1618272135.407358,2017166.000,31782,1,ER,1,100,1.659604
1618272135.474432,2017231.000,31799,2,ER,1,100,1.660691
1618272135.541506,2017296.000,31799,2,ER,1,100,1.661417
1618272135.608064,2017360.500,31817,2,ER,1,100,1.661860
1618272135.674622,2017425.000,31817,2,ER,1,100,1.664560
1618272135.742728,2017491.000,31836,1,ER,1,100,1.665204
1618272135.809286,2017555.500,31853,2,ER,1,100,1.665486
1618272135.875844,2017620.000,31853,2,ER,1,100,1.666131
1618272135.939822,2017682.000,31871,1,ER,1,100,1.666131
1618272136.006896,2017747.000,31889,2,ER,1,100,1.667058
1618272136.073971,2017812.000,31889,2,ER,1,100,1.668226
1618272136.141045,2017877.000,31908,1,ER,1,100,1.670039
1618272136.206571,2017940.500,31926,2,ER,1,100,1.671530
1618272136.272097,2018004.000,31926,2,ER,1,100,1.670201
1618272136.339171,2018069.000,31944,2,ER,1,100,1.672779
1618272136.406245,2018134.000,31944,2,ER,1,100,1.672175
1618272136.472287,2018198.000,31960,1,ER,1,100,1.671409
1618272136.539361,2018263.000,31979,2,ER,1,100,1.671570
1618272136.606435,2018328.000,31979,2,ER,1,100,1.672215
1618272136.674541,2018394.000,31997,1,ER,1,100,1.672215
1618272136.741099,2018458.500,32015,2,ER,1,100,1.671006
1618272136.807657,2018523.000,32015,2,ER,1,100,1.670966
1618272136.872668,2018586.000,32033,1,ER,1,100,1.669153
1618272136.939226,2018650.500,32051,2,ER,1,100,1.669354
1618272137.005784,2018715.000,32051,2,ER,1,100,1.669395
1618272137.073889,2018781.000,32069,1,ER,1,100,1.668468
1618272137.140448,2018845.500,32088,2,ER,1,100,1.668629
1618272137.207006,2018910.000,32088,2,ER,1,100,1.670402
1618272137.274080,2018975.000,32105,2,ER,1,100,1.669516
1618272137.341154,2019040.000,32105,2,ER,1,100,1.670241
1618272137.408228,2019105.000,32122,1,ER,1,100,1.669838
1618272137.474270,2019169.000,32140,2,ER,1,100,1.669677
1618272137.540312,2019233.000,32140,2,ER,1,100,1.668267
1618272137.606354,2019297.000,32159,1,ER,1,100,1.668065
1618272137.673944,2019362.500,32176,2,ER,1,100,1.668589
1618272137.741534,2019428.000,32176,2,ER,1,100,1.666655
1618272137.806545,2019491.000,32194,1,ER,1,100,1.666816
1618272137.873102,2019555.500,32212,2,ER,1,100,1.665365
1618272137.939661,2019620.000,32212,2,ER,1,100,1.665567
1618272138.006735,2019685.000,32231,2,ER,1,100,1.664358
1618272138.073809,2019750.000,32231,2,ER,1,100,1.664398
1618272138.139851,2019814.000,32254,2,ER,1,100,1.663270
1618272138.205893,2019878.000,32254,2,ER,1,100,1.662343
1618272138.273999,2019944.000,32273,1,ER,1,100,1.660974
1618272138.340557,2020008.500,32290,2,ER,1,100,1.658878
1618272138.407115,2020073.000,32290,2,ER,1,100,1.657025
1618272138.472125,2020136.000,32307,1,ER,1,100,1.655453
1618272138.539199,2020201.000,32325,2,ER,1,100,1.653842
1618272138.606273,2020266.000,32325,2,ER,1,100,1.652834
1618272138.672315,2020330.000,32344,1,ER,1,100,1.652028
1618272138.739389,2020395.000,32362,2,ER,1,100,1.650618
1618272138.806463,2020460.000,32362,2,ER,1,100,1.651948
1618272138.873538,2020525.000,32381,2,ER,1,100,1.652472
1618272138.940612,2020590.000,32381,2,ER,1,100,1.653761
1618272139.006654,2020654.000,32397,1,ER,1,100,1.654527
