EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,TH
1618272138.064522,2019741.000,32233,1,TH,1,100,36.025
1618272138.197638,2019870.000,32256,1,TH,1,100,36.017
1618272138.330754,2019999.000,32291,1,TH,1,100,35.997
1618272138.462838,2020127.000,32309,1,TH,1,100,36.005
1618272138.596986,2020257.000,32327,1,TH,1,100,36.057
1618272138.729070,2020385.000,32346,1,TH,1,100,36.050
1618272138.863219,2020515.000,32382,1,TH,1,100,35.952
1618272138.997367,2020645.000,32399,1,TH,1,100,35.959
1618272139.128419,2020772.000,32418,1,TH,1,100,35.994
1618272139.262567,2020902.000,32453,1,TH,1,100,35.994
1618272139.394651,2021030.000,32471,1,TH,1,100,36.057
1618272139.527767,2021159.000,32489,1,TH,1,100,36.057
1618272139.660884,2021288.000,32507,1,TH,1,100,36.040
1618272139.792968,2021416.000,32542,1,TH,1,100,36.032
1618272139.927116,2021546.000,32561,1,TH,1,100,35.932
1618272140.058168,2021673.000,32579,1,TH,1,100,35.939
1618272140.192316,2021803.000,32598,1,TH,1,100,36.090
1618272140.325433,2021932.000,32633,1,TH,1,100,36.090
1618272140.459580,2022062.000,32650,1,TH,1,100,36.069
1618272140.592697,2022191.000,32669,1,TH,1,100,36.069
1618272140.724781,2022319.000,32704,1,TH,1,100,36.102
1618272140.858929,2022449.000,32723,1,TH,1,100,36.102
1618272140.991013,2022577.000,32741,1,TH,1,100,36.049
1618272141.126193,2022708.000,32759,1,TH,1,100,36.049
1618272141.259310,2022837.000,32795,1,TH,1,100,36.058
1618272141.390362,2022964.000,32813,1,TH,1,100,36.058
1618272141.523478,2023093.000,32830,1,TH,1,100,36.070
1618272141.655562,2023221.000,32849,1,TH,1,100,36.070
1618272141.788678,2023350.000,32884,1,TH,1,100,36.057
1618272141.921794,2023479.000,32902,1,TH,1,100,36.057
1618272142.053879,2023607.000,32921,1,TH,1,100,36.127
1618272142.189059,2023738.000,32939,1,TH,1,100,36.127
1618272142.321143,2023866.000,32974,1,TH,1,100,35.984
1618272142.455291,2023996.000,32992,1,TH,1,100,35.984
1618272142.588407,2024125.000,33010,1,TH,1,100,36.075
1618272142.721524,2024254.000,33045,1,TH,1,100,36.075
1618272142.853608,2024382.000,33065,1,TH,1,100,36.082
1618272142.985692,2024510.000,33082,1,TH,1,100,36.082
1618272143.118808,2024639.000,33101,1,TH,1,100,36.037
1618272143.251924,2024768.000,33136,1,TH,1,100,36.037
1618272143.386072,2024898.000,33153,1,TH,1,100,36.012
1618272143.518157,2025026.000,33177,1,TH,1,100,36.012
1618272143.650241,2025154.000,33195,1,TH,1,100,36.075
1618272143.785421,2025285.000,33213,1,TH,1,100,36.075
1618272143.917505,2025413.000,33232,1,TH,1,100,36.047
1618272144.051653,2025543.000,33267,1,TH,1,100,36.047
1618272144.184769,2025672.000,33285,1,TH,1,100,36.107
1618272144.317885,2025801.000,33303,1,TH,1,100,36.107
1618272144.453065,2025932.000,33322,1,TH,1,100,36.047
1618272144.585150,2026060.000,33357,1,TH,1,100,36.047
1618272144.719298,2026190.000,33374,1,TH,1,100,36.062
1618272144.852414,2026319.000,33393,1,TH,1,100,36.062
1618272144.985530,2026448.000,33429,1,TH,1,100,35.994
1618272145.117614,2026576.000,33447,1,TH,1,100,35.994
1618272145.250731,2026705.000,33465,1,TH,1,100,36.032
1618272145.382815,2026833.000,33483,1,TH,1,100,36.032
1618272145.515931,2026962.000,33518,1,TH,1,100,36.075
1618272145.650079,2027092.000,33536,1,TH,1,100,36.075
1618272145.782163,2027220.000,33554,1,TH,1,100,36.077
1618272145.915279,2027349.000,33574,1,TH,1,100,36.077
1618272146.048396,2027478.000,33609,1,TH,1,100,36.027
1618272146.181512,2027607.000,33626,1,TH,1,100,36.027
1618272146.315660,2027737.000,33645,1,TH,1,100,36.102
1618272146.448776,2027866.000,33680,1,TH,1,100,36.102
1618272146.583956,2027997.000,33697,1,TH,1,100,36.012
1618272146.716040,2028125.000,33716,1,TH,1,100,36.012
1618272146.849156,2028254.000,33734,1,TH,1,100,36.067
1618272146.982273,2028383.000,33770,1,TH,1,100,36.067
1618272147.115389,2028512.000,33788,1,TH,1,100,35.976
1618272147.247473,2028640.000,33806,1,TH,1,100,35.976
1618272147.378525,2028767.000,33841,1,TH,1,100,35.989
1618272147.511642,2028896.000,33860,1,TH,1,100,35.989
1618272147.644758,2029025.000,33877,1,TH,1,100,36.054
1618272147.778906,2029155.000,33896,1,TH,1,100,36.054
1618272147.913054,2029285.000,33932,1,TH,1,100,36.069
1618272148.045138,2029413.000,33950,1,TH,1,100,36.069
1618272148.179286,2029543.000,33968,1,TH,1,100,36.009
1618272148.311370,2029671.000,33986,1,TH,1,100,36.009
1618272148.444487,2029800.000,34021,1,TH,1,100,36.042
1618272148.578635,2029930.000,34039,1,TH,1,100,36.042
1618272148.710719,2030058.000,34057,1,TH,1,100,36.027
1618272148.845899,2030189.000,34081,1,TH,1,100,36.027
1618272148.976951,2030316.000,34100,1,TH,1,100,36.040
1618272149.110067,2030445.000,34119,1,TH,1,100,36.040
1618272149.244215,2030575.000,34154,1,TH,1,100,35.974
1618272149.376300,2030703.000,34171,1,TH,1,100,35.974
1618272149.509416,2030832.000,34190,1,TH,1,100,36.022
1618272149.640468,2030959.000,34208,1,TH,1,100,36.022
1618272149.774616,2031089.000,34243,1,TH,1,100,35.999
1618272149.907732,2031218.000,34262,1,TH,1,100,35.999
1618272150.041880,2031348.000,34280,1,TH,1,100,36.027
1618272150.176028,2031478.000,34299,1,TH,1,100,36.034
1618272150.308113,2031606.000,34334,1,TH,1,100,36.059
1618272150.443293,2031737.000,34351,1,TH,1,100,36.052
1618272150.575377,2031865.000,34370,1,TH,1,100,36.054
1618272150.709525,2031995.000,34405,1,TH,1,100,36.054
1618272150.842641,2032124.000,34423,1,TH,1,100,36.129
1618272150.974725,2032252.000,34442,1,TH,1,100,36.129
1618272151.109905,2032383.000,34460,1,TH,1,100,36.119
1618272151.240958,2032510.000,34495,1,TH,1,100,36.119
1618272151.374074,2032639.000,34513,1,TH,1,100,36.012
1618272151.508222,2032769.000,34531,1,TH,1,100,36.012
1618272151.641338,2032898.000,34566,1,TH,1,100,36.042
1618272151.774454,2033027.000,34585,1,TH,1,100,36.042
1618272151.907571,2033156.000,34603,1,TH,1,100,36.054
1618272152.041719,2033286.000,34622,1,TH,1,100,36.054
1618272152.174835,2033415.000,34657,1,TH,1,100,36.032
1618272152.308983,2033545.000,34675,1,TH,1,100,36.039
1618272152.442099,2033674.000,34693,1,TH,1,100,35.989
1618272152.574183,2033802.000,34711,1,TH,1,100,35.989
1618272152.707299,2033931.000,34746,1,TH,1,100,36.114
1618272152.839384,2034059.000,34765,1,TH,1,100,36.107
1618272152.973532,2034189.000,34783,1,TH,1,100,36.029
1618272153.105616,2034317.000,34802,1,TH,1,100,36.029
1618272153.239764,2034447.000,34837,1,TH,1,100,35.994
1618272153.372880,2034576.000,34854,1,TH,1,100,35.994
1618272153.504965,2034704.000,34873,1,TH,1,100,36.114
1618272153.638081,2034833.000,34891,1,TH,1,100,36.122
1618272153.772229,2034963.000,34926,1,TH,1,100,36.104
1618272153.905345,2035092.000,34945,1,TH,1,100,36.104
1618272154.037429,2035220.000,34963,1,TH,1,100,36.076
1618272154.170545,2035349.000,34987,1,TH,1,100,36.076
1618272154.303662,2035478.000,35005,1,TH,1,100,36.049
1618272154.436778,2035607.000,35040,1,TH,1,100,36.049
1618272154.570926,2035737.000,35059,1,TH,1,100,36.099
1618272154.703010,2035865.000,35076,1,TH,1,100,36.099
1618272154.837158,2035995.000,35095,1,TH,1,100,36.086
1618272154.969242,2036123.000,35131,1,TH,1,100,36.079
1618272155.101327,2036251.000,35148,1,TH,1,100,36.059
1618272155.235475,2036381.000,35167,1,TH,1,100,36.059
1618272155.366527,2036508.000,35185,1,TH,1,100,35.986
1618272155.501707,2036639.000,35220,1,TH,1,100,35.987
1618272155.633791,2036767.000,35239,1,TH,1,100,36.044
1618272155.765876,2036895.000,35256,1,TH,1,100,36.051
1618272155.900024,2037025.000,35276,1,TH,1,100,36.147
1618272156.032108,2037153.000,35311,1,TH,1,100,36.147
1618272156.166256,2037283.000,35328,1,TH,1,100,36.112
1618272156.297308,2037410.000,35347,1,TH,1,100,36.104
1618272156.430424,2037539.000,35365,1,TH,1,100,36.004
1618272156.563541,2037668.000,35400,1,TH,1,100,36.011
1618272156.695625,2037796.000,35418,1,TH,1,100,35.984
1618272156.829773,2037926.000,35436,1,TH,1,100,35.984
1618272156.961857,2038054.000,35472,1,TH,1,100,35.986
1618272157.096005,2038184.000,35491,1,TH,1,100,35.986
1618272157.228090,2038312.000,35508,1,TH,1,100,36.061
1618272157.361206,2038441.000,35527,1,TH,1,100,36.061
1618272157.495354,2038571.000,35562,1,TH,1,100,36.041
1618272157.628470,2038700.000,35579,1,TH,1,100,36.041
1618272157.763650,2038831.000,35598,1,TH,1,100,36.019
1618272157.895734,2038959.000,35634,1,TH,1,100,36.019
1618272158.028850,2039088.000,35652,1,TH,1,100,36.081
1618272158.161967,2039217.000,35670,1,TH,1,100,36.081
1618272158.294051,2039345.000,35688,1,TH,1,100,36.056
1618272158.427167,2039474.000,35723,1,TH,1,100,36.056
1618272158.559251,2039602.000,35741,1,TH,1,100,36.091
1618272158.692367,2039731.000,35759,1,TH,1,100,36.091
1618272158.826515,2039861.000,35778,1,TH,1,100,36.001
1618272158.959631,2039990.000,35814,1,TH,1,100,36.001
1618272159.093780,2040120.000,35831,1,TH,1,100,36.049
1618272159.225864,2040248.000,35850,1,TH,1,100,36.049
1618272159.358980,2040377.000,35891,2,TH,1,100,36.021
1618272159.492096,2040506.000,35891,2,TH,1,100,36.021
1618272159.626244,2040636.000,35926,1,TH,1,100,36.049
1618272159.759360,2040765.000,35943,1,TH,1,100,36.049
1618272159.893508,2040895.000,35963,1,TH,1,100,35.976
1618272160.027657,2041025.000,35981,1,TH,1,100,35.976
1618272160.158709,2041152.000,36016,1,TH,1,100,35.999
1618272160.292857,2041282.000,36034,1,TH,1,100,35.999
1618272160.427005,2041412.000,36052,1,TH,1,100,36.066
1618272160.559089,2041540.000,36087,1,TH,1,100,36.066
1618272160.692205,2041669.000,36106,1,TH,1,100,36.026
1618272160.824290,2041797.000,36124,1,TH,1,100,36.026
1618272160.958438,2041927.000,36143,1,TH,1,100,36.076
1618272161.091554,2042056.000,36178,1,TH,1,100,36.076
1618272161.225702,2042186.000,36195,1,TH,1,100,36.086
1618272161.359850,2042316.000,36214,1,TH,1,100,36.086
1618272161.492966,2042445.000,36250,1,TH,1,100,36.041
1618272161.626082,2042574.000,36267,1,TH,1,100,36.041
1618272161.758167,2042702.000,36285,1,TH,1,100,36.068
1618272161.892315,2042832.000,36304,1,TH,1,100,36.068
1618272162.023367,2042959.000,36339,1,TH,1,100,36.147
1618272162.157515,2043089.000,36357,1,TH,1,100,36.147
1618272162.290631,2043218.000,36375,1,TH,1,100,36.006
1618272162.421684,2043345.000,36394,1,TH,1,100,36.006
1618272162.555832,2043475.000,36429,1,TH,1,100,36.076
1618272162.687916,2043603.000,36446,1,TH,1,100,36.076
1618272162.821032,2043732.000,36465,1,TH,1,100,36.159
1618272162.954148,2043861.000,36502,1,TH,1,100,36.159
1618272163.087265,2043990.000,36519,1,TH,1,100,36.046
1618272163.221413,2044120.000,36537,1,TH,1,100,36.046
1618272163.352465,2044247.000,36555,1,TH,1,100,36.078
1618272163.486613,2044377.000,36591,1,TH,1,100,36.078
1618272163.619729,2044506.000,36609,1,TH,1,100,36.001
1618272163.753877,2044636.000,36626,1,TH,1,100,36.001
1618272163.885962,2044764.000,36646,1,TH,1,100,36.036
1618272164.018046,2044892.000,36664,1,TH,1,100,36.036
1618272164.152194,2045022.000,36698,1,TH,1,100,35.973
1618272164.284278,2045150.000,36717,1,TH,1,100,35.973
1618272164.419458,2045281.000,36735,1,TH,1,100,36.091
1618272164.551542,2045409.000,36770,1,TH,1,100,36.091
1618272164.683627,2045537.000,36793,2,TH,1,100,36.101
1618272164.815711,2045665.000,36793,2,TH,1,100,36.101
1618272164.947795,2045793.000,36829,1,TH,1,100,36.058
1618272165.081943,2045923.000,36846,1,TH,1,100,36.058
1618272165.215059,2046052.000,36865,1,TH,1,100,35.961
1618272165.348176,2046181.000,36900,1,TH,1,100,35.961
1618272165.482324,2046311.000,36917,1,TH,1,100,36.006
1618272165.615440,2046440.000,36936,1,TH,1,100,36.006
1618272165.749588,2046570.000,36954,1,TH,1,100,36.041
1618272165.881672,2046698.000,36990,1,TH,1,100,36.041
1618272166.014788,2046827.000,37008,1,TH,1,100,36.124
1618272166.146873,2046955.000,37026,1,TH,1,100,36.124
1618272166.278957,2047083.000,37062,1,TH,1,100,36.038
1618272166.412073,2047212.000,37080,1,TH,1,100,36.038
1618272166.545189,2047341.000,37097,1,TH,1,100,36.078
1618272166.679337,2047471.000,37116,1,TH,1,100,36.078
1618272166.811421,2047599.000,37152,1,TH,1,100,36.099
1618272166.944537,2047728.000,37169,1,TH,1,100,36.099
1618272167.079717,2047859.000,37188,1,TH,1,100,36.053
1618272167.211802,2047987.000,37206,1,TH,1,100,36.053
1618272167.345950,2048117.000,37241,1,TH,1,100,35.988
1618272167.479066,2048246.000,37259,1,TH,1,100,35.988
1618272167.612182,2048375.000,37277,1,TH,1,100,36.028
1618272167.745298,2048504.000,37312,1,TH,1,100,36.028
1618272167.878414,2048633.000,37331,1,TH,1,100,36.061
1618272168.012563,2048763.000,37349,1,TH,1,100,36.069
1618272168.145679,2048892.000,37368,1,TH,1,100,36.186
1618272168.277763,2049020.000,37403,1,TH,1,100,36.179
1618272168.409847,2049148.000,37420,1,TH,1,100,36.066
1618272168.542963,2049277.000,37439,1,TH,1,100,36.074
1618272168.675048,2049405.000,37457,1,TH,1,100,36.096
1618272168.809196,2049535.000,37493,1,TH,1,100,36.096
1618272168.943344,2049665.000,37511,1,TH,1,100,36.143
1618272169.075428,2049793.000,37529,1,TH,1,100,36.143
1618272169.209576,2049923.000,37564,1,TH,1,100,36.035
1618272169.342692,2050052.000,37582,1,TH,1,100,36.036
1618272169.475808,2050181.000,37600,1,TH,1,100,36.084
1618272169.608925,2050310.000,37619,1,TH,1,100,36.084
1618272169.741009,2050438.000,37654,1,TH,1,100,36.081
1618272169.876189,2050569.000,37672,1,TH,1,100,36.073
1618272170.007241,2050696.000,37696,1,TH,1,100,36.061
1618272170.140357,2050825.000,37714,1,TH,1,100,36.069
1618272170.273474,2050954.000,37733,1,TH,1,100,36.056
1618272170.406590,2051083.000,37751,1,TH,1,100,36.056
1618272170.539706,2051212.000,37786,1,TH,1,100,36.015
1618272170.670758,2051339.000,37804,1,TH,1,100,36.015
1618272170.804906,2051469.000,37822,1,TH,1,100,36.051
1618272170.938022,2051598.000,37858,1,TH,1,100,36.051
1618272171.073202,2051729.000,37876,1,TH,1,100,36.074
1618272171.207350,2051859.000,37894,1,TH,1,100,36.074
1618272171.338403,2051986.000,37913,1,TH,1,100,36.066
1618272171.471519,2052115.000,37948,1,TH,1,100,36.066
1618272171.603603,2052243.000,37965,1,TH,1,100,36.028
1618272171.736719,2052372.000,37984,1,TH,1,100,36.028
1618272171.869836,2052501.000,38003,1,TH,1,100,36.116
1618272172.001920,2052629.000,38038,1,TH,1,100,36.116
1618272172.137100,2052760.000,38056,1,TH,1,100,36.173
1618272172.268152,2052887.000,38074,1,TH,1,100,36.173
1618272172.402300,2053017.000,38109,1,TH,1,100,36.051
1618272172.536448,2053147.000,38127,1,TH,1,100,36.051
1618272172.669564,2053276.000,38145,1,TH,1,100,36.023
1618272172.802680,2053405.000,38164,1,TH,1,100,36.023
1618272172.934765,2053533.000,38200,1,TH,1,100,36.126
1618272173.068913,2053663.000,38217,1,TH,1,100,36.126
1618272173.200997,2053791.000,38236,1,TH,1,100,36.161
1618272173.335145,2053921.000,38271,1,TH,1,100,36.161
1618272173.468261,2054050.000,38289,1,TH,1,100,36.146
1618272173.600346,2054178.000,38307,1,TH,1,100,36.146
1618272173.735526,2054309.000,38325,1,TH,1,100,36.056
1618272173.867610,2054437.000,38361,1,TH,1,100,36.056
1618272174.001758,2054567.000,38379,1,TH,1,100,35.995
1618272174.134874,2054696.000,38397,1,TH,1,100,35.995
1618272174.266958,2054824.000,38416,1,TH,1,100,35.940
1618272174.402138,2054955.000,38451,1,TH,1,100,35.940
1618272174.534223,2055083.000,38468,1,TH,1,100,36.106
1618272174.668371,2055213.000,38487,1,TH,1,100,36.106
1618272174.802519,2055343.000,38523,1,TH,1,100,36.061
1618272174.935635,2055472.000,38540,1,TH,1,100,36.061
1618272175.067719,2055600.000,38559,1,TH,1,100,35.987
1618272175.200835,2055729.000,38577,1,TH,1,100,35.987
1618272175.333951,2055858.000,38601,1,TH,1,100,35.997
1618272175.467068,2055987.000,38619,1,TH,1,100,35.997
1618272175.601216,2056117.000,38654,1,TH,1,100,36.054
1618272175.733300,2056245.000,38672,1,TH,1,100,36.053
1618272175.865384,2056373.000,38691,1,TH,1,100,36.051
1618272175.998500,2056502.000,38726,1,TH,1,100,36.051
1618272176.130585,2056630.000,38745,1,TH,1,100,36.083
1618272176.264733,2056760.000,38762,1,TH,1,100,36.083
1618272176.396817,2056888.000,38781,1,TH,1,100,36.028
1618272176.531997,2057019.000,38816,1,TH,1,100,36.028
1618272176.664081,2057147.000,38833,1,TH,1,100,36.083
1618272176.797197,2057276.000,38853,1,TH,1,100,36.083
1618272176.930314,2057405.000,38871,1,TH,1,100,36.002
1618272177.063430,2057534.000,38906,1,TH,1,100,36.002
1618272177.196546,2057663.000,38924,1,TH,1,100,36.063
1618272177.327598,2057790.000,38942,1,TH,1,100,36.063
1618272177.460714,2057919.000,38978,1,TH,1,100,35.992
1618272177.593831,2058048.000,38996,1,TH,1,100,35.992
1618272177.726947,2058177.000,39013,1,TH,1,100,36.028
1618272177.861095,2058307.000,39033,1,TH,1,100,36.028
1618272177.993179,2058435.000,39068,1,TH,1,100,36.106
1618272178.126295,2058564.000,39085,1,TH,1,100,36.106
1618272178.258379,2058692.000,39104,1,TH,1,100,36.033
1618272178.391496,2058821.000,39122,1,TH,1,100,36.033
1618272178.525644,2058951.000,39157,1,TH,1,100,36.000
1618272178.657728,2059079.000,39175,1,TH,1,100,36.000
1618272178.792908,2059210.000,39193,1,TH,1,100,36.036
1618272178.923960,2059337.000,39229,1,TH,1,100,36.036
1618272179.057076,2059466.000,39248,1,TH,1,100,35.970
1618272179.191225,2059596.000,39265,1,TH,1,100,35.970
1618272179.323309,2059724.000,39284,1,TH,1,100,36.046
1618272179.456425,2059853.000,39319,1,TH,1,100,36.046
1618272179.587477,2059980.000,39336,1,TH,1,100,36.071
1618272179.720593,2060109.000,39355,1,TH,1,100,36.071
1618272179.853710,2060238.000,39374,1,TH,1,100,36.036
1618272179.986826,2060367.000,39409,1,TH,1,100,36.036
1618272180.120974,2060497.000,39427,1,TH,1,100,36.071
1618272180.253058,2060625.000,39445,1,TH,1,100,36.071
1618272180.388238,2060756.000,39480,1,TH,1,100,36.043
1618272180.521354,2060885.000,39504,2,TH,1,100,36.043
1618272180.654470,2061014.000,39504,2,TH,1,100,36.093
1618272180.787587,2061143.000,39540,1,TH,1,100,36.093
1618272180.919671,2061271.000,39557,1,TH,1,100,35.982
1618272181.054851,2061402.000,39576,1,TH,1,100,35.982
1618272181.185903,2061529.000,39594,1,TH,1,100,36.020
1618272181.319019,2061658.000,39629,1,TH,1,100,36.020
1618272181.452136,2061787.000,39647,1,TH,1,100,36.043
1618272181.584220,2061915.000,39665,1,TH,1,100,36.043
1618272181.717336,2062044.000,39684,1,TH,1,100,36.056
1618272181.849420,2062172.000,39720,1,TH,1,100,36.056
1618272181.983568,2062302.000,39737,1,TH,1,100,36.078
1618272182.117716,2062432.000,39756,1,TH,1,100,36.078
1618272182.251864,2062562.000,39791,1,TH,1,100,36.100
1618272182.386013,2062692.000,39808,1,TH,1,100,36.100
1618272182.518097,2062820.000,39827,1,TH,1,100,36.056
1618272182.652245,2062950.000,39845,1,TH,1,100,36.056
1618272182.784329,2063078.000,39881,1,TH,1,100,36.017
1618272182.918477,2063208.000,39899,1,TH,1,100,36.018
1618272183.050561,2063336.000,39917,1,TH,1,100,36.023
1618272183.184710,2063466.000,39952,1,TH,1,100,36.023
1618272183.317826,2063595.000,39971,1,TH,1,100,36.048
1618272183.448878,2063722.000,39988,1,TH,1,100,36.055
1618272183.581994,2063851.000,40007,1,TH,1,100,36.115
1618272183.716142,2063981.000,40042,1,TH,1,100,36.115
1618272183.849258,2064110.000,40060,1,TH,1,100,36.150
1618272183.982374,2064239.000,40079,1,TH,1,100,36.143
1618272184.115491,2064368.000,40097,1,TH,1,100,36.033
1618272184.249639,2064498.000,40132,1,TH,1,100,36.033
1618272184.382755,2064627.000,40150,1,TH,1,100,36.043
1618272184.516903,2064757.000,40168,1,TH,1,100,36.050
1618272184.650019,2064886.000,40203,1,TH,1,100,36.045
1618272184.784167,2065016.000,40222,1,TH,1,100,36.045
1618272184.916251,2065144.000,40240,1,TH,1,100,36.052
1618272185.048336,2065272.000,40259,1,TH,1,100,36.052
1618272185.182484,2065402.000,40294,1,TH,1,100,36.050
1618272185.313536,2065529.000,40311,1,TH,1,100,36.050
1618272185.447684,2065659.000,40330,1,TH,1,100,36.085
1618272185.579768,2065787.000,40348,1,TH,1,100,36.085
1618272185.711853,2065915.000,40383,1,TH,1,100,36.100
1618272185.846001,2066045.000,40407,1,TH,1,100,36.100
1618272185.979117,2066174.000,40424,1,TH,1,100,36.077
1618272186.113265,2066304.000,40443,1,TH,1,100,36.077
1618272186.245349,2066432.000,40460,1,TH,1,100,36.120
1618272186.378465,2066561.000,40479,1,TH,1,100,36.120
1618272186.511582,2066690.000,40514,1,TH,1,100,36.012
1618272186.643666,2066818.000,40531,1,TH,1,100,36.012
1618272186.777814,2066948.000,40550,1,TH,1,100,36.130
1618272186.909898,2067076.000,40587,1,TH,1,100,36.130
1618272187.044046,2067206.000,40604,1,TH,1,100,36.117
1618272187.176131,2067334.000,40622,1,TH,1,100,36.117
1618272187.308215,2067462.000,40640,1,TH,1,100,36.186
1618272187.442363,2067592.000,40676,1,TH,1,100,36.186
1618272187.574447,2067720.000,40694,1,TH,1,100,36.032
1618272187.709627,2067851.000,40711,1,TH,1,100,36.032
1618272187.841711,2067979.000,40731,1,TH,1,100,36.058
1618272187.973796,2068107.000,40766,1,TH,1,100,36.058
1618272188.106912,2068236.000,40783,1,TH,1,100,36.087
1618272188.238996,2068364.000,40802,1,TH,1,100,36.087
1618272188.373144,2068494.000,40820,1,TH,1,100,36.043
1618272188.505228,2068622.000,40855,1,TH,1,100,36.043
1618272188.638345,2068751.000,40873,1,TH,1,100,36.010
1618272188.772493,2068881.000,40892,1,TH,1,100,36.010
1618272188.905609,2069010.000,40911,1,TH,1,100,36.050
1618272189.039757,2069140.000,40946,1,TH,1,100,36.050
1618272189.171841,2069268.000,40963,1,TH,1,100,36.062
1618272189.304957,2069397.000,40982,1,TH,1,100,36.062
1618272189.437042,2069525.000,41017,1,TH,1,100,36.070
1618272189.570158,2069654.000,41035,1,TH,1,100,36.070
1618272189.703274,2069783.000,41053,1,TH,1,100,36.135
1618272189.837422,2069913.000,41072,1,TH,1,100,36.135
1618272189.971570,2070043.000,41107,1,TH,1,100,36.037
1618272190.103654,2070171.000,41125,1,TH,1,100,36.037
1618272190.237802,2070301.000,41143,1,TH,1,100,36.092
1618272190.371950,2070431.000,41178,1,TH,1,100,36.092
1618272190.504035,2070559.000,41197,1,TH,1,100,35.969
1618272190.637151,2070688.000,41214,1,TH,1,100,35.969
1618272190.769235,2070816.000,41233,1,TH,1,100,35.982
1618272190.902351,2070945.000,41269,1,TH,1,100,35.982
1618272191.035467,2071074.000,41286,1,TH,1,100,36.010
1618272191.168584,2071203.000,41310,1,TH,1,100,36.010
1618272191.302732,2071333.000,41328,1,TH,1,100,36.065
1618272191.435848,2071462.000,41346,1,TH,1,100,36.065
1618272191.568964,2071591.000,41364,1,TH,1,100,36.092
1618272191.701048,2071719.000,41399,1,TH,1,100,36.092
1618272191.835196,2071849.000,41418,1,TH,1,100,36.095
1618272191.967280,2071977.000,41436,1,TH,1,100,36.095
1618272192.101429,2072107.000,41455,1,TH,1,100,36.065
1618272192.235577,2072237.000,41490,1,TH,1,100,36.065
1618272192.366629,2072364.000,41507,1,TH,1,100,35.977
1618272192.500777,2072494.000,41526,1,TH,1,100,35.977
1618272192.632861,2072622.000,41561,1,TH,1,100,36.042
1618272192.765977,2072751.000,41580,1,TH,1,100,36.042
1618272192.899094,2072880.000,41598,1,TH,1,100,36.070
1618272193.031178,2073008.000,41616,1,TH,1,100,36.070
1618272193.165326,2073138.000,41651,1,TH,1,100,36.083
1618272193.296378,2073265.000,41669,1,TH,1,100,36.083
1618272193.430526,2073395.000,41687,1,TH,1,100,36.127
1618272193.563643,2073524.000,41706,1,TH,1,100,36.127
1618272193.697791,2073654.000,41741,1,TH,1,100,36.017
1618272193.830907,2073783.000,41759,1,TH,1,100,36.017
1618272193.962991,2073911.000,41778,1,TH,1,100,35.987
1618272194.097139,2074041.000,41796,1,TH,1,100,35.987
1618272194.229223,2074169.000,41831,1,TH,1,100,36.045
1618272194.364403,2074300.000,41849,1,TH,1,100,36.045
1618272194.496488,2074428.000,41867,1,TH,1,100,36.015
1618272194.627540,2074555.000,41886,1,TH,1,100,36.015
1618272194.761688,2074685.000,41922,1,TH,1,100,35.990
1618272194.893772,2074813.000,41939,1,TH,1,100,35.990
1618272195.027920,2074943.000,41958,1,TH,1,100,35.934
1618272195.161036,2075072.000,41993,1,TH,1,100,35.934
1618272195.294153,2075201.000,42010,1,TH,1,100,36.007
1618272195.429333,2075332.000,42029,1,TH,1,100,36.007
1618272195.561417,2075460.000,42047,1,TH,1,100,36.047
1618272195.695565,2075590.000,42082,1,TH,1,100,36.047
1618272195.828681,2075719.000,42101,1,TH,1,100,35.997
1618272195.961797,2075848.000,42119,1,TH,1,100,35.997
1618272196.093882,2075976.000,42154,1,TH,1,100,36.102
1618272196.225966,2076104.000,42173,1,TH,1,100,36.102
1618272196.359082,2076233.000,42190,1,TH,1,100,36.035
1618272196.492198,2076362.000,42214,1,TH,1,100,36.035
1618272196.626346,2076492.000,42232,1,TH,1,100,36.037
1618272196.758430,2076620.000,42251,1,TH,1,100,36.037
1618272196.891547,2076749.000,42287,1,TH,1,100,36.017
1618272197.026727,2076880.000,42305,1,TH,1,100,36.017
1618272197.159843,2077009.000,42323,1,TH,1,100,36.060
1618272197.293991,2077139.000,42341,1,TH,1,100,36.060
1618272197.427107,2077268.000,42376,1,TH,1,100,36.025
1618272197.560223,2077397.000,42394,1,TH,1,100,36.025
1618272197.694371,2077527.000,42412,1,TH,1,100,36.037
1618272197.827487,2077656.000,42432,1,TH,1,100,36.037
1618272197.961636,2077786.000,42467,1,TH,1,100,36.057
1618272198.093720,2077914.000,42484,1,TH,1,100,36.057
1618272198.226836,2078043.000,42503,1,TH,1,100,36.072
1618272198.358920,2078171.000,42538,1,TH,1,100,36.072
1618272198.492036,2078300.000,42555,1,TH,1,100,36.047
1618272198.624120,2078428.000,42574,1,TH,1,100,36.047
1618272198.757237,2078557.000,42592,1,TH,1,100,36.072
1618272198.891385,2078687.000,42628,1,TH,1,100,36.072
1618272199.023469,2078815.000,42646,1,TH,1,100,36.067
1618272199.156585,2078944.000,42664,1,TH,1,100,36.067
1618272199.289701,2079073.000,42699,1,TH,1,100,35.980
1618272199.422817,2079202.000,42718,1,TH,1,100,35.980
1618272199.556966,2079332.000,42735,1,TH,1,100,36.047
1618272199.689050,2079460.000,42754,1,TH,1,100,36.047
