EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,T0
1618272094.376622,1977404.000,24700,1,T0,1,100,35.717
1618272094.509738,1977533.000,24734,1,T0,1,100,35.674
1618272094.643887,1977663.000,24752,1,T0,1,100,35.680
1618272094.775971,1977791.000,24771,1,T0,1,100,35.669
1618272094.910119,1977921.000,24807,1,T0,1,100,35.685
1618272095.043235,1978050.000,24824,1,T0,1,100,35.664
1618272095.175319,1978178.000,24843,1,T0,1,100,35.717
1618272095.309467,1978308.000,24861,1,T0,1,100,35.706
1618272095.441551,1978436.000,24895,1,T0,1,100,35.690
1618272095.576731,1978567.000,24914,1,T0,1,100,35.685
1618272095.707784,1978694.000,24932,1,T0,1,100,35.685
1618272095.840900,1978823.000,24956,1,T0,1,100,35.658
1618272095.975048,1978953.000,24975,1,T0,1,100,35.690
1618272096.107132,1979081.000,25009,1,T0,1,100,35.706
1618272096.240248,1979210.000,25028,1,T0,1,100,35.712
1618272096.372333,1979338.000,25046,1,T0,1,100,35.701
1618272096.504417,1979466.000,25065,1,T0,1,100,35.653
1618272096.638565,1979596.000,25099,1,T0,1,100,35.685
1618272096.770649,1979724.000,25117,1,T0,1,100,35.685
1618272096.904797,1979854.000,25136,1,T0,1,100,35.706
1618272097.036882,1979982.000,25154,1,T0,1,100,35.755
1618272097.171030,1980112.000,25189,1,T0,1,100,35.669
1618272097.305178,1980242.000,25208,1,T0,1,100,35.717
1618272097.438294,1980371.000,25226,1,T0,1,100,35.723
1618272097.571410,1980500.000,25260,1,T0,1,100,35.701
1618272097.703494,1980628.000,25279,1,T0,1,100,35.723
1618272097.838674,1980759.000,25297,1,T0,1,100,35.696
1618272097.969727,1980886.000,25317,1,T0,1,100,35.739
1618272098.102843,1981015.000,25351,1,T0,1,100,35.717
1618272098.235959,1981144.000,25369,1,T0,1,100,35.706
1618272098.368043,1981272.000,25388,1,T0,1,100,35.701
1618272098.501159,1981401.000,25406,1,T0,1,100,35.717
1618272098.633244,1981529.000,25440,1,T0,1,100,35.685
1618272098.767392,1981659.000,25459,1,T0,1,100,35.680
1618272098.901540,1981789.000,25477,1,T0,1,100,35.696
1618272099.034656,1981918.000,25512,1,T0,1,100,35.706
1618272099.167772,1982047.000,25531,1,T0,1,100,35.706
1618272099.299856,1982175.000,25549,1,T0,1,100,35.706
1618272099.434005,1982305.000,25568,1,T0,1,100,35.690
1618272099.566089,1982433.000,25602,1,T0,1,100,35.690
1618272099.699205,1982562.000,25620,1,T0,1,100,35.712
1618272099.832321,1982691.000,25639,1,T0,1,100,35.712
1618272099.965437,1982820.000,25675,1,T0,1,100,35.669
1618272100.098553,1982949.000,25692,1,T0,1,100,35.723
1618272100.229606,1983076.000,25711,1,T0,1,100,35.728
1618272100.363754,1983206.000,25729,1,T0,1,100,35.728
1618272100.495838,1983334.000,25747,1,T0,1,100,35.706
1618272100.629986,1983464.000,25782,1,T0,1,100,35.723
1618272100.763102,1983593.000,25800,1,T0,1,100,35.712
1618272100.896219,1983722.000,25819,1,T0,1,100,35.701
1618272101.030367,1983852.000,25854,1,T0,1,100,35.701
1618272101.164515,1983982.000,25877,1,T0,1,100,35.664
1618272101.297631,1984111.000,25896,1,T0,1,100,35.755
1618272101.429715,1984239.000,25914,1,T0,1,100,35.696
1618272101.562831,1984368.000,25948,1,T0,1,100,35.712
1618272101.695947,1984497.000,25967,1,T0,1,100,35.706
1618272101.828032,1984625.000,25985,1,T0,1,100,35.706
1618272101.961148,1984754.000,26005,1,T0,1,100,35.664
1618272102.093232,1984882.000,26039,1,T0,1,100,35.706
1618272102.227380,1985012.000,26057,1,T0,1,100,35.717
1618272102.359464,1985140.000,26076,1,T0,1,100,35.701
1618272102.491549,1985268.000,26111,1,T0,1,100,35.717
1618272102.625697,1985398.000,26128,1,T0,1,100,35.690
1618272102.758813,1985527.000,26147,1,T0,1,100,35.680
1618272102.892961,1985657.000,26165,1,T0,1,100,35.696
1618272103.026077,1985786.000,26200,1,T0,1,100,35.717
1618272103.158161,1985914.000,26219,1,T0,1,100,35.674
1618272103.292310,1986044.000,26237,1,T0,1,100,35.685
1618272103.424394,1986172.000,26256,1,T0,1,100,35.755
1618272103.557510,1986301.000,26290,1,T0,1,100,35.696
1618272103.689594,1986429.000,26308,1,T0,1,100,35.717
1618272103.822710,1986558.000,26327,1,T0,1,100,35.674
1618272103.956858,1986688.000,26362,1,T0,1,100,35.723
1618272104.088943,1986816.000,26380,1,T0,1,100,35.717
1618272104.223091,1986946.000,26399,1,T0,1,100,35.728
1618272104.356207,1987075.000,26417,1,T0,1,100,35.712
1618272104.491387,1987206.000,26451,1,T0,1,100,35.706
1618272104.623471,1987334.000,26470,1,T0,1,100,35.664
1618272104.756587,1987463.000,26488,1,T0,1,100,35.712
1618272104.890735,1987593.000,26507,1,T0,1,100,35.690
1618272105.022820,1987721.000,26542,1,T0,1,100,35.712
1618272105.156968,1987851.000,26560,1,T0,1,100,35.728
1618272105.289052,1987979.000,26579,1,T0,1,100,35.690
1618272105.422168,1988108.000,26597,1,T0,1,100,35.717
1618272105.557348,1988239.000,26631,1,T0,1,100,35.674
1618272105.689432,1988367.000,26650,1,T0,1,100,35.723
1618272105.823580,1988497.000,26668,1,T0,1,100,35.706
1618272105.955665,1988625.000,26703,1,T0,1,100,35.723
1618272106.089813,1988755.000,26722,1,T0,1,100,35.680
1618272106.222929,1988884.000,26740,1,T0,1,100,35.685
1618272106.356045,1989013.000,26759,1,T0,1,100,35.685
1618272106.490193,1989143.000,26798,1,T0,1,100,35.637
1618272106.623309,1989272.000,26816,1,T0,1,100,35.733
1618272106.757457,1989402.000,26835,1,T0,1,100,35.674
1618272106.888510,1989529.000,26853,1,T0,1,100,35.680
1618272107.022658,1989659.000,26888,1,T0,1,100,35.728
1618272107.155774,1989788.000,26907,1,T0,1,100,35.717
1618272107.288890,1989917.000,26925,1,T0,1,100,35.717
1618272107.422006,1990046.000,26960,1,T0,1,100,35.664
1618272107.554090,1990174.000,26978,1,T0,1,100,35.690
1618272107.687207,1990303.000,26996,1,T0,1,100,35.706
1618272107.821355,1990433.000,27015,1,T0,1,100,35.717
1618272107.953439,1990561.000,27050,1,T0,1,100,35.749
1618272108.087587,1990691.000,27068,1,T0,1,100,35.733
1618272108.221735,1990821.000,27087,1,T0,1,100,35.712
1618272108.354851,1990950.000,27122,1,T0,1,100,35.712
1618272108.487967,1991079.000,27139,1,T0,1,100,35.723
1618272108.621083,1991208.000,27158,1,T0,1,100,35.690
1618272108.753168,1991336.000,27176,1,T0,1,100,35.690
1618272108.886284,1991465.000,27211,1,T0,1,100,35.733
1618272109.019400,1991594.000,27230,1,T0,1,100,35.728
1618272109.150453,1991721.000,27248,1,T0,1,100,35.690
1618272109.284600,1991851.000,27267,1,T0,1,100,35.680
1618272109.417717,1991980.000,27301,1,T0,1,100,35.690
1618272109.549801,1992108.000,27319,1,T0,1,100,35.723
1618272109.682917,1992237.000,27338,1,T0,1,100,35.685
1618272109.815001,1992365.000,27356,1,T0,1,100,35.696
1618272109.949150,1992495.000,27391,1,T0,1,100,35.664
1618272110.081234,1992623.000,27410,1,T0,1,100,35.701
1618272110.214350,1992752.000,27428,1,T0,1,100,35.739
1618272110.348498,1992882.000,27462,1,T0,1,100,35.728
1618272110.480582,1993010.000,27481,1,T0,1,100,35.749
1618272110.614730,1993140.000,27499,1,T0,1,100,35.755
1618272110.746814,1993268.000,27518,1,T0,1,100,35.696
1618272110.879931,1993397.000,27553,1,T0,1,100,35.723
1618272111.013047,1993526.000,27571,1,T0,1,100,35.728
1618272111.147195,1993656.000,27590,1,T0,1,100,35.733
1618272111.279279,1993784.000,27607,1,T0,1,100,35.744
1618272111.410331,1993911.000,27642,1,T0,1,100,35.733
1618272111.544480,1994041.000,27661,1,T0,1,100,35.717
1618272111.677596,1994170.000,27679,1,T0,1,100,35.701
1618272111.810712,1994299.000,27718,1,T0,1,100,35.723
1618272111.943828,1994428.000,27738,1,T0,1,100,35.717
1618272112.076944,1994557.000,27756,1,T0,1,100,35.712
1618272112.212124,1994688.000,27775,1,T0,1,100,35.712
1618272112.344208,1994816.000,27809,1,T0,1,100,35.701
1618272112.478357,1994946.000,27827,1,T0,1,100,35.723
1618272112.610441,1995074.000,27846,1,T0,1,100,35.723
1618272112.743557,1995203.000,27881,1,T0,1,100,35.690
1618272112.876673,1995332.000,27899,1,T0,1,100,35.744
1618272113.008757,1995460.000,27918,1,T0,1,100,35.717
1618272113.141874,1995589.000,27936,1,T0,1,100,35.717
1618272113.274990,1995718.000,27970,1,T0,1,100,35.717
1618272113.408106,1995847.000,27989,1,T0,1,100,35.690
1618272113.540190,1995975.000,28007,1,T0,1,100,35.744
1618272113.673306,1996104.000,28026,1,T0,1,100,35.723
1618272113.807454,1996234.000,28060,1,T0,1,100,35.723
1618272113.941602,1996364.000,28079,1,T0,1,100,35.706
1618272114.075751,1996494.000,28098,1,T0,1,100,35.723
1618272114.208867,1996623.000,28132,1,T0,1,100,35.696
1618272114.341983,1996752.000,28150,1,T0,1,100,35.685
1618272114.477163,1996883.000,28169,1,T0,1,100,35.701
1618272114.609247,1997011.000,28187,1,T0,1,100,35.728
1618272114.743395,1997141.000,28221,1,T0,1,100,35.717
1618272114.876511,1997270.000,28240,1,T0,1,100,35.685
1618272115.008596,1997398.000,28259,1,T0,1,100,35.749
1618272115.141712,1997527.000,28294,1,T0,1,100,35.739
1618272115.273796,1997655.000,28312,1,T0,1,100,35.706
1618272115.406912,1997784.000,28330,1,T0,1,100,35.723
1618272115.540028,1997913.000,28349,1,T0,1,100,35.701
1618272115.674176,1998043.000,28383,1,T0,1,100,35.685
1618272115.806261,1998171.000,28401,1,T0,1,100,35.739
1618272115.940409,1998301.000,28421,1,T0,1,100,35.755
1618272116.074557,1998431.000,28439,1,T0,1,100,35.728
1618272116.206641,1998559.000,28473,1,T0,1,100,35.728
1618272116.340789,1998689.000,28492,1,T0,1,100,35.723
1618272116.472873,1998817.000,28510,1,T0,1,100,35.706
1618272116.608053,1998948.000,28544,1,T0,1,100,35.728
1618272116.740138,1999076.000,28563,1,T0,1,100,35.739
1618272116.872222,1999204.000,28581,1,T0,1,100,35.706
1618272117.006370,1999334.000,28606,1,T0,1,100,35.706
1618272117.137422,1999461.000,28625,1,T0,1,100,35.744
1618272117.270539,1999590.000,28643,1,T0,1,100,35.755
1618272117.402623,1999718.000,28662,1,T0,1,100,35.723
1618272117.535739,1999847.000,28696,1,T0,1,100,35.712
1618272117.669887,1999977.000,28714,1,T0,1,100,35.755
1618272117.804035,2000107.000,28733,1,T0,1,100,35.728
1618272117.938183,2000237.000,28768,1,T0,1,100,35.733
1618272118.069236,2000364.000,28786,1,T0,1,100,35.728
1618272118.202352,2000493.000,28805,1,T0,1,100,35.728
1618272118.335468,2000622.000,28823,1,T0,1,100,35.728
1618272118.467552,2000750.000,28857,1,T0,1,100,35.728
1618272118.600668,2000879.000,28876,1,T0,1,100,35.690
1618272118.732753,2001007.000,28894,1,T0,1,100,35.739
1618272118.867933,2001138.000,28913,1,T0,1,100,35.701
1618272118.998985,2001265.000,28948,1,T0,1,100,35.733
1618272119.132101,2001394.000,28966,1,T0,1,100,35.749
1618272119.266249,2001524.000,28985,1,T0,1,100,35.706
1618272119.399365,2001653.000,29019,1,T0,1,100,35.717
1618272119.532481,2001782.000,29037,1,T0,1,100,35.728
1618272119.665597,2001911.000,29056,1,T0,1,100,35.744
1618272119.798714,2002040.000,29074,1,T0,1,100,35.717
1618272119.931830,2002169.000,29109,1,T0,1,100,35.782
1618272120.064946,2002298.000,29128,1,T0,1,100,35.712
1618272120.198062,2002427.000,29146,1,T0,1,100,35.728
1618272120.330147,2002555.000,29181,1,T0,1,100,35.728
1618272120.464294,2002685.000,29199,1,T0,1,100,35.739
1618272120.598443,2002815.000,29217,1,T0,1,100,35.696
1618272120.731559,2002944.000,29236,1,T0,1,100,35.744
1618272120.864675,2003073.000,29271,1,T0,1,100,35.680
1618272120.996759,2003201.000,29289,1,T0,1,100,35.728
1618272121.131939,2003332.000,29308,1,T0,1,100,35.749
1618272121.262991,2003459.000,29326,1,T0,1,100,35.728
1618272121.397140,2003589.000,29360,1,T0,1,100,35.674
1618272121.530256,2003718.000,29379,1,T0,1,100,35.717
1618272121.663372,2003847.000,29397,1,T0,1,100,35.733
1618272121.796488,2003976.000,29431,1,T0,1,100,35.723
1618272121.928572,2004104.000,29451,1,T0,1,100,35.733
1618272122.062720,2004234.000,29469,1,T0,1,100,35.739
1618272122.195837,2004363.000,29488,1,T0,1,100,35.712
1618272122.328953,2004492.000,29527,1,T0,1,100,35.723
1618272122.461037,2004620.000,29545,1,T0,1,100,35.728
1618272122.593121,2004748.000,29564,1,T0,1,100,35.755
1618272122.727269,2004878.000,29582,1,T0,1,100,35.717
1618272122.859354,2005006.000,29617,1,T0,1,100,35.733
1618272122.992470,2005135.000,29636,1,T0,1,100,35.723
1618272123.125586,2005264.000,29654,1,T0,1,100,35.728
1618272123.259734,2005394.000,29688,1,T0,1,100,35.658
1618272123.392850,2005523.000,29707,1,T0,1,100,35.755
1618272123.524934,2005651.000,29725,1,T0,1,100,35.749
1618272123.659082,2005781.000,29744,1,T0,1,100,35.696
1618272123.791167,2005909.000,29778,1,T0,1,100,35.717
1618272123.925315,2006039.000,29797,1,T0,1,100,35.739
1618272124.058431,2006168.000,29816,1,T0,1,100,35.712
1618272124.190515,2006296.000,29834,1,T0,1,100,35.723
1618272124.324663,2006426.000,29868,1,T0,1,100,35.739
1618272124.457779,2006555.000,29887,1,T0,1,100,35.755
1618272124.590896,2006684.000,29905,1,T0,1,100,35.739
1618272124.722980,2006812.000,29940,1,T0,1,100,35.765
1618272124.855064,2006940.000,29959,1,T0,1,100,35.744
1618272124.988180,2007069.000,29977,1,T0,1,100,35.776
1618272125.120265,2007197.000,29996,1,T0,1,100,35.685
1618272125.254413,2007327.000,30030,1,T0,1,100,35.706
1618272125.386497,2007455.000,30048,1,T0,1,100,35.765
1618272125.521677,2007586.000,30067,1,T0,1,100,35.749
1618272125.653761,2007714.000,30085,1,T0,1,100,35.755
1618272125.786877,2007843.000,30119,1,T0,1,100,35.733
1618272125.921025,2007973.000,30139,1,T0,1,100,35.717
1618272126.053110,2008101.000,30157,1,T0,1,100,35.733
1618272126.186226,2008230.000,30191,1,T0,1,100,35.765
1618272126.318310,2008358.000,30210,1,T0,1,100,35.728
1618272126.450394,2008486.000,30228,1,T0,1,100,35.733
1618272126.584542,2008616.000,30247,1,T0,1,100,35.723
1618272126.716627,2008744.000,30281,1,T0,1,100,35.712
1618272126.850775,2008874.000,30300,1,T0,1,100,35.749
1618272126.982859,2009002.000,30319,1,T0,1,100,35.701
1618272127.117007,2009132.000,30337,1,T0,1,100,35.733
1618272127.251155,2009262.000,30371,1,T0,1,100,35.755
1618272127.384271,2009391.000,30390,1,T0,1,100,35.717
1618272127.518419,2009521.000,30408,1,T0,1,100,35.723
1618272127.650503,2009649.000,30448,1,T0,1,100,35.739
1618272127.785683,2009780.000,30466,1,T0,1,100,35.712
1618272127.916736,2009907.000,30485,1,T0,1,100,35.744
1618272128.049852,2010036.000,30504,1,T0,1,100,35.706
1618272128.182968,2010165.000,30538,1,T0,1,100,35.749
1618272128.315053,2010293.000,30556,1,T0,1,100,35.728
1618272128.448169,2010422.000,30575,1,T0,1,100,35.712
1618272128.580253,2010550.000,30593,1,T0,1,100,35.728
1618272128.714401,2010680.000,30627,1,T0,1,100,35.706
1618272128.849581,2010811.000,30646,1,T0,1,100,35.739
1618272128.982697,2010940.000,30665,1,T0,1,100,35.760
1618272129.116845,2011070.000,30699,1,T0,1,100,35.706
1618272129.248930,2011198.000,30718,1,T0,1,100,35.706
1618272129.383077,2011328.000,30736,1,T0,1,100,35.749
1618272129.516194,2011457.000,30755,1,T0,1,100,35.712
1618272129.649310,2011586.000,30789,1,T0,1,100,35.712
1618272129.782426,2011715.000,30807,1,T0,1,100,35.717
1618272129.915542,2011844.000,30827,1,T0,1,100,35.749
1618272130.049690,2011974.000,30862,1,T0,1,100,35.723
1618272130.180743,2012101.000,30879,1,T0,1,100,35.717
1618272130.314891,2012231.000,30898,1,T0,1,100,35.771
1618272130.446975,2012359.000,30916,1,T0,1,100,35.733
1618272130.580091,2012488.000,30950,1,T0,1,100,35.739
1618272130.713207,2012617.000,30969,1,T0,1,100,35.760
1618272130.845291,2012745.000,30987,1,T0,1,100,35.674
1618272130.979439,2012875.000,31007,1,T0,1,100,35.733
1618272131.113588,2013005.000,31041,1,T0,1,100,35.744
1618272131.246704,2013134.000,31059,1,T0,1,100,35.739
1618272131.379820,2013263.000,31078,1,T0,1,100,35.712
1618272131.512936,2013392.000,31112,1,T0,1,100,35.728
1618272131.646052,2013521.000,31130,1,T0,1,100,35.728
1618272131.778136,2013649.000,31149,1,T0,1,100,35.706
1618272131.911253,2013778.000,31168,1,T0,1,100,35.739
1618272132.043337,2013906.000,31202,1,T0,1,100,35.696
1618272132.176453,2014035.000,31221,1,T0,1,100,35.749
1618272132.308537,2014163.000,31239,1,T0,1,100,35.733
1618272132.439590,2014290.000,31258,1,T0,1,100,35.739
1618272132.573738,2014420.000,31292,1,T0,1,100,35.760
1618272132.706854,2014549.000,31310,1,T0,1,100,35.717
1618272132.839970,2014678.000,31329,1,T0,1,100,35.739
1618272132.973086,2014807.000,31370,1,T0,1,100,35.690
1618272133.106202,2014936.000,31387,1,T0,1,100,35.733
1618272133.240350,2015066.000,31406,1,T0,1,100,35.717
1618272133.372435,2015194.000,31424,1,T0,1,100,35.728
1618272133.505551,2015323.000,31458,1,T0,1,100,35.717
1618272133.637635,2015451.000,31477,1,T0,1,100,35.717
1618272133.770751,2015580.000,31495,1,T0,1,100,35.706
1618272133.904899,2015710.000,31515,1,T0,1,100,35.717
1618272134.036984,2015838.000,31549,1,T0,1,100,35.744
1618272134.170100,2015967.000,31567,1,T0,1,100,35.723
1618272134.303216,2016096.000,31586,1,T0,1,100,35.701
1618272134.437364,2016226.000,31620,1,T0,1,100,35.749
1618272134.569448,2016354.000,31638,1,T0,1,100,35.723
1618272134.701533,2016482.000,31657,1,T0,1,100,35.717
1618272134.834649,2016611.000,31675,1,T0,1,100,35.749
1618272134.967765,2016740.000,31710,1,T0,1,100,35.733
1618272135.101913,2016870.000,31729,1,T0,1,100,35.723
1618272135.235029,2016999.000,31747,1,T0,1,100,35.712
1618272135.368145,2017128.000,31765,1,T0,1,100,35.712
1618272135.503325,2017259.000,31800,1,T0,1,100,35.712
1618272135.635410,2017387.000,31818,1,T0,1,100,35.765
1618272135.769557,2017517.000,31837,1,T0,1,100,35.728
1618272135.901642,2017645.000,31872,1,T0,1,100,35.739
1618272136.034758,2017774.000,31890,1,T0,1,100,35.749
1618272136.167874,2017903.000,31909,1,T0,1,100,35.728
1618272136.299958,2018031.000,31927,1,T0,1,100,35.749
1618272136.434107,2018161.000,31961,1,T0,1,100,35.685
1618272136.567223,2018290.000,31980,1,T0,1,100,35.755
1618272136.701371,2018420.000,31998,1,T0,1,100,35.776
1618272136.833455,2018548.000,32034,1,T0,1,100,35.744
1618272136.967603,2018678.000,32052,1,T0,1,100,35.744
1618272137.101751,2018808.000,32070,1,T0,1,100,35.765
1618272137.234867,2018937.000,32089,1,T0,1,100,35.749
1618272137.369015,2019067.000,32123,1,T0,1,100,35.760
1618272137.501100,2019195.000,32141,1,T0,1,100,35.701
1618272137.634216,2019324.000,32160,1,T0,1,100,35.749
1618272137.768364,2019454.000,32195,1,T0,1,100,35.749
1618272137.900448,2019582.000,32213,1,T0,1,100,35.760
1618272138.034596,2019712.000,32232,1,T0,1,100,35.733
1618272138.167712,2019841.000,32255,1,T0,1,100,35.701
1618272138.300828,2019970.000,32274,1,T0,1,100,35.744
1618272138.433945,2020099.000,32308,1,T0,1,100,35.723
1618272138.567061,2020228.000,32326,1,T0,1,100,35.701
1618272138.700177,2020357.000,32345,1,T0,1,100,35.680
1618272138.833293,2020486.000,32363,1,T0,1,100,35.717
1618272138.967441,2020616.000,32398,1,T0,1,100,35.733
1618272139.098494,2020743.000,32417,1,T0,1,100,35.739
1618272139.232642,2020873.000,32435,1,T0,1,100,35.728
1618272139.365758,2021002.000,32470,1,T0,1,100,35.733
1618272139.497842,2021130.000,32488,1,T0,1,100,35.723
1618272139.630958,2021259.000,32506,1,T0,1,100,35.706
1618272139.763042,2021387.000,32525,1,T0,1,100,35.706
1618272139.897191,2021517.000,32560,1,T0,1,100,35.749
1618272140.029275,2021645.000,32578,1,T0,1,100,35.706
1618272140.162391,2021774.000,32597,1,T0,1,100,35.723
1618272140.296539,2021904.000,32615,1,T0,1,100,35.744
1618272140.428623,2022032.000,32649,1,T0,1,100,35.733
1618272140.562771,2022162.000,32668,1,T0,1,100,35.717
1618272140.695888,2022291.000,32686,1,T0,1,100,35.723
1618272140.829004,2022420.000,32722,1,T0,1,100,35.728
1618272140.962120,2022549.000,32740,1,T0,1,100,35.749
1618272141.096268,2022679.000,32758,1,T0,1,100,35.733
1618272141.229384,2022808.000,32777,1,T0,1,100,35.728
1618272141.360436,2022935.000,32794,1,T0,1,100,35.739
1618272141.493553,2023064.000,32829,1,T0,1,100,35.733
1618272141.626669,2023193.000,32848,1,T0,1,100,35.717
1618272141.758753,2023321.000,32866,1,T0,1,100,35.755
1618272141.891869,2023450.000,32901,1,T0,1,100,35.733
1618272142.023953,2023578.000,32920,1,T0,1,100,35.760
1618272142.159133,2023709.000,32938,1,T0,1,100,35.723
1618272142.291218,2023837.000,32957,1,T0,1,100,35.728
1618272142.425366,2023967.000,32991,1,T0,1,100,35.696
1618272142.558482,2024096.000,33009,1,T0,1,100,35.739
1618272142.691598,2024225.000,33028,1,T0,1,100,35.765
1618272142.824714,2024354.000,33064,1,T0,1,100,35.728
1618272142.956799,2024482.000,33081,1,T0,1,100,35.749
1618272143.089915,2024611.000,33100,1,T0,1,100,35.744
1618272143.223031,2024740.000,33118,1,T0,1,100,35.749
1618272143.356147,2024869.000,33152,1,T0,1,100,35.755
1618272143.488231,2024997.000,33176,1,T0,1,100,35.744
1618272143.620316,2025125.000,33194,1,T0,1,100,35.712
1618272143.754464,2025255.000,33212,1,T0,1,100,35.739
1618272143.888612,2025385.000,33231,1,T0,1,100,35.728
1618272144.021728,2025514.000,33250,1,T0,1,100,35.717
1618272144.154844,2025643.000,33284,1,T0,1,100,35.717
1618272144.287960,2025772.000,33302,1,T0,1,100,35.739
1618272144.423140,2025903.000,33321,1,T0,1,100,35.712
1618272144.555224,2026031.000,33339,1,T0,1,100,35.728
1618272144.689373,2026161.000,33373,1,T0,1,100,35.733
1618272144.822489,2026290.000,33392,1,T0,1,100,35.755
1618272144.955605,2026419.000,33411,1,T0,1,100,35.701
1618272145.088721,2026548.000,33446,1,T0,1,100,35.696
1618272145.220805,2026676.000,33464,1,T0,1,100,35.755
1618272145.353921,2026805.000,33482,1,T0,1,100,35.723
1618272145.487037,2026934.000,33501,1,T0,1,100,35.771
1618272145.620154,2027063.000,33535,1,T0,1,100,35.755
1618272145.752238,2027191.000,33553,1,T0,1,100,35.771
1618272145.885354,2027320.000,33573,1,T0,1,100,35.690
1618272146.019502,2027450.000,33591,1,T0,1,100,35.717
1618272146.151586,2027578.000,33625,1,T0,1,100,35.744
1618272146.285734,2027708.000,33644,1,T0,1,100,35.717
1618272146.418851,2027837.000,33662,1,T0,1,100,35.755
1618272146.554031,2027968.000,33696,1,T0,1,100,35.755
1618272146.687147,2028097.000,33715,1,T0,1,100,35.733
1618272146.819231,2028225.000,33733,1,T0,1,100,35.739
1618272146.953379,2028355.000,33753,1,T0,1,100,35.755
1618272147.084431,2028482.000,33787,1,T0,1,100,35.723
1618272147.217548,2028611.000,33805,1,T0,1,100,35.739
1618272147.349632,2028739.000,33824,1,T0,1,100,35.723
1618272147.481716,2028867.000,33859,1,T0,1,100,35.728
1618272147.615864,2028997.000,33876,1,T0,1,100,35.765
1618272147.748980,2029126.000,33895,1,T0,1,100,35.728
1618272147.883128,2029256.000,33914,1,T0,1,100,35.755
1618272148.015213,2029384.000,33949,1,T0,1,100,35.749
1618272148.149361,2029514.000,33967,1,T0,1,100,35.696
1618272148.282477,2029643.000,33985,1,T0,1,100,35.739
1618272148.414561,2029771.000,34004,1,T0,1,100,35.787
1618272148.548709,2029901.000,34038,1,T0,1,100,35.776
1618272148.680794,2030029.000,34056,1,T0,1,100,35.723
1618272148.815974,2030160.000,34080,1,T0,1,100,35.760
1618272148.947026,2030287.000,34099,1,T0,1,100,35.733
1618272149.080142,2030416.000,34118,1,T0,1,100,35.744
1618272149.214290,2030546.000,34136,1,T0,1,100,35.749
1618272149.346374,2030674.000,34170,1,T0,1,100,35.690
1618272149.479491,2030803.000,34189,1,T0,1,100,35.760
1618272149.611575,2030931.000,34207,1,T0,1,100,35.723
1618272149.744691,2031060.000,34226,1,T0,1,100,35.733
1618272149.878839,2031190.000,34261,1,T0,1,100,35.771
1618272150.011955,2031319.000,34279,1,T0,1,100,35.760
1618272150.146103,2031449.000,34298,1,T0,1,100,35.755
1618272150.278188,2031577.000,34316,1,T0,1,100,35.744
1618272150.412336,2031707.000,34350,1,T0,1,100,35.733
1618272150.546484,2031837.000,34369,1,T0,1,100,35.749
1618272150.679600,2031966.000,34387,1,T0,1,100,35.755
1618272150.812716,2032095.000,34422,1,T0,1,100,35.765
1618272150.944800,2032223.000,34441,1,T0,1,100,35.755
1618272151.079980,2032354.000,34459,1,T0,1,100,35.712
1618272151.211033,2032481.000,34478,1,T0,1,100,35.765
1618272151.344149,2032610.000,34512,1,T0,1,100,35.723
1618272151.478297,2032740.000,34530,1,T0,1,100,35.733
1618272151.611413,2032869.000,34549,1,T0,1,100,35.765
1618272151.744529,2032998.000,34584,1,T0,1,100,35.728
1618272151.877645,2033127.000,34602,1,T0,1,100,35.749
1618272152.011793,2033257.000,34621,1,T0,1,100,35.755
1618272152.145941,2033387.000,34639,1,T0,1,100,35.744
1618272152.279058,2033516.000,34674,1,T0,1,100,35.787
1618272152.412174,2033645.000,34692,1,T0,1,100,35.749
1618272152.544258,2033773.000,34710,1,T0,1,100,35.749
1618272152.678406,2033903.000,34729,1,T0,1,100,35.755
1618272152.810490,2034031.000,34764,1,T0,1,100,35.696
1618272152.943606,2034160.000,34782,1,T0,1,100,35.744
1618272153.076723,2034289.000,34801,1,T0,1,100,35.712
1618272153.209839,2034418.000,34819,1,T0,1,100,35.728
1618272153.342955,2034547.000,34853,1,T0,1,100,35.723
1618272153.475039,2034675.000,34872,1,T0,1,100,35.739
1618272153.609187,2034805.000,34890,1,T0,1,100,35.717
1618272153.741271,2034933.000,34909,1,T0,1,100,35.776
1618272153.875420,2035063.000,34944,1,T0,1,100,35.765
1618272154.008536,2035192.000,34962,1,T0,1,100,35.760
1618272154.140620,2035320.000,34986,1,T0,1,100,35.723
1618272154.274768,2035450.000,35004,1,T0,1,100,35.776
1618272154.407884,2035579.000,35023,1,T0,1,100,35.696
1618272154.541000,2035708.000,35058,1,T0,1,100,35.749
1618272154.673085,2035836.000,35075,1,T0,1,100,35.760
1618272154.807233,2035966.000,35094,1,T0,1,100,35.733
1618272154.940349,2036095.000,35113,1,T0,1,100,35.765
1618272155.072433,2036223.000,35147,1,T0,1,100,35.739
1618272155.205549,2036352.000,35166,1,T0,1,100,35.739
1618272155.337634,2036480.000,35184,1,T0,1,100,35.728
1618272155.471782,2036610.000,35203,1,T0,1,100,35.733
1618272155.603866,2036738.000,35238,1,T0,1,100,35.728
1618272155.735950,2036866.000,35255,1,T0,1,100,35.690
1618272155.870098,2036996.000,35275,1,T0,1,100,35.749
1618272156.002182,2037124.000,35293,1,T0,1,100,35.728
