EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,MZ
1618272047.214632,1931700.333,16580,3,MZ,1,100,-50
1618272047.258660,1931743.000,16580,3,MZ,1,100,-50
1618272047.291681,1931775.000,16598,2,MZ,1,100,-49
1618272047.324702,1931807.000,16598,2,MZ,1,100,-50
1618272047.369418,1931850.333,16616,3,MZ,1,100,-50
1618272047.414134,1931893.667,16616,3,MZ,1,100,-49
1618272047.458850,1931937.000,16616,3,MZ,1,100,-49
1618272047.500642,1931977.500,16635,2,MZ,1,100,-50
1618272047.542435,1932018.000,16635,2,MZ,1,100,-50
1618272047.581303,1932055.667,16652,3,MZ,1,100,-50
1618272047.620172,1932093.333,16652,3,MZ,1,100,-48
1618272047.659040,1932131.000,16652,3,MZ,1,100,-49
1618272047.698253,1932169.000,16669,3,MZ,1,100,-50
1618272047.737465,1932207.000,16669,3,MZ,1,100,-50
1618272047.776678,1932245.000,16669,3,MZ,1,100,-49
1618272047.818470,1932285.500,16687,2,MZ,1,100,-47
1618272047.860262,1932326.000,16687,2,MZ,1,100,-49
1618272047.899131,1932363.667,16706,3,MZ,1,100,-49
1618272047.937999,1932401.333,16706,3,MZ,1,100,-48
1618272047.976868,1932439.000,16706,3,MZ,1,100,-49
1618272048.018660,1932479.500,16724,2,MZ,1,100,-48
1618272048.060453,1932520.000,16724,2,MZ,1,100,-49
1618272048.099665,1932558.000,16742,3,MZ,1,100,-49
1618272048.138878,1932596.000,16742,3,MZ,1,100,-49
1618272048.178090,1932634.000,16742,3,MZ,1,100,-50
1618272048.218335,1932673.000,16764,2,MZ,1,100,-50
1618272048.258579,1932712.000,16764,2,MZ,1,100,-50
1618272048.303295,1932755.333,16783,3,MZ,1,100,-50
1618272048.348011,1932798.667,16783,3,MZ,1,100,-48
1618272048.392727,1932842.000,16783,3,MZ,1,100,-48
1618272048.431252,1932879.333,16801,3,MZ,1,100,-49
1618272048.469776,1932916.667,16801,3,MZ,1,100,-49
1618272048.508301,1932954.000,16801,3,MZ,1,100,-50
1618272048.549577,1932994.000,16819,2,MZ,1,100,-49
1618272048.590853,1933034.000,16819,2,MZ,1,100,-49
1618272048.630066,1933072.000,16835,3,MZ,1,100,-49
1618272048.669278,1933110.000,16835,3,MZ,1,100,-48
1618272048.708491,1933148.000,16835,3,MZ,1,100,-48
1618272048.747015,1933185.333,16854,3,MZ,1,100,-49
1618272048.785540,1933222.667,16854,3,MZ,1,100,-49
1618272048.824065,1933260.000,16854,3,MZ,1,100,-49
1618272048.865341,1933300.000,16872,2,MZ,1,100,-48
1618272048.906617,1933340.000,16872,2,MZ,1,100,-49
1618272048.945486,1933377.667,16891,3,MZ,1,100,-49
1618272048.984354,1933415.333,16891,3,MZ,1,100,-49
1618272049.023223,1933453.000,16891,3,MZ,1,100,-50
1618272049.065015,1933493.500,16909,2,MZ,1,100,-50
1618272049.106807,1933534.000,16909,2,MZ,1,100,-50
1618272049.144988,1933571.000,16926,3,MZ,1,100,-50
1618272049.183169,1933608.000,16926,3,MZ,1,100,-50
1618272049.221349,1933645.000,16926,3,MZ,1,100,-50
1618272049.263142,1933685.500,16944,2,MZ,1,100,-50
1618272049.304934,1933726.000,16944,2,MZ,1,100,-50
1618272049.349306,1933769.000,16963,3,MZ,1,100,-50
1618272049.393678,1933812.000,16963,3,MZ,1,100,-49
1618272049.438050,1933855.000,16963,3,MZ,1,100,-49
1618272049.471587,1933887.500,16980,2,MZ,1,100,-49
1618272049.505124,1933920.000,16980,2,MZ,1,100,-49
1618272049.549840,1933963.333,16998,3,MZ,1,100,-49
1618272049.594556,1934006.667,16998,3,MZ,1,100,-48
1618272049.639272,1934050.000,16998,3,MZ,1,100,-49
1618272049.678141,1934087.667,17015,3,MZ,1,100,-49
1618272049.717009,1934125.333,17015,3,MZ,1,100,-49
1618272049.755878,1934163.000,17015,3,MZ,1,100,-50
1618272049.796638,1934202.500,17034,2,MZ,1,100,-49
1618272049.837399,1934242.000,17034,2,MZ,1,100,-49
1618272049.876267,1934279.667,17052,3,MZ,1,100,-50
1618272049.915136,1934317.333,17052,3,MZ,1,100,-49
1618272049.954004,1934355.000,17052,3,MZ,1,100,-50
1618272049.996312,1934396.000,17071,2,MZ,1,100,-51
1618272050.038621,1934437.000,17071,2,MZ,1,100,-50
1618272050.077145,1934474.333,17087,3,MZ,1,100,-50
1618272050.115670,1934511.667,17087,3,MZ,1,100,-50
1618272050.154194,1934549.000,17087,3,MZ,1,100,-51
1618272050.195471,1934589.000,17106,2,MZ,1,100,-51
1618272050.236747,1934629.000,17106,2,MZ,1,100,-51
1618272050.275616,1934666.667,17124,3,MZ,1,100,-51
1618272050.314484,1934704.333,17124,3,MZ,1,100,-49
1618272050.353353,1934742.000,17124,3,MZ,1,100,-50
1618272050.397037,1934784.333,17143,3,MZ,1,100,-51
1618272050.440721,1934826.667,17143,3,MZ,1,100,-50
1618272050.484405,1934869.000,17143,3,MZ,1,100,-50
1618272050.526713,1934910.000,17160,2,MZ,1,100,-51
1618272050.569021,1934951.000,17160,2,MZ,1,100,-51
1618272050.608234,1934989.000,17177,3,MZ,1,100,-51
1618272050.647447,1935027.000,17177,3,MZ,1,100,-50
1618272050.686659,1935065.000,17177,3,MZ,1,100,-50
1618272050.724840,1935102.000,17195,3,MZ,1,100,-50
1618272050.763020,1935139.000,17195,3,MZ,1,100,-51
1618272050.801201,1935176.000,17195,3,MZ,1,100,-51
1618272050.842477,1935216.000,17214,2,MZ,1,100,-49
1618272050.883754,1935256.000,17214,2,MZ,1,100,-50
1618272050.922966,1935294.000,17231,3,MZ,1,100,-50
1618272050.962179,1935332.000,17231,3,MZ,1,100,-50
1618272051.001391,1935370.000,17231,3,MZ,1,100,-51
1618272051.043183,1935410.500,17249,2,MZ,1,100,-49
1618272051.084976,1935451.000,17249,2,MZ,1,100,-50
1618272051.123844,1935488.667,17267,3,MZ,1,100,-50
1618272051.162713,1935526.333,17267,3,MZ,1,100,-48
1618272051.201581,1935564.000,17267,3,MZ,1,100,-50
1618272051.243374,1935604.500,17286,2,MZ,1,100,-50
1618272051.285166,1935645.000,17286,2,MZ,1,100,-50
1618272051.324034,1935682.667,17304,3,MZ,1,100,-51
1618272051.362903,1935720.333,17304,3,MZ,1,100,-49
1618272051.401772,1935758.000,17304,3,MZ,1,100,-50
1618272051.443048,1935798.000,17322,2,MZ,1,100,-51
1618272051.484324,1935838.000,17322,2,MZ,1,100,-50
1618272051.528696,1935881.000,17338,3,MZ,1,100,-51
1618272051.573068,1935924.000,17338,3,MZ,1,100,-49
1618272051.617440,1935967.000,17338,3,MZ,1,100,-50
1618272051.655621,1936004.000,17357,3,MZ,1,100,-50
1618272051.693802,1936041.000,17357,3,MZ,1,100,-50
1618272051.731982,1936078.000,17357,3,MZ,1,100,-50
1618272051.773774,1936118.500,17375,2,MZ,1,100,-50
1618272051.815567,1936159.000,17375,2,MZ,1,100,-50
1618272051.854779,1936197.000,17393,3,MZ,1,100,-50
1618272051.893992,1936235.000,17393,3,MZ,1,100,-49
1618272051.933204,1936273.000,17393,3,MZ,1,100,-50
1618272051.971729,1936310.333,17411,3,MZ,1,100,-51
1618272052.010253,1936347.667,17411,3,MZ,1,100,-51
1618272052.048778,1936385.000,17411,3,MZ,1,100,-50
1618272052.090054,1936425.000,17429,2,MZ,1,100,-49
1618272052.131331,1936465.000,17429,2,MZ,1,100,-50
1618272052.170543,1936503.000,17447,3,MZ,1,100,-50
1618272052.209756,1936541.000,17447,3,MZ,1,100,-49
1618272052.248968,1936579.000,17447,3,MZ,1,100,-49
1618272052.291276,1936620.000,17466,2,MZ,1,100,-49
1618272052.333585,1936661.000,17466,2,MZ,1,100,-50
1618272052.377957,1936704.000,17483,3,MZ,1,100,-51
1618272052.422329,1936747.000,17483,3,MZ,1,100,-50
1618272052.466701,1936790.000,17483,3,MZ,1,100,-51
1618272052.505569,1936827.667,17500,3,MZ,1,100,-51
1618272052.544438,1936865.333,17500,3,MZ,1,100,-51
1618272052.583307,1936903.000,17500,3,MZ,1,100,-51
1618272052.624583,1936943.000,17518,2,MZ,1,100,-50
1618272052.665859,1936983.000,17518,2,MZ,1,100,-50
1618272052.704040,1937020.000,17537,3,MZ,1,100,-51
1618272052.742220,1937057.000,17537,3,MZ,1,100,-50
1618272052.780401,1937094.000,17537,3,MZ,1,100,-50
1618272052.819613,1937132.000,17555,3,MZ,1,100,-50
1618272052.858826,1937170.000,17555,3,MZ,1,100,-51
1618272052.898038,1937208.000,17555,3,MZ,1,100,-51
1618272052.939315,1937248.000,17573,2,MZ,1,100,-49
1618272052.980591,1937288.000,17573,2,MZ,1,100,-49
1618272053.019460,1937325.667,17590,3,MZ,1,100,-50
1618272053.058328,1937363.333,17590,3,MZ,1,100,-50
1618272053.097197,1937401.000,17590,3,MZ,1,100,-50
1618272053.138473,1937441.000,17609,2,MZ,1,100,-49
1618272053.179749,1937481.000,17609,2,MZ,1,100,-49
1618272053.224465,1937524.333,17627,3,MZ,1,100,-50
1618272053.269181,1937567.667,17627,3,MZ,1,100,-49
1618272053.313898,1937611.000,17627,3,MZ,1,100,-50
1618272053.353110,1937649.000,17646,3,MZ,1,100,-50
1618272053.392323,1937687.000,17646,3,MZ,1,100,-49
1618272053.431535,1937725.000,17646,3,MZ,1,100,-50
1618272053.470404,1937762.667,17669,3,MZ,1,100,-50
1618272053.509272,1937800.333,17669,3,MZ,1,100,-50
1618272053.548141,1937838.000,17669,3,MZ,1,100,-50
1618272053.589933,1937878.500,17687,2,MZ,1,100,-50
1618272053.631725,1937919.000,17687,2,MZ,1,100,-50
1618272053.670594,1937956.667,17703,3,MZ,1,100,-50
1618272053.709462,1937994.333,17703,3,MZ,1,100,-48
1618272053.748331,1938032.000,17703,3,MZ,1,100,-49
1618272053.786855,1938069.333,17722,3,MZ,1,100,-49
1618272053.825380,1938106.667,17722,3,MZ,1,100,-49
1618272053.863904,1938144.000,17722,3,MZ,1,100,-50
1618272053.905697,1938184.500,17740,2,MZ,1,100,-48
1618272053.947489,1938225.000,17740,2,MZ,1,100,-49
1618272053.989281,1938265.500,17759,2,MZ,1,100,-49
1618272054.031074,1938306.000,17759,2,MZ,1,100,-49
1618272054.069942,1938343.667,17776,3,MZ,1,100,-49
1618272054.108811,1938381.333,17776,3,MZ,1,100,-48
1618272054.147679,1938419.000,17776,3,MZ,1,100,-50
1618272054.191707,1938461.667,17794,3,MZ,1,100,-50
1618272054.235735,1938504.333,17794,3,MZ,1,100,-49
1618272054.279764,1938547.000,17794,3,MZ,1,100,-50
1618272054.318288,1938584.333,17812,3,MZ,1,100,-50
1618272054.356813,1938621.667,17812,3,MZ,1,100,-50
1618272054.395337,1938659.000,17812,3,MZ,1,100,-51
1618272054.437129,1938699.500,17831,2,MZ,1,100,-49
1618272054.478922,1938740.000,17831,2,MZ,1,100,-49
1618272054.518134,1938778.000,17848,3,MZ,1,100,-50
1618272054.557347,1938816.000,17848,3,MZ,1,100,-50
1618272054.596560,1938854.000,17848,3,MZ,1,100,-50
1618272054.637836,1938894.000,17865,2,MZ,1,100,-49
1618272054.679112,1938934.000,17865,2,MZ,1,100,-49
1618272054.717981,1938971.667,17883,3,MZ,1,100,-50
1618272054.756849,1939009.333,17883,3,MZ,1,100,-50
1618272054.795718,1939047.000,17883,3,MZ,1,100,-50
1618272054.837510,1939087.500,17902,2,MZ,1,100,-50
1618272054.879302,1939128.000,17902,2,MZ,1,100,-50
1618272054.918515,1939166.000,17920,3,MZ,1,100,-50
1618272054.957727,1939204.000,17920,3,MZ,1,100,-49
1618272054.996940,1939242.000,17920,3,MZ,1,100,-50
1618272055.038216,1939282.000,17939,2,MZ,1,100,-51
1618272055.079493,1939322.000,17939,2,MZ,1,100,-51
1618272055.123865,1939365.000,17955,3,MZ,1,100,-51
1618272055.168236,1939408.000,17955,3,MZ,1,100,-49
1618272055.212609,1939451.000,17955,3,MZ,1,100,-50
1618272055.251133,1939488.333,17974,3,MZ,1,100,-50
1618272055.289658,1939525.667,17974,3,MZ,1,100,-50
1618272055.328182,1939563.000,17974,3,MZ,1,100,-50
1618272055.369975,1939603.500,17992,2,MZ,1,100,-50
1618272055.411767,1939644.000,17992,2,MZ,1,100,-51
1618272055.450635,1939681.667,18010,3,MZ,1,100,-50
1618272055.489504,1939719.333,18010,3,MZ,1,100,-50
1618272055.528373,1939757.000,18010,3,MZ,1,100,-51
1618272055.567241,1939794.667,18026,3,MZ,1,100,-49
1618272055.606110,1939832.333,18026,3,MZ,1,100,-50
1618272055.644978,1939870.000,18026,3,MZ,1,100,-51
1618272055.686770,1939910.500,18045,2,MZ,1,100,-50
1618272055.728563,1939951.000,18045,2,MZ,1,100,-50
1618272055.767087,1939988.333,18063,3,MZ,1,100,-50
1618272055.805612,1940025.667,18063,3,MZ,1,100,-50
1618272055.844136,1940063.000,18063,3,MZ,1,100,-50
1618272055.885929,1940103.500,18082,2,MZ,1,100,-49
1618272055.927721,1940144.000,18082,2,MZ,1,100,-51
1618272055.966590,1940181.667,18100,3,MZ,1,100,-51
1618272056.005458,1940219.333,18100,3,MZ,1,100,-51
1618272056.044327,1940257.000,18100,3,MZ,1,100,-51
1618272056.085603,1940297.000,18117,2,MZ,1,100,-50
1618272056.126879,1940337.000,18117,2,MZ,1,100,-51
1618272056.170907,1940379.667,18135,3,MZ,1,100,-51
1618272056.214936,1940422.333,18135,3,MZ,1,100,-50
1618272056.258964,1940465.000,18135,3,MZ,1,100,-50
1618272056.297832,1940502.667,18154,3,MZ,1,100,-51
1618272056.336701,1940540.333,18154,3,MZ,1,100,-51
1618272056.375569,1940578.000,18154,3,MZ,1,100,-51
1618272056.417361,1940618.500,18172,2,MZ,1,100,-49
1618272056.459154,1940659.000,18172,2,MZ,1,100,-50
1618272056.497678,1940696.333,18190,3,MZ,1,100,-51
1618272056.536203,1940733.667,18190,3,MZ,1,100,-50
1618272056.574728,1940771.000,18190,3,MZ,1,100,-50
1618272056.616520,1940811.500,18206,2,MZ,1,100,-49
1618272056.658312,1940852.000,18206,2,MZ,1,100,-50
1618272056.696837,1940889.333,18225,3,MZ,1,100,-50
1618272056.735361,1940926.667,18225,3,MZ,1,100,-50
1618272056.773886,1940964.000,18225,3,MZ,1,100,-50
1618272056.812754,1941001.667,18243,3,MZ,1,100,-51
1618272056.851623,1941039.333,18243,3,MZ,1,100,-51
1618272056.890491,1941077.000,18243,3,MZ,1,100,-51
1618272056.932284,1941117.500,18261,2,MZ,1,100,-49
1618272056.974076,1941158.000,18261,2,MZ,1,100,-50
1618272057.015868,1941198.500,18278,2,MZ,1,100,-51
1618272057.057661,1941239.000,18278,2,MZ,1,100,-51
1618272057.095841,1941276.000,18297,3,MZ,1,100,-51
1618272057.134022,1941313.000,18297,3,MZ,1,100,-49
1618272057.172202,1941350.000,18297,3,MZ,1,100,-50
1618272057.217263,1941393.667,18315,3,MZ,1,100,-51
1618272057.262322,1941437.333,18315,3,MZ,1,100,-49
1618272057.307382,1941481.000,18315,3,MZ,1,100,-50
1618272057.349175,1941521.500,18334,2,MZ,1,100,-49
1618272057.390967,1941562.000,18334,2,MZ,1,100,-50
1618272057.429492,1941599.333,18351,3,MZ,1,100,-51
1618272057.468016,1941636.667,18351,3,MZ,1,100,-49
1618272057.506541,1941674.000,18351,3,MZ,1,100,-50
1618272057.545753,1941712.000,18368,3,MZ,1,100,-50
1618272057.584966,1941750.000,18368,3,MZ,1,100,-50
1618272057.624178,1941788.000,18368,3,MZ,1,100,-50
1618272057.665455,1941828.000,18386,2,MZ,1,100,-49
1618272057.706731,1941868.000,18386,2,MZ,1,100,-50
1618272057.745600,1941905.667,18405,3,MZ,1,100,-50
1618272057.784468,1941943.333,18405,3,MZ,1,100,-49
1618272057.823337,1941981.000,18405,3,MZ,1,100,-49
1618272057.865645,1942022.000,18422,2,MZ,1,100,-49
1618272057.907953,1942063.000,18422,2,MZ,1,100,-49
1618272057.946821,1942100.667,18440,3,MZ,1,100,-50
1618272057.985690,1942138.333,18440,3,MZ,1,100,-50
1618272058.024559,1942176.000,18440,3,MZ,1,100,-50
1618272058.064803,1942215.000,18458,2,MZ,1,100,-50
1618272058.105047,1942254.000,18458,2,MZ,1,100,-50
1618272058.143572,1942291.333,18477,3,MZ,1,100,-51
1618272058.182097,1942328.667,18477,3,MZ,1,100,-49
1618272058.220621,1942366.000,18477,3,MZ,1,100,-50
1618272058.264993,1942409.000,18495,3,MZ,1,100,-51
1618272058.309365,1942452.000,18495,3,MZ,1,100,-50
1618272058.353737,1942495.000,18495,3,MZ,1,100,-50
1618272058.395014,1942535.000,18513,2,MZ,1,100,-49
1618272058.436290,1942575.000,18513,2,MZ,1,100,-49
1618272058.475502,1942613.000,18529,3,MZ,1,100,-50
1618272058.514715,1942651.000,18529,3,MZ,1,100,-49
1618272058.553928,1942689.000,18529,3,MZ,1,100,-49
1618272058.592796,1942726.667,18548,3,MZ,1,100,-50
1618272058.631665,1942764.333,18548,3,MZ,1,100,-50
1618272058.670533,1942802.000,18548,3,MZ,1,100,-50
1618272058.711809,1942842.000,18566,2,MZ,1,100,-49
1618272058.753086,1942882.000,18566,2,MZ,1,100,-50
1618272058.791954,1942919.667,18590,3,MZ,1,100,-50
1618272058.830823,1942957.333,18590,3,MZ,1,100,-50
1618272058.869691,1942995.000,18590,3,MZ,1,100,-50
1618272058.912516,1943036.500,18607,2,MZ,1,100,-48
1618272058.955340,1943078.000,18607,2,MZ,1,100,-49
1618272058.993865,1943115.333,18625,3,MZ,1,100,-49
1618272059.032389,1943152.667,18625,3,MZ,1,100,-50
1618272059.070914,1943190.000,18625,3,MZ,1,100,-50
1618272059.112706,1943230.500,18643,2,MZ,1,100,-49
1618272059.154498,1943271.000,18643,2,MZ,1,100,-50
1618272059.199214,1943314.333,18662,3,MZ,1,100,-50
1618272059.243930,1943357.667,18662,3,MZ,1,100,-49
1618272059.288646,1943401.000,18662,3,MZ,1,100,-49
1618272059.322183,1943433.500,18679,2,MZ,1,100,-50
1618272059.355720,1943466.000,18679,2,MZ,1,100,-50
1618272059.399748,1943508.667,18696,3,MZ,1,100,-50
1618272059.443776,1943551.333,18696,3,MZ,1,100,-50
1618272059.487804,1943594.000,18696,3,MZ,1,100,-50
1618272059.526673,1943631.667,18714,3,MZ,1,100,-50
1618272059.565542,1943669.333,18714,3,MZ,1,100,-49
1618272059.604410,1943707.000,18714,3,MZ,1,100,-50
1618272059.645170,1943746.500,18733,2,MZ,1,100,-48
1618272059.685931,1943786.000,18733,2,MZ,1,100,-50
1618272059.724455,1943823.333,18751,3,MZ,1,100,-50
1618272059.762980,1943860.667,18751,3,MZ,1,100,-50
1618272059.801505,1943898.000,18751,3,MZ,1,100,-50
1618272059.843813,1943939.000,18769,2,MZ,1,100,-50
1618272059.886121,1943980.000,18769,2,MZ,1,100,-50
1618272059.924990,1944017.667,18785,3,MZ,1,100,-50
1618272059.963858,1944055.333,18785,3,MZ,1,100,-50
1618272060.002727,1944093.000,18785,3,MZ,1,100,-50
1618272060.044003,1944133.000,18805,2,MZ,1,100,-51
1618272060.085279,1944173.000,18805,2,MZ,1,100,-51
1618272060.124148,1944210.667,18823,3,MZ,1,100,-51
1618272060.163017,1944248.333,18823,3,MZ,1,100,-50
1618272060.201885,1944286.000,18823,3,MZ,1,100,-50
1618272060.243677,1944326.500,18841,2,MZ,1,100,-50
1618272060.285470,1944367.000,18841,2,MZ,1,100,-49
1618272060.323994,1944404.333,18858,3,MZ,1,100,-50
1618272060.362519,1944441.667,18858,3,MZ,1,100,-49
1618272060.401043,1944479.000,18858,3,MZ,1,100,-49
1618272060.445415,1944522.000,18876,3,MZ,1,100,-50
1618272060.489787,1944565.000,18876,3,MZ,1,100,-49
1618272060.534159,1944608.000,18876,3,MZ,1,100,-49
1618272060.576468,1944649.000,18894,2,MZ,1,100,-50
1618272060.618776,1944690.000,18894,2,MZ,1,100,-50
1618272060.657645,1944727.667,18913,3,MZ,1,100,-50
1618272060.696513,1944765.333,18913,3,MZ,1,100,-49
1618272060.735382,1944803.000,18913,3,MZ,1,100,-49
1618272060.777690,1944844.000,18930,2,MZ,1,100,-50
1618272060.819998,1944885.000,18930,2,MZ,1,100,-50
1618272060.858867,1944922.667,18947,3,MZ,1,100,-50
1618272060.897735,1944960.333,18947,3,MZ,1,100,-49
1618272060.936604,1944998.000,18947,3,MZ,1,100,-50
1618272060.975128,1945035.333,18966,3,MZ,1,100,-50
1618272061.013653,1945072.667,18966,3,MZ,1,100,-50
1618272061.052177,1945110.000,18966,3,MZ,1,100,-50
1618272061.093970,1945150.500,18985,2,MZ,1,100,-50
1618272061.135762,1945191.000,18985,2,MZ,1,100,-50
1618272061.175318,1945229.333,19003,3,MZ,1,100,-50
1618272061.214875,1945267.667,19003,3,MZ,1,100,-49
1618272061.254431,1945306.000,19003,3,MZ,1,100,-49
1618272061.295708,1945346.000,19021,2,MZ,1,100,-50
1618272061.336984,1945386.000,19021,2,MZ,1,100,-51
1618272061.381700,1945429.333,19037,3,MZ,1,100,-51
1618272061.426416,1945472.667,19037,3,MZ,1,100,-50
1618272061.471132,1945516.000,19037,3,MZ,1,100,-50
1618272061.509657,1945553.333,19056,3,MZ,1,100,-50
1618272061.548181,1945590.667,19056,3,MZ,1,100,-51
1618272061.586706,1945628.000,19056,3,MZ,1,100,-51
1618272061.627982,1945668.000,19074,2,MZ,1,100,-49
1618272061.669259,1945708.000,19074,2,MZ,1,100,-50
1618272061.708471,1945746.000,19092,3,MZ,1,100,-51
1618272061.747684,1945784.000,19092,3,MZ,1,100,-50
1618272061.786896,1945822.000,19092,3,MZ,1,100,-51
1618272061.828688,1945862.500,19108,2,MZ,1,100,-49
1618272061.870481,1945903.000,19108,2,MZ,1,100,-50
1618272061.908661,1945940.000,19127,3,MZ,1,100,-50
1618272061.946842,1945977.000,19127,3,MZ,1,100,-49
1618272061.985023,1946014.000,19127,3,MZ,1,100,-49
1618272062.023891,1946051.667,19146,3,MZ,1,100,-50
1618272062.062760,1946089.333,19146,3,MZ,1,100,-50
1618272062.101628,1946127.000,19146,3,MZ,1,100,-50
1618272062.143420,1946167.500,19165,2,MZ,1,100,-48
1618272062.185213,1946208.000,19165,2,MZ,1,100,-49
1618272062.227005,1946248.500,19182,2,MZ,1,100,-49
1618272062.268797,1946289.000,19182,2,MZ,1,100,-49
1618272062.307322,1946326.333,19199,3,MZ,1,100,-49
1618272062.345846,1946363.667,19199,3,MZ,1,100,-48
1618272062.384371,1946401.000,19199,3,MZ,1,100,-49
1618272062.428743,1946444.000,19217,3,MZ,1,100,-50
1618272062.473115,1946487.000,19217,3,MZ,1,100,-49
1618272062.517487,1946530.000,19217,3,MZ,1,100,-50
1618272062.556012,1946567.333,19236,3,MZ,1,100,-50
1618272062.594536,1946604.667,19236,3,MZ,1,100,-51
1618272062.633061,1946642.000,19236,3,MZ,1,100,-50
1618272062.675369,1946683.000,19254,2,MZ,1,100,-49
1618272062.717677,1946724.000,19254,2,MZ,1,100,-49
1618272062.756202,1946761.333,19272,3,MZ,1,100,-49
1618272062.794726,1946798.667,19272,3,MZ,1,100,-49
1618272062.833251,1946836.000,19272,3,MZ,1,100,-50
1618272062.874527,1946876.000,19288,2,MZ,1,100,-49
1618272062.915804,1946916.000,19288,2,MZ,1,100,-49
1618272062.954672,1946953.667,19308,3,MZ,1,100,-49
1618272062.993541,1946991.333,19308,3,MZ,1,100,-49
1618272063.032409,1947029.000,19308,3,MZ,1,100,-50
1618272063.071622,1947067.000,19326,3,MZ,1,100,-51
1618272063.110834,1947105.000,19326,3,MZ,1,100,-51
1618272063.150047,1947143.000,19326,3,MZ,1,100,-51
1618272063.191323,1947183.000,19344,2,MZ,1,100,-49
1618272063.232599,1947223.000,19344,2,MZ,1,100,-49
1618272063.274908,1947264.000,19360,2,MZ,1,100,-49
1618272063.317216,1947305.000,19360,2,MZ,1,100,-49
1618272063.355741,1947342.333,19379,3,MZ,1,100,-49
1618272063.394265,1947379.667,19379,3,MZ,1,100,-49
1618272063.432790,1947417.000,19379,3,MZ,1,100,-50
1618272063.476818,1947459.667,19397,3,MZ,1,100,-50
1618272063.520846,1947502.333,19397,3,MZ,1,100,-49
1618272063.564874,1947545.000,19397,3,MZ,1,100,-50
1618272063.607182,1947586.000,19416,2,MZ,1,100,-51
1618272063.649490,1947627.000,19416,2,MZ,1,100,-51
1618272063.688359,1947664.667,19433,3,MZ,1,100,-51
1618272063.727227,1947702.333,19433,3,MZ,1,100,-50
1618272063.766096,1947740.000,19433,3,MZ,1,100,-50
1618272063.804277,1947777.000,19450,3,MZ,1,100,-50
1618272063.842457,1947814.000,19450,3,MZ,1,100,-50
1618272063.880638,1947851.000,19450,3,MZ,1,100,-50
1618272063.921914,1947891.000,19468,2,MZ,1,100,-48
1618272063.963191,1947931.000,19468,2,MZ,1,100,-50
1618272064.002059,1947968.667,19488,3,MZ,1,100,-50
1618272064.040928,1948006.333,19488,3,MZ,1,100,-49
1618272064.079796,1948044.000,19488,3,MZ,1,100,-49
1618272064.120557,1948083.500,19511,2,MZ,1,100,-49
1618272064.161317,1948123.000,19511,2,MZ,1,100,-50
1618272064.200186,1948160.667,19529,3,MZ,1,100,-50
1618272064.239054,1948198.333,19529,3,MZ,1,100,-49
1618272064.277923,1948236.000,19529,3,MZ,1,100,-50
1618272064.319199,1948276.000,19545,2,MZ,1,100,-50
1618272064.360475,1948316.000,19545,2,MZ,1,100,-50
1618272064.405191,1948359.333,19564,3,MZ,1,100,-50
1618272064.449907,1948402.667,19564,3,MZ,1,100,-49
1618272064.494623,1948446.000,19564,3,MZ,1,100,-50
1618272064.533836,1948484.000,19582,3,MZ,1,100,-50
1618272064.573048,1948522.000,19582,3,MZ,1,100,-50
1618272064.612261,1948560.000,19582,3,MZ,1,100,-50
1618272064.654053,1948600.500,19600,2,MZ,1,100,-51
1618272064.695845,1948641.000,19600,2,MZ,1,100,-51
1618272064.734714,1948678.667,19616,3,MZ,1,100,-51
1618272064.773582,1948716.333,19616,3,MZ,1,100,-50
1618272064.812451,1948754.000,19616,3,MZ,1,100,-50
1618272064.850976,1948791.333,19635,3,MZ,1,100,-51
1618272064.889500,1948828.667,19635,3,MZ,1,100,-51
1618272064.928025,1948866.000,19635,3,MZ,1,100,-51
1618272064.969301,1948906.000,19654,2,MZ,1,100,-49
1618272065.010577,1948946.000,19654,2,MZ,1,100,-50
1618272065.049102,1948983.333,19673,3,MZ,1,100,-50
1618272065.087627,1949020.667,19673,3,MZ,1,100,-50
1618272065.126151,1949058.000,19673,3,MZ,1,100,-50
1618272065.167943,1949098.500,19690,2,MZ,1,100,-50
1618272065.209736,1949139.000,19690,2,MZ,1,100,-50
1618272065.248604,1949176.667,19707,3,MZ,1,100,-50
1618272065.287473,1949214.333,19707,3,MZ,1,100,-50
1618272065.326341,1949252.000,19707,3,MZ,1,100,-50
1618272065.367618,1949292.000,19725,2,MZ,1,100,-50
1618272065.408894,1949332.000,19725,2,MZ,1,100,-51
1618272065.453266,1949375.000,19744,3,MZ,1,100,-50
1618272065.497638,1949418.000,19744,3,MZ,1,100,-49
1618272065.542010,1949461.000,19744,3,MZ,1,100,-49
1618272065.576063,1949494.000,19761,2,MZ,1,100,-49
1618272065.610116,1949527.000,19761,2,MZ,1,100,-49
1618272065.654144,1949569.667,19779,3,MZ,1,100,-49
1618272065.698172,1949612.333,19779,3,MZ,1,100,-48
1618272065.742200,1949655.000,19779,3,MZ,1,100,-49
1618272065.780725,1949692.333,19796,3,MZ,1,100,-50
1618272065.819250,1949729.667,19796,3,MZ,1,100,-49
1618272065.857774,1949767.000,19796,3,MZ,1,100,-50
1618272065.896643,1949804.667,19815,3,MZ,1,100,-49
