EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GY
1618271961.711747,1848841.333,1852,3,GY,1,100,-1.373
1618271961.750615,1848879.000,1852,3,GY,1,100,4.181
1618271961.791892,1848919.000,1871,2,GY,1,100,9.949
1618271961.833168,1848959.000,1871,2,GY,1,100,3.357
1618271961.872036,1848996.667,1889,3,GY,1,100,0.732
1618271961.910905,1849034.333,1889,3,GY,1,100,0.854
1618271961.949774,1849072.000,1889,3,GY,1,100,-0.793
1618271961.991566,1849112.500,1907,2,GY,1,100,-5.737
1618271962.033358,1849153.000,1907,2,GY,1,100,-2.167
1618271962.077386,1849195.667,1923,3,GY,1,100,-6.683
1618271962.121414,1849238.333,1923,3,GY,1,100,-5.463
1618271962.165442,1849281.000,1923,3,GY,1,100,-6.256
1618271962.204311,1849318.667,1943,3,GY,1,100,-8.362
1618271962.243180,1849356.333,1943,3,GY,1,100,-1.404
1618271962.282048,1849394.000,1943,3,GY,1,100,2.472
1618271962.323840,1849434.500,1961,2,GY,1,100,4.211
1618271962.365633,1849475.000,1961,2,GY,1,100,6.744
1618271962.408457,1849516.500,1979,2,GY,1,100,-4.608
1618271962.451281,1849558.000,1979,2,GY,1,100,-9.064
1618271962.490149,1849595.667,1995,3,GY,1,100,-8.545
1618271962.529018,1849633.333,1995,3,GY,1,100,-7.355
1618271962.567887,1849671.000,1995,3,GY,1,100,-6.866
1618271962.606755,1849708.667,2014,3,GY,1,100,-6.104
1618271962.645624,1849746.333,2014,3,GY,1,100,-3.021
1618271962.684492,1849784.000,2014,3,GY,1,100,-2.258
1618271962.723361,1849821.667,2032,3,GY,1,100,-0.977
1618271962.762229,1849859.333,2032,3,GY,1,100,1.007
1618271962.801098,1849897.000,2032,3,GY,1,100,3.571
1618271962.842890,1849937.500,2051,2,GY,1,100,-1.923
1618271962.884682,1849978.000,2051,2,GY,1,100,-1.343
1618271962.925959,1850018.000,2068,2,GY,1,100,3.754
1618271962.967235,1850058.000,2068,2,GY,1,100,6.256
1618271963.006104,1850095.667,2085,3,GY,1,100,8.179
1618271963.044972,1850133.333,2085,3,GY,1,100,9.369
1618271963.083841,1850171.000,2085,3,GY,1,100,1.038
1618271963.128213,1850214.000,2104,3,GY,1,100,-1.373
1618271963.172585,1850257.000,2104,3,GY,1,100,5.096
1618271963.216957,1850300.000,2104,3,GY,1,100,8.667
1618271963.250494,1850332.500,2123,2,GY,1,100,1.495
1618271963.284031,1850365.000,2123,2,GY,1,100,0.488
1618271963.328403,1850408.000,2140,3,GY,1,100,2.167
1618271963.372775,1850451.000,2140,3,GY,1,100,-0.641
1618271963.417147,1850494.000,2140,3,GY,1,100,0.336
1618271963.456016,1850531.667,2158,3,GY,1,100,-0.610
1618271963.494884,1850569.333,2158,3,GY,1,100,-0.610
1618271963.533753,1850607.000,2158,3,GY,1,100,-2.380
1618271963.575029,1850647.000,2180,2,GY,1,100,0.916
1618271963.616305,1850687.000,2180,2,GY,1,100,0.916
1618271963.654830,1850724.333,2199,3,GY,1,100,1.038
1618271963.693355,1850761.667,2199,3,GY,1,100,-0.427
1618271963.731879,1850799.000,2199,3,GY,1,100,0.275
1618271963.773671,1850839.500,2217,2,GY,1,100,-0.519
1618271963.815464,1850880.000,2217,2,GY,1,100,-1.465
1618271963.854332,1850917.667,2235,3,GY,1,100,0.946
1618271963.893201,1850955.333,2235,3,GY,1,100,1.404
1618271963.932069,1850993.000,2235,3,GY,1,100,-1.190
1618271963.972830,1851032.500,2251,2,GY,1,100,0.519
1618271964.013590,1851072.000,2251,2,GY,1,100,0.641
1618271964.052459,1851109.667,2270,3,GY,1,100,3.632
1618271964.091327,1851147.333,2270,3,GY,1,100,4.089
1618271964.130196,1851185.000,2270,3,GY,1,100,2.869
1618271964.172504,1851226.000,2289,2,GY,1,100,-2.014
1618271964.214812,1851267.000,2289,2,GY,1,100,1.495
1618271964.259184,1851310.000,2308,3,GY,1,100,-0.122
1618271964.303556,1851353.000,2308,3,GY,1,100,-1.282
1618271964.347928,1851396.000,2308,3,GY,1,100,-3.204
1618271964.386797,1851433.667,2325,3,GY,1,100,-3.448
1618271964.425665,1851471.333,2325,3,GY,1,100,2.563
1618271964.464534,1851509.000,2325,3,GY,1,100,2.136
1618271964.506326,1851549.500,2342,2,GY,1,100,3.998
1618271964.548119,1851590.000,2342,2,GY,1,100,1.953
1618271964.587331,1851628.000,2360,3,GY,1,100,-3.296
1618271964.626544,1851666.000,2360,3,GY,1,100,-2.502
1618271964.665756,1851704.000,2360,3,GY,1,100,0.580
1618271964.704625,1851741.667,2379,3,GY,1,100,0.946
1618271964.743493,1851779.333,2379,3,GY,1,100,-1.892
1618271964.782362,1851817.000,2379,3,GY,1,100,-5.463
1618271964.824154,1851857.500,2396,2,GY,1,100,-3.174
1618271964.865946,1851898.000,2396,2,GY,1,100,0.214
1618271964.905159,1851936.000,2413,3,GY,1,100,-0.946
1618271964.944371,1851974.000,2413,3,GY,1,100,-3.143
1618271964.983584,1852012.000,2413,3,GY,1,100,1.343
1618271965.024344,1852051.500,2431,2,GY,1,100,0.732
1618271965.065104,1852091.000,2431,2,GY,1,100,-1.465
1618271965.109821,1852134.333,2451,3,GY,1,100,0.763
1618271965.154536,1852177.667,2451,3,GY,1,100,1.984
1618271965.199253,1852221.000,2451,3,GY,1,100,3.967
1618271965.232274,1852253.000,2469,2,GY,1,100,2.777
1618271965.265295,1852285.000,2469,2,GY,1,100,3.174
1618271965.309323,1852327.667,2487,3,GY,1,100,-0.214
1618271965.353351,1852370.333,2487,3,GY,1,100,-4.333
1618271965.397379,1852413.000,2487,3,GY,1,100,0.458
1618271965.430400,1852445.000,2503,2,GY,1,100,4.456
1618271965.463421,1852477.000,2503,2,GY,1,100,5.432
1618271965.508137,1852520.333,2522,3,GY,1,100,0.458
1618271965.552853,1852563.667,2522,3,GY,1,100,-2.655
1618271965.597569,1852607.000,2522,3,GY,1,100,-2.686
1618271965.636094,1852644.333,2540,3,GY,1,100,0.061
1618271965.674618,1852681.667,2540,3,GY,1,100,1.251
1618271965.713143,1852719.000,2540,3,GY,1,100,0.275
1618271965.755451,1852760.000,2558,2,GY,1,100,0.702
1618271965.797759,1852801.000,2558,2,GY,1,100,1.678
1618271965.836628,1852838.667,2575,3,GY,1,100,1.007
1618271965.875496,1852876.333,2575,3,GY,1,100,-0.671
1618271965.914365,1852914.000,2575,3,GY,1,100,0.427
1618271965.952546,1852951.000,2593,3,GY,1,100,0.183
1618271965.990726,1852988.000,2593,3,GY,1,100,2.594
1618271966.028907,1853025.000,2593,3,GY,1,100,0.183
1618271966.070699,1853065.500,2611,2,GY,1,100,-0.610
1618271966.112491,1853106.000,2611,2,GY,1,100,0.366
1618271966.154284,1853146.500,2631,2,GY,1,100,1.282
1618271966.196076,1853187.000,2631,2,GY,1,100,1.312
1618271966.234945,1853224.667,2648,3,GY,1,100,-0.061
1618271966.273813,1853262.333,2648,3,GY,1,100,0.397
1618271966.312682,1853300.000,2648,3,GY,1,100,0.031
1618271966.357398,1853343.333,2665,3,GY,1,100,-1.221
1618271966.402114,1853386.667,2665,3,GY,1,100,-0.183
1618271966.446830,1853430.000,2665,3,GY,1,100,0.671
1618271966.488106,1853470.000,2683,2,GY,1,100,-0.305
1618271966.529382,1853510.000,2683,2,GY,1,100,-0.488
1618271966.567907,1853547.333,2702,3,GY,1,100,2.472
1618271966.606431,1853584.667,2702,3,GY,1,100,4.822
1618271966.644956,1853622.000,2702,3,GY,1,100,2.686
1618271966.683825,1853659.667,2720,3,GY,1,100,-0.793
1618271966.722693,1853697.333,2720,3,GY,1,100,-0.519
1618271966.761562,1853735.000,2720,3,GY,1,100,0.214
1618271966.803870,1853776.000,2738,2,GY,1,100,0.885
1618271966.846178,1853817.000,2738,2,GY,1,100,2.289
1618271966.884703,1853854.333,2754,3,GY,1,100,1.587
1618271966.923227,1853891.667,2754,3,GY,1,100,0.458
1618271966.961752,1853929.000,2754,3,GY,1,100,1.343
1618271967.003028,1853969.000,2773,2,GY,1,100,2.594
1618271967.044305,1854009.000,2773,2,GY,1,100,-1.404
1618271967.083173,1854046.667,2791,3,GY,1,100,-2.319
1618271967.122042,1854084.333,2791,3,GY,1,100,-1.740
1618271967.160910,1854122.000,2791,3,GY,1,100,1.465
1618271967.202703,1854162.500,2810,2,GY,1,100,2.289
1618271967.244495,1854203.000,2810,2,GY,1,100,1.831
1618271967.282675,1854240.000,2827,3,GY,1,100,1.129
1618271967.320856,1854277.000,2827,3,GY,1,100,0.519
1618271967.359036,1854314.000,2827,3,GY,1,100,-0.519
1618271967.404097,1854357.667,2845,3,GY,1,100,2.563
1618271967.449157,1854401.333,2845,3,GY,1,100,4.211
1618271967.494216,1854445.000,2845,3,GY,1,100,4.333
1618271967.534977,1854484.500,2863,2,GY,1,100,0.305
1618271967.575737,1854524.000,2863,2,GY,1,100,0.854
1618271967.614606,1854561.667,2882,3,GY,1,100,-1.801
1618271967.653474,1854599.333,2882,3,GY,1,100,-1.495
1618271967.692343,1854637.000,2882,3,GY,1,100,-0.732
1618271967.734651,1854678.000,2899,2,GY,1,100,-1.190
1618271967.776959,1854719.000,2899,2,GY,1,100,-2.289
1618271967.815828,1854756.667,2916,3,GY,1,100,-2.350
1618271967.854697,1854794.333,2916,3,GY,1,100,0.336
1618271967.893565,1854832.000,2916,3,GY,1,100,0.336
1618271967.932778,1854870.000,2934,3,GY,1,100,0.427
1618271967.971990,1854908.000,2934,3,GY,1,100,-0.671
1618271968.011203,1854946.000,2934,3,GY,1,100,0.824
1618271968.052995,1854986.500,2953,2,GY,1,100,2.533
1618271968.094787,1855027.000,2953,2,GY,1,100,2.563
1618271968.133656,1855064.667,2972,3,GY,1,100,3.479
1618271968.172524,1855102.333,2972,3,GY,1,100,2.594
1618271968.211393,1855140.000,2972,3,GY,1,100,-0.122
1618271968.252669,1855180.000,2990,2,GY,1,100,0.153
1618271968.293945,1855220.000,2990,2,GY,1,100,-2.106
1618271968.338661,1855263.333,3006,3,GY,1,100,-0.031
1618271968.383378,1855306.667,3006,3,GY,1,100,3.754
1618271968.428093,1855350.000,3006,3,GY,1,100,2.075
1618271968.466274,1855387.000,3025,3,GY,1,100,-1.617
1618271968.504455,1855424.000,3025,3,GY,1,100,-0.366
1618271968.542635,1855461.000,3025,3,GY,1,100,2.075
1618271968.584428,1855501.500,3043,2,GY,1,100,2.380
1618271968.626220,1855542.000,3043,2,GY,1,100,1.160
1618271968.665432,1855580.000,3061,3,GY,1,100,1.587
1618271968.704645,1855618.000,3061,3,GY,1,100,1.862
1618271968.743857,1855656.000,3061,3,GY,1,100,1.862
1618271968.785134,1855696.000,3077,2,GY,1,100,1.556
1618271968.826410,1855736.000,3077,2,GY,1,100,0.580
1618271968.864935,1855773.333,3101,3,GY,1,100,4.517
1618271968.903459,1855810.667,3101,3,GY,1,100,1.862
1618271968.941984,1855848.000,3101,3,GY,1,100,-1.587
1618271968.981196,1855886.000,3119,3,GY,1,100,0.610
1618271969.020409,1855924.000,3119,3,GY,1,100,2.686
1618271969.059621,1855962.000,3119,3,GY,1,100,-1.038
1618271969.101930,1856003.000,3138,2,GY,1,100,-1.862
1618271969.144238,1856044.000,3138,2,GY,1,100,-0.854
1618271969.185514,1856084.000,3156,2,GY,1,100,1.129
1618271969.226790,1856124.000,3156,2,GY,1,100,-0.061
1618271969.265659,1856161.667,3173,3,GY,1,100,0.183
1618271969.304528,1856199.333,3173,3,GY,1,100,1.129
1618271969.343396,1856237.000,3173,3,GY,1,100,0.824
1618271969.387768,1856280.000,3191,3,GY,1,100,0.946
1618271969.432140,1856323.000,3191,3,GY,1,100,1.404
1618271969.476512,1856366.000,3191,3,GY,1,100,-1.099
1618271969.517273,1856405.500,3210,2,GY,1,100,3.113
1618271969.558033,1856445.000,3210,2,GY,1,100,3.906
1618271969.597245,1856483.000,3227,3,GY,1,100,2.289
1618271969.636458,1856521.000,3227,3,GY,1,100,-1.556
1618271969.675671,1856559.000,3227,3,GY,1,100,-1.831
1618271969.714195,1856596.333,3245,3,GY,1,100,1.709
1618271969.752720,1856633.667,3245,3,GY,1,100,2.869
1618271969.791244,1856671.000,3245,3,GY,1,100,2.594
1618271969.833037,1856711.500,3262,2,GY,1,100,-1.678
1618271969.874829,1856752.000,3262,2,GY,1,100,0.763
1618271969.913697,1856789.667,3281,3,GY,1,100,6.714
1618271969.952566,1856827.333,3281,3,GY,1,100,3.723
1618271969.991435,1856865.000,3281,3,GY,1,100,-0.183
1618271970.033743,1856906.000,3299,2,GY,1,100,-0.580
1618271970.076051,1856947.000,3299,2,GY,1,100,2.380
1618271970.114919,1856984.667,3318,3,GY,1,100,2.625
1618271970.153788,1857022.333,3318,3,GY,1,100,3.174
1618271970.192657,1857060.000,3318,3,GY,1,100,6.348
1618271970.237373,1857103.333,3335,3,GY,1,100,2.625
1618271970.282089,1857146.667,3335,3,GY,1,100,0.031
1618271970.326805,1857190.000,3335,3,GY,1,100,-0.824
1618271970.359310,1857221.500,3353,2,GY,1,100,1.953
1618271970.391815,1857253.000,3353,2,GY,1,100,1.862
1618271970.436187,1857296.000,3371,3,GY,1,100,-1.038
1618271970.480559,1857339.000,3371,3,GY,1,100,1.099
1618271970.524931,1857382.000,3371,3,GY,1,100,2.472
1618271970.567239,1857423.000,3390,2,GY,1,100,3.815
1618271970.609548,1857464.000,3390,2,GY,1,100,1.373
1618271970.648072,1857501.333,3407,3,GY,1,100,0.031
1618271970.686597,1857538.667,3407,3,GY,1,100,1.312
1618271970.725121,1857576.000,3407,3,GY,1,100,1.648
1618271970.763990,1857613.667,3424,3,GY,1,100,0.580
1618271970.802858,1857651.333,3424,3,GY,1,100,2.686
1618271970.841727,1857689.000,3424,3,GY,1,100,4.364
1618271970.883003,1857729.000,3442,2,GY,1,100,1.862
1618271970.924279,1857769.000,3442,2,GY,1,100,3.448
1618271970.963148,1857806.667,3461,3,GY,1,100,4.333
1618271971.002017,1857844.333,3461,3,GY,1,100,1.831
1618271971.040885,1857882.000,3461,3,GY,1,100,-0.671
1618271971.082161,1857922.000,3479,2,GY,1,100,0.610
1618271971.123438,1857962.000,3479,2,GY,1,100,0.549
1618271971.162306,1857999.667,3498,3,GY,1,100,0.153
1618271971.201175,1858037.333,3498,3,GY,1,100,1.129
1618271971.240043,1858075.000,3498,3,GY,1,100,0.763
1618271971.284760,1858118.333,3514,3,GY,1,100,0.458
1618271971.329475,1858161.667,3514,3,GY,1,100,-0.244
1618271971.374192,1858205.000,3514,3,GY,1,100,1.495
1618271971.414952,1858244.500,3533,2,GY,1,100,2.106
1618271971.455712,1858284.000,3533,2,GY,1,100,0.336
1618271971.494925,1858322.000,3551,3,GY,1,100,1.648
1618271971.534137,1858360.000,3551,3,GY,1,100,3.357
1618271971.573350,1858398.000,3551,3,GY,1,100,1.282
1618271971.612218,1858435.667,3570,3,GY,1,100,-0.427
1618271971.651087,1858473.333,3570,3,GY,1,100,-1.221
1618271971.689955,1858511.000,3570,3,GY,1,100,0.580
1618271971.731748,1858551.500,3587,2,GY,1,100,2.686
1618271971.773540,1858592.000,3587,2,GY,1,100,1.984
1618271971.812408,1858629.667,3604,3,GY,1,100,1.923
1618271971.851277,1858667.333,3604,3,GY,1,100,1.007
1618271971.890146,1858705.000,3604,3,GY,1,100,0.397
1618271971.931422,1858745.000,3622,2,GY,1,100,0.336
1618271971.972698,1858785.000,3622,2,GY,1,100,-1.373
1618271972.011223,1858822.333,3641,3,GY,1,100,-0.092
1618271972.049747,1858859.667,3641,3,GY,1,100,1.892
1618271972.088272,1858897.000,3641,3,GY,1,100,2.960
1618271972.130580,1858938.000,3659,2,GY,1,100,-0.183
1618271972.172889,1858979.000,3659,2,GY,1,100,0.244
1618271972.211413,1859016.333,3676,3,GY,1,100,0.000
1618271972.249938,1859053.667,3676,3,GY,1,100,-1.343
1618271972.288462,1859091.000,3676,3,GY,1,100,1.251
1618271972.332834,1859134.000,3694,3,GY,1,100,1.831
1618271972.377206,1859177.000,3694,3,GY,1,100,0.641
1618271972.421578,1859220.000,3694,3,GY,1,100,2.136
1618271972.463371,1859260.500,3713,2,GY,1,100,0.885
1618271972.505163,1859301.000,3713,2,GY,1,100,-0.183
1618271972.543688,1859338.333,3731,3,GY,1,100,2.350
1618271972.582212,1859375.667,3731,3,GY,1,100,2.289
1618271972.620737,1859413.000,3731,3,GY,1,100,1.099
1618271972.662013,1859453.000,3749,2,GY,1,100,1.282
1618271972.703289,1859493.000,3749,2,GY,1,100,1.282
1618271972.742158,1859530.667,3765,3,GY,1,100,2.930
1618271972.781026,1859568.333,3765,3,GY,1,100,0.275
1618271972.819895,1859606.000,3765,3,GY,1,100,-0.153
1618271972.858420,1859643.333,3784,3,GY,1,100,1.282
1618271972.896944,1859680.667,3784,3,GY,1,100,2.075
1618271972.935469,1859718.000,3784,3,GY,1,100,-1.740
1618271972.976745,1859758.000,3802,2,GY,1,100,-0.183
1618271973.018021,1859798.000,3802,2,GY,1,100,4.639
1618271973.056890,1859835.667,3821,3,GY,1,100,-0.793
1618271973.095758,1859873.333,3821,3,GY,1,100,-1.526
1618271973.134627,1859911.000,3821,3,GY,1,100,-3.082
1618271973.176419,1859951.500,3839,2,GY,1,100,1.251
1618271973.218212,1859992.000,3839,2,GY,1,100,1.526
1618271973.262240,1860034.667,3856,3,GY,1,100,-1.495
1618271973.306268,1860077.333,3856,3,GY,1,100,2.594
1618271973.350296,1860120.000,3856,3,GY,1,100,4.791
1618271973.389164,1860157.667,3874,3,GY,1,100,3.326
1618271973.428033,1860195.333,3874,3,GY,1,100,1.221
1618271973.466902,1860233.000,3874,3,GY,1,100,-1.953
1618271973.508694,1860273.500,3893,2,GY,1,100,0.488
1618271973.550486,1860314.000,3893,2,GY,1,100,-0.031
1618271973.589010,1860351.333,3910,3,GY,1,100,1.129
1618271973.627535,1860388.667,3910,3,GY,1,100,-0.549
1618271973.666060,1860426.000,3910,3,GY,1,100,-0.366
1618271973.707852,1860466.500,3927,2,GY,1,100,0.366
1618271973.749644,1860507.000,3927,2,GY,1,100,1.251
1618271973.788513,1860544.667,3945,3,GY,1,100,1.770
1618271973.827381,1860582.333,3945,3,GY,1,100,3.418
1618271973.866250,1860620.000,3945,3,GY,1,100,0.519
1618271973.904431,1860657.000,3964,3,GY,1,100,0.854
1618271973.942611,1860694.000,3964,3,GY,1,100,0.427
1618271973.980792,1860731.000,3964,3,GY,1,100,-0.885
1618271974.023616,1860772.500,3983,2,GY,1,100,1.038
1618271974.066440,1860814.000,3983,2,GY,1,100,3.052
1618271974.107975,1860854.250,4008,4,GY,1,100,1.556
1618271974.149509,1860894.500,4008,4,GY,1,100,-0.641
1618271974.191043,1860934.750,4008,4,GY,1,100,1.709
1618271974.232577,1860975.000,4008,4,GY,1,100,1.343
1618271974.271102,1861012.333,4026,3,GY,1,100,0.580
1618271974.309627,1861049.667,4026,3,GY,1,100,2.197
1618271974.348151,1861087.000,4026,3,GY,1,100,2.747
1618271974.390459,1861128.000,4044,2,GY,1,100,1.282
1618271974.432768,1861169.000,4044,2,GY,1,100,-2.228
1618271974.471636,1861206.667,4060,3,GY,1,100,-0.610
1618271974.510505,1861244.333,4060,3,GY,1,100,1.648
1618271974.549373,1861282.000,4060,3,GY,1,100,0.336
1618271974.590650,1861322.000,4079,2,GY,1,100,0.214
1618271974.631926,1861362.000,4079,2,GY,1,100,0.641
1618271974.671138,1861400.000,4097,3,GY,1,100,-0.458
1618271974.710351,1861438.000,4097,3,GY,1,100,0.641
1618271974.749563,1861476.000,4097,3,GY,1,100,-0.458
1618271974.791356,1861516.500,4115,2,GY,1,100,0.854
1618271974.833148,1861557.000,4115,2,GY,1,100,1.617
1618271974.876832,1861599.333,4131,3,GY,1,100,0.031
1618271974.920516,1861641.667,4131,3,GY,1,100,0.641
1618271974.964200,1861684.000,4131,3,GY,1,100,-1.862
1618271975.002725,1861721.333,4150,3,GY,1,100,1.465
1618271975.041250,1861758.667,4150,3,GY,1,100,1.984
1618271975.079774,1861796.000,4150,3,GY,1,100,1.556
1618271975.121050,1861836.000,4169,2,GY,1,100,3.113
1618271975.162327,1861876.000,4169,2,GY,1,100,1.587
1618271975.200851,1861913.333,4188,3,GY,1,100,-1.129
1618271975.239376,1861950.667,4188,3,GY,1,100,1.770
1618271975.277900,1861988.000,4188,3,GY,1,100,0.031
1618271975.320209,1862029.000,4205,2,GY,1,100,-0.732
1618271975.362517,1862070.000,4205,2,GY,1,100,2.136
1618271975.401386,1862107.667,4222,3,GY,1,100,1.404
1618271975.440254,1862145.333,4222,3,GY,1,100,-1.801
1618271975.479123,1862183.000,4222,3,GY,1,100,0.458
1618271975.517647,1862220.333,4240,3,GY,1,100,1.617
1618271975.556172,1862257.667,4240,3,GY,1,100,-1.129
1618271975.594696,1862295.000,4240,3,GY,1,100,-0.549
1618271975.636488,1862335.500,4259,2,GY,1,100,0.092
1618271975.678281,1862376.000,4259,2,GY,1,100,0.336
1618271975.721105,1862417.500,4276,2,GY,1,100,1.465
1618271975.763929,1862459.000,4276,2,GY,1,100,1.648
1618271975.802454,1862496.333,4294,3,GY,1,100,-1.129
1618271975.840978,1862533.667,4294,3,GY,1,100,-2.808
1618271975.879503,1862571.000,4294,3,GY,1,100,-0.854
1618271975.924219,1862614.333,4311,3,GY,1,100,2.930
1618271975.968935,1862657.667,4311,3,GY,1,100,1.801
1618271976.013651,1862701.000,4311,3,GY,1,100,4.822
1618271976.055443,1862741.500,4330,2,GY,1,100,3.601
1618271976.097235,1862782.000,4330,2,GY,1,100,2.777
1618271976.135416,1862819.000,4349,3,GY,1,100,2.991
1618271976.173597,1862856.000,4349,3,GY,1,100,-1.404
1618271976.211777,1862893.000,4349,3,GY,1,100,0.275
1618271976.254086,1862934.000,4367,2,GY,1,100,3.113
1618271976.296394,1862975.000,4367,2,GY,1,100,3.082
1618271976.335262,1863012.667,4383,3,GY,1,100,-1.007
1618271976.374131,1863050.333,4383,3,GY,1,100,-1.465
1618271976.412999,1863088.000,4383,3,GY,1,100,-2.106
1618271976.451180,1863125.000,4402,3,GY,1,100,-3.357
1618271976.489361,1863162.000,4402,3,GY,1,100,1.770
1618271976.527541,1863199.000,4402,3,GY,1,100,2.655
1618271976.566066,1863236.333,4420,3,GY,1,100,-1.740
1618271976.604590,1863273.667,4420,3,GY,1,100,0.488
1618271976.643115,1863311.000,4420,3,GY,1,100,2.716
1618271976.685423,1863352.000,4439,2,GY,1,100,2.045
1618271976.727731,1863393.000,4439,2,GY,1,100,3.479
1618271976.769524,1863433.500,4456,2,GY,1,100,-1.556
1618271976.811316,1863474.000,4456,2,GY,1,100,0.732
1618271976.849841,1863511.333,4473,3,GY,1,100,1.007
1618271976.888365,1863548.667,4473,3,GY,1,100,-1.007
1618271976.926890,1863586.000,4473,3,GY,1,100,3.967
1618271976.971262,1863629.000,4491,3,GY,1,100,4.578
1618271977.015634,1863672.000,4491,3,GY,1,100,-0.397
1618271977.060006,1863715.000,4491,3,GY,1,100,-0.153
1618271977.101282,1863755.000,4510,2,GY,1,100,3.906
1618271977.142559,1863795.000,4510,2,GY,1,100,1.587
1618271977.181771,1863833.000,4528,3,GY,1,100,-1.556
1618271977.220984,1863871.000,4528,3,GY,1,100,-0.549
1618271977.260196,1863909.000,4528,3,GY,1,100,3.265
1618271977.299065,1863946.667,4546,3,GY,1,100,-0.061
1618271977.337933,1863984.333,4546,3,GY,1,100,0.153
1618271977.376802,1864022.000,4546,3,GY,1,100,2.045
1618271977.418594,1864062.500,4563,2,GY,1,100,-0.580
1618271977.460386,1864103.000,4563,2,GY,1,100,-3.723
1618271977.499255,1864140.667,4582,3,GY,1,100,-2.563
1618271977.538123,1864178.333,4582,3,GY,1,100,1.251
1618271977.576992,1864216.000,4582,3,GY,1,100,2.899
1618271977.619300,1864257.000,4600,2,GY,1,100,1.587
1618271977.661608,1864298.000,4600,2,GY,1,100,2.106
1618271977.700477,1864335.667,4618,3,GY,1,100,0.214
1618271977.739346,1864373.333,4618,3,GY,1,100,-1.465
1618271977.778214,1864411.000,4618,3,GY,1,100,1.160
1618271977.819490,1864451.000,4634,2,GY,1,100,0.549
1618271977.860767,1864491.000,4634,2,GY,1,100,-2.502
1618271977.905827,1864534.667,4653,3,GY,1,100,0.061
1618271977.950887,1864578.333,4653,3,GY,1,100,2.747
1618271977.995947,1864622.000,4653,3,GY,1,100,-0.885
1618271978.029484,1864654.500,4671,2,GY,1,100,-1.892
1618271978.063021,1864687.000,4671,2,GY,1,100,-1.221
1618271978.107393,1864730.000,4690,3,GY,1,100,0.519
1618271978.151765,1864773.000,4690,3,GY,1,100,0.977
1618271978.196137,1864816.000,4690,3,GY,1,100,1.648
1618271978.235005,1864853.667,4707,3,GY,1,100,-0.427
1618271978.273874,1864891.333,4707,3,GY,1,100,1.068
1618271978.312742,1864929.000,4707,3,GY,1,100,1.648
1618271978.354019,1864969.000,4725,2,GY,1,100,1.007
1618271978.395295,1865009.000,4725,2,GY,1,100,1.343
1618271978.433820,1865046.333,4743,3,GY,1,100,-0.702
1618271978.472344,1865083.667,4743,3,GY,1,100,2.625
1618271978.510869,1865121.000,4743,3,GY,1,100,3.021
1618271978.553177,1865162.000,4762,2,GY,1,100,0.916
1618271978.595485,1865203.000,4762,2,GY,1,100,0.946
1618271978.634010,1865240.333,4779,3,GY,1,100,2.014
1618271978.672534,1865277.667,4779,3,GY,1,100,-0.244
1618271978.711059,1865315.000,4779,3,GY,1,100,0.824
1618271978.752336,1865355.000,4796,2,GY,1,100,1.862
1618271978.793612,1865395.000,4796,2,GY,1,100,-0.366
1618271978.832480,1865432.667,4814,3,GY,1,100,-1.678
1618271978.871349,1865470.333,4814,3,GY,1,100,-0.397
1618271978.910218,1865508.000,4814,3,GY,1,100,0.916
1618271978.954589,1865551.000,4833,3,GY,1,100,-0.824
1618271978.998961,1865594.000,4833,3,GY,1,100,-5.402
1618271979.043334,1865637.000,4833,3,GY,1,100,-2.716
1618271979.076871,1865669.500,4851,2,GY,1,100,2.808
1618271979.110408,1865702.000,4851,2,GY,1,100,1.373
1618271979.155124,1865745.333,4870,3,GY,1,100,-1.740
1618271979.199840,1865788.667,4870,3,GY,1,100,0.275
1618271979.244556,1865832.000,4870,3,GY,1,100,1.312
1618271979.285832,1865872.000,4886,2,GY,1,100,2.075
1618271979.327108,1865912.000,4886,2,GY,1,100,2.991
1618271979.364773,1865948.500,4910,4,GY,1,100,2.045
1618271979.402438,1865985.000,4910,4,GY,1,100,2.319
1618271979.440102,1866021.500,4910,4,GY,1,100,2.777
1618271979.477767,1866058.000,4910,4,GY,1,100,2.167
1618271979.519043,1866098.000,4928,2,GY,1,100,0.885
1618271979.560320,1866138.000,4928,2,GY,1,100,1.831
1618271979.599188,1866175.667,4947,3,GY,1,100,2.686
1618271979.638057,1866213.333,4947,3,GY,1,100,4.608
1618271979.676925,1866251.000,4947,3,GY,1,100,6.622
1618271979.718718,1866291.500,4964,2,GY,1,100,1.984
1618271979.760510,1866332.000,4964,2,GY,1,100,3.082
1618271979.805226,1866375.333,4981,3,GY,1,100,5.463
1618271979.849942,1866418.667,4981,3,GY,1,100,2.625
1618271979.894658,1866462.000,4981,3,GY,1,100,-1.648
1618271979.927679,1866494.000,4999,2,GY,1,100,0.641
1618271979.960700,1866526.000,4999,2,GY,1,100,-0.397
1618271980.005072,1866569.000,5018,3,GY,1,100,2.533
1618271980.049444,1866612.000,5018,3,GY,1,100,1.434
1618271980.093816,1866655.000,5018,3,GY,1,100,0.946
1618271980.133029,1866693.000,5037,3,GY,1,100,3.326
1618271980.172241,1866731.000,5037,3,GY,1,100,3.021
1618271980.211454,1866769.000,5037,3,GY,1,100,0.854
