EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,MX
1618272062.675369,1946683.000,19252,2,MX,1,100,-51
1618272062.717677,1946724.000,19252,2,MX,1,100,-51
1618272062.756202,1946761.333,19270,3,MX,1,100,-50
1618272062.794726,1946798.667,19270,3,MX,1,100,-51
1618272062.833251,1946836.000,19270,3,MX,1,100,-51
1618272062.874527,1946876.000,19286,2,MX,1,100,-51
1618272062.915804,1946916.000,19286,2,MX,1,100,-51
1618272062.954672,1946953.667,19306,3,MX,1,100,-51
1618272062.993541,1946991.333,19306,3,MX,1,100,-51
1618272063.032409,1947029.000,19306,3,MX,1,100,-51
1618272063.071622,1947067.000,19324,3,MX,1,100,-50
1618272063.110834,1947105.000,19324,3,MX,1,100,-51
1618272063.150047,1947143.000,19324,3,MX,1,100,-51
1618272063.191323,1947183.000,19342,2,MX,1,100,-51
1618272063.232599,1947223.000,19342,2,MX,1,100,-51
1618272063.274908,1947264.000,19358,2,MX,1,100,-51
1618272063.317216,1947305.000,19358,2,MX,1,100,-51
1618272063.355741,1947342.333,19377,3,MX,1,100,-51
1618272063.394265,1947379.667,19377,3,MX,1,100,-51
1618272063.432790,1947417.000,19377,3,MX,1,100,-51
1618272063.476818,1947459.667,19395,3,MX,1,100,-50
1618272063.520846,1947502.333,19395,3,MX,1,100,-51
1618272063.564874,1947545.000,19395,3,MX,1,100,-51
1618272063.607182,1947586.000,19414,2,MX,1,100,-50
1618272063.649490,1947627.000,19414,2,MX,1,100,-50
1618272063.688359,1947664.667,19431,3,MX,1,100,-50
1618272063.727227,1947702.333,19431,3,MX,1,100,-51
1618272063.766096,1947740.000,19431,3,MX,1,100,-50
1618272063.804277,1947777.000,19448,3,MX,1,100,-50
1618272063.842457,1947814.000,19448,3,MX,1,100,-50
1618272063.880638,1947851.000,19448,3,MX,1,100,-50
1618272063.921914,1947891.000,19466,2,MX,1,100,-51
1618272063.963191,1947931.000,19466,2,MX,1,100,-51
1618272064.002059,1947968.667,19486,3,MX,1,100,-50
1618272064.040928,1948006.333,19486,3,MX,1,100,-51
1618272064.079796,1948044.000,19486,3,MX,1,100,-50
1618272064.120557,1948083.500,19509,2,MX,1,100,-50
1618272064.161317,1948123.000,19509,2,MX,1,100,-50
1618272064.200186,1948160.667,19527,3,MX,1,100,-50
1618272064.239054,1948198.333,19527,3,MX,1,100,-51
1618272064.277923,1948236.000,19527,3,MX,1,100,-50
1618272064.319199,1948276.000,19543,2,MX,1,100,-50
1618272064.360475,1948316.000,19543,2,MX,1,100,-50
1618272064.405191,1948359.333,19562,3,MX,1,100,-50
1618272064.449907,1948402.667,19562,3,MX,1,100,-50
1618272064.494623,1948446.000,19562,3,MX,1,100,-50
1618272064.533836,1948484.000,19580,3,MX,1,100,-50
1618272064.573048,1948522.000,19580,3,MX,1,100,-51
1618272064.612261,1948560.000,19580,3,MX,1,100,-51
1618272064.654053,1948600.500,19598,2,MX,1,100,-50
1618272064.695845,1948641.000,19598,2,MX,1,100,-50
1618272064.734714,1948678.667,19614,3,MX,1,100,-50
1618272064.773582,1948716.333,19614,3,MX,1,100,-51
1618272064.812451,1948754.000,19614,3,MX,1,100,-51
1618272064.850976,1948791.333,19633,3,MX,1,100,-51
1618272064.889500,1948828.667,19633,3,MX,1,100,-51
1618272064.928025,1948866.000,19633,3,MX,1,100,-50
1618272064.969301,1948906.000,19652,2,MX,1,100,-51
1618272065.010577,1948946.000,19652,2,MX,1,100,-51
1618272065.049102,1948983.333,19671,3,MX,1,100,-50
1618272065.087627,1949020.667,19671,3,MX,1,100,-50
1618272065.126151,1949058.000,19671,3,MX,1,100,-50
1618272065.167943,1949098.500,19688,2,MX,1,100,-50
1618272065.209736,1949139.000,19688,2,MX,1,100,-51
1618272065.248604,1949176.667,19705,3,MX,1,100,-51
1618272065.287473,1949214.333,19705,3,MX,1,100,-51
1618272065.326341,1949252.000,19705,3,MX,1,100,-50
1618272065.367618,1949292.000,19723,2,MX,1,100,-50
1618272065.408894,1949332.000,19723,2,MX,1,100,-50
1618272065.453266,1949375.000,19742,3,MX,1,100,-50
1618272065.497638,1949418.000,19742,3,MX,1,100,-51
1618272065.542010,1949461.000,19742,3,MX,1,100,-51
1618272065.576063,1949494.000,19759,2,MX,1,100,-51
1618272065.610116,1949527.000,19759,2,MX,1,100,-51
1618272065.654144,1949569.667,19777,3,MX,1,100,-51
1618272065.698172,1949612.333,19777,3,MX,1,100,-51
1618272065.742200,1949655.000,19777,3,MX,1,100,-50
1618272065.780725,1949692.333,19794,3,MX,1,100,-50
1618272065.819250,1949729.667,19794,3,MX,1,100,-51
1618272065.857774,1949767.000,19794,3,MX,1,100,-51
1618272065.899566,1949807.500,19813,2,MX,1,100,-50
1618272065.941359,1949848.000,19813,2,MX,1,100,-50
1618272065.979883,1949885.333,19832,3,MX,1,100,-51
1618272066.018408,1949922.667,19832,3,MX,1,100,-52
1618272066.056932,1949960.000,19832,3,MX,1,100,-51
1618272066.095801,1949997.667,19850,3,MX,1,100,-51
1618272066.134670,1950035.333,19850,3,MX,1,100,-50
1618272066.173538,1950073.000,19850,3,MX,1,100,-51
1618272066.215330,1950113.500,19866,2,MX,1,100,-52
1618272066.257123,1950154.000,19866,2,MX,1,100,-51
1618272066.301151,1950196.667,19885,3,MX,1,100,-51
1618272066.345179,1950239.333,19885,3,MX,1,100,-51
1618272066.389207,1950282.000,19885,3,MX,1,100,-50
1618272066.421712,1950313.500,19903,2,MX,1,100,-51
1618272066.454217,1950345.000,19903,2,MX,1,100,-51
1618272066.498933,1950388.333,19922,3,MX,1,100,-51
1618272066.543649,1950431.667,19922,3,MX,1,100,-51
1618272066.588365,1950475.000,19922,3,MX,1,100,-51
1618272066.630673,1950516.000,19939,2,MX,1,100,-51
1618272066.672982,1950557.000,19939,2,MX,1,100,-51
1618272066.711850,1950594.667,19956,3,MX,1,100,-51
1618272066.750719,1950632.333,19956,3,MX,1,100,-52
1618272066.789587,1950670.000,19956,3,MX,1,100,-51
1618272066.828456,1950707.667,19974,3,MX,1,100,-51
1618272066.867324,1950745.333,19974,3,MX,1,100,-52
1618272066.906193,1950783.000,19974,3,MX,1,100,-51
1618272066.945061,1950820.667,19994,3,MX,1,100,-51
1618272066.983930,1950858.333,19994,3,MX,1,100,-51
1618272067.022799,1950896.000,19994,3,MX,1,100,-51
1618272067.064591,1950936.500,20012,2,MX,1,100,-51
1618272067.106383,1950977.000,20012,2,MX,1,100,-51
1618272067.145252,1951014.667,20030,3,MX,1,100,-51
1618272067.184120,1951052.333,20030,3,MX,1,100,-50
1618272067.222989,1951090.000,20030,3,MX,1,100,-51
1618272067.264781,1951130.500,20046,2,MX,1,100,-51
1618272067.306573,1951171.000,20046,2,MX,1,100,-51
1618272067.350945,1951214.000,20065,3,MX,1,100,-50
1618272067.395317,1951257.000,20065,3,MX,1,100,-50
1618272067.439689,1951300.000,20065,3,MX,1,100,-51
1618272067.473227,1951332.500,20083,2,MX,1,100,-51
1618272067.506763,1951365.000,20083,2,MX,1,100,-52
1618272067.551136,1951408.000,20101,3,MX,1,100,-51
1618272067.595508,1951451.000,20101,3,MX,1,100,-51
1618272067.639880,1951494.000,20101,3,MX,1,100,-51
1618272067.681156,1951534.000,20117,2,MX,1,100,-51
1618272067.722432,1951574.000,20117,2,MX,1,100,-51
1618272067.761645,1951612.000,20136,3,MX,1,100,-51
1618272067.800857,1951650.000,20136,3,MX,1,100,-51
1618272067.840070,1951688.000,20136,3,MX,1,100,-51
1618272067.878594,1951725.333,20154,3,MX,1,100,-50
1618272067.917119,1951762.667,20154,3,MX,1,100,-51
1618272067.955644,1951800.000,20154,3,MX,1,100,-51
1618272067.997436,1951840.500,20174,2,MX,1,100,-52
1618272068.039228,1951881.000,20174,2,MX,1,100,-51
1618272068.078097,1951918.667,20191,3,MX,1,100,-51
1618272068.116965,1951956.333,20191,3,MX,1,100,-52
1618272068.155834,1951994.000,20191,3,MX,1,100,-51
1618272068.197110,1952034.000,20208,2,MX,1,100,-51
1618272068.238386,1952074.000,20208,2,MX,1,100,-51
1618272068.276911,1952111.333,20226,3,MX,1,100,-52
1618272068.315436,1952148.667,20226,3,MX,1,100,-52
1618272068.353960,1952186.000,20226,3,MX,1,100,-51
1618272068.396268,1952227.000,20245,2,MX,1,100,-51
1618272068.438577,1952268.000,20245,2,MX,1,100,-51
1618272068.482949,1952311.000,20262,3,MX,1,100,-50
1618272068.527321,1952354.000,20262,3,MX,1,100,-51
1618272068.571693,1952397.000,20262,3,MX,1,100,-50
1618272068.610561,1952434.667,20280,3,MX,1,100,-50
1618272068.649430,1952472.333,20280,3,MX,1,100,-51
1618272068.688298,1952510.000,20280,3,MX,1,100,-51
1618272068.730091,1952550.500,20297,2,MX,1,100,-50
1618272068.771883,1952591.000,20297,2,MX,1,100,-51
1618272068.811095,1952629.000,20316,3,MX,1,100,-51
1618272068.850308,1952667.000,20316,3,MX,1,100,-51
1618272068.889520,1952705.000,20316,3,MX,1,100,-51
1618272068.931313,1952745.500,20334,2,MX,1,100,-50
1618272068.973105,1952786.000,20334,2,MX,1,100,-50
1618272069.011974,1952823.667,20353,3,MX,1,100,-50
1618272069.050842,1952861.333,20353,3,MX,1,100,-51
1618272069.089711,1952899.000,20353,3,MX,1,100,-51
1618272069.128923,1952937.000,20369,3,MX,1,100,-50
1618272069.168136,1952975.000,20369,3,MX,1,100,-50
1618272069.207348,1953013.000,20369,3,MX,1,100,-50
1618272069.248109,1953052.500,20388,2,MX,1,100,-51
1618272069.288869,1953092.000,20388,2,MX,1,100,-51
1618272069.332897,1953134.667,20406,3,MX,1,100,-50
1618272069.376925,1953177.333,20406,3,MX,1,100,-50
1618272069.420953,1953220.000,20406,3,MX,1,100,-50
1618272069.454490,1953252.500,20430,2,MX,1,100,-51
1618272069.488027,1953285.000,20430,2,MX,1,100,-51
1618272069.532055,1953327.667,20447,3,MX,1,100,-51
1618272069.576083,1953370.333,20447,3,MX,1,100,-51
1618272069.620111,1953413.000,20447,3,MX,1,100,-51
1618272069.653133,1953445.000,20464,2,MX,1,100,-50
1618272069.686154,1953477.000,20464,2,MX,1,100,-50
1618272069.730870,1953520.333,20482,3,MX,1,100,-50
1618272069.775586,1953563.667,20482,3,MX,1,100,-52
1618272069.820302,1953607.000,20482,3,MX,1,100,-51
1618272069.859170,1953644.667,20501,3,MX,1,100,-51
1618272069.898039,1953682.333,20501,3,MX,1,100,-50
1618272069.936907,1953720.000,20501,3,MX,1,100,-50
1618272069.979216,1953761.000,20519,2,MX,1,100,-51
1618272070.021524,1953802.000,20519,2,MX,1,100,-50
1618272070.060392,1953839.667,20536,3,MX,1,100,-50
1618272070.099261,1953877.333,20536,3,MX,1,100,-51
1618272070.138129,1953915.000,20536,3,MX,1,100,-51
1618272070.176654,1953952.333,20554,3,MX,1,100,-51
1618272070.215179,1953989.667,20554,3,MX,1,100,-50
1618272070.253703,1954027.000,20554,3,MX,1,100,-50
1618272070.295496,1954067.500,20573,2,MX,1,100,-51
1618272070.337288,1954108.000,20573,2,MX,1,100,-51
1618272070.379080,1954148.500,20591,2,MX,1,100,-50
1618272070.420872,1954189.000,20591,2,MX,1,100,-51
1618272070.459397,1954226.333,20609,3,MX,1,100,-51
1618272070.497921,1954263.667,20609,3,MX,1,100,-51
1618272070.536446,1954301.000,20609,3,MX,1,100,-51
1618272070.581162,1954344.333,20625,3,MX,1,100,-51
1618272070.625878,1954387.667,20625,3,MX,1,100,-51
1618272070.670594,1954431.000,20625,3,MX,1,100,-50
1618272070.711870,1954471.000,20644,2,MX,1,100,-51
1618272070.753147,1954511.000,20644,2,MX,1,100,-51
1618272070.791671,1954548.333,20662,3,MX,1,100,-51
1618272070.830196,1954585.667,20662,3,MX,1,100,-52
1618272070.868721,1954623.000,20662,3,MX,1,100,-51
1618272070.910513,1954663.500,20680,2,MX,1,100,-51
1618272070.952305,1954704.000,20680,2,MX,1,100,-51
1618272070.991518,1954742.000,20698,3,MX,1,100,-51
1618272071.030730,1954780.000,20698,3,MX,1,100,-52
1618272071.069943,1954818.000,20698,3,MX,1,100,-52
1618272071.108811,1954855.667,20716,3,MX,1,100,-51
1618272071.147680,1954893.333,20716,3,MX,1,100,-51
1618272071.186548,1954931.000,20716,3,MX,1,100,-51
1618272071.227825,1954971.000,20734,2,MX,1,100,-51
1618272071.269101,1955011.000,20734,2,MX,1,100,-51
1618272071.307970,1955048.667,20753,3,MX,1,100,-51
1618272071.346838,1955086.333,20753,3,MX,1,100,-52
1618272071.385707,1955124.000,20753,3,MX,1,100,-51
1618272071.427499,1955164.500,20770,2,MX,1,100,-51
1618272071.469291,1955205.000,20770,2,MX,1,100,-51
1618272071.507816,1955242.333,20787,3,MX,1,100,-51
1618272071.546340,1955279.667,20787,3,MX,1,100,-51
1618272071.584865,1955317.000,20787,3,MX,1,100,-51
1618272071.626141,1955357.000,20805,2,MX,1,100,-51
1618272071.667418,1955397.000,20805,2,MX,1,100,-51
1618272071.711446,1955439.667,20824,3,MX,1,100,-51
1618272071.755474,1955482.333,20824,3,MX,1,100,-52
1618272071.799502,1955525.000,20824,3,MX,1,100,-51
1618272071.838370,1955562.667,20842,3,MX,1,100,-51
1618272071.877239,1955600.333,20842,3,MX,1,100,-52
1618272071.916107,1955638.000,20842,3,MX,1,100,-52
1618272071.958416,1955679.000,20861,2,MX,1,100,-52
1618272072.000724,1955720.000,20861,2,MX,1,100,-51
1618272072.039248,1955757.333,20877,3,MX,1,100,-51
1618272072.077773,1955794.667,20877,3,MX,1,100,-52
1618272072.116297,1955832.000,20877,3,MX,1,100,-51
1618272072.155510,1955870.000,20896,3,MX,1,100,-51
1618272072.194723,1955908.000,20896,3,MX,1,100,-51
1618272072.233935,1955946.000,20896,3,MX,1,100,-51
1618272072.275728,1955986.500,20914,2,MX,1,100,-52
1618272072.317520,1956027.000,20914,2,MX,1,100,-52
1618272072.356388,1956064.667,20933,3,MX,1,100,-51
1618272072.395257,1956102.333,20933,3,MX,1,100,-51
1618272072.434125,1956140.000,20933,3,MX,1,100,-51
1618272072.475402,1956180.000,20950,2,MX,1,100,-51
1618272072.516678,1956220.000,20950,2,MX,1,100,-51
1618272072.561394,1956263.333,20967,3,MX,1,100,-51
1618272072.606110,1956306.667,20967,3,MX,1,100,-51
1618272072.650826,1956350.000,20967,3,MX,1,100,-51
1618272072.689007,1956387.000,20985,3,MX,1,100,-51
1618272072.727187,1956424.000,20985,3,MX,1,100,-51
1618272072.765368,1956461.000,20985,3,MX,1,100,-51
1618272072.807160,1956501.500,21004,2,MX,1,100,-51
1618272072.848953,1956542.000,21004,2,MX,1,100,-51
1618272072.888165,1956580.000,21021,3,MX,1,100,-51
1618272072.927377,1956618.000,21021,3,MX,1,100,-52
1618272072.966590,1956656.000,21021,3,MX,1,100,-51
1618272073.004771,1956693.000,21040,3,MX,1,100,-51
1618272073.042951,1956730.000,21040,3,MX,1,100,-51
1618272073.081132,1956767.000,21040,3,MX,1,100,-51
1618272073.122408,1956807.000,21057,2,MX,1,100,-52
1618272073.163684,1956847.000,21057,2,MX,1,100,-51
1618272073.202553,1956884.667,21076,3,MX,1,100,-51
1618272073.241421,1956922.333,21076,3,MX,1,100,-52
1618272073.280290,1956960.000,21076,3,MX,1,100,-51
1618272073.322598,1957001.000,21094,2,MX,1,100,-51
1618272073.364907,1957042.000,21094,2,MX,1,100,-51
1618272073.406183,1957082.000,21112,2,MX,1,100,-51
1618272073.447459,1957122.000,21112,2,MX,1,100,-52
1618272073.485984,1957159.333,21128,3,MX,1,100,-51
1618272073.524508,1957196.667,21128,3,MX,1,100,-51
1618272073.563033,1957234.000,21128,3,MX,1,100,-51
1618272073.607405,1957277.000,21147,3,MX,1,100,-50
1618272073.651777,1957320.000,21147,3,MX,1,100,-50
1618272073.696149,1957363.000,21147,3,MX,1,100,-50
1618272073.734330,1957400.000,21165,3,MX,1,100,-50
1618272073.772510,1957437.000,21165,3,MX,1,100,-51
1618272073.810691,1957474.000,21165,3,MX,1,100,-51
1618272073.853515,1957515.500,21184,2,MX,1,100,-51
1618272073.896339,1957557.000,21184,2,MX,1,100,-51
1618272073.934864,1957594.333,21202,3,MX,1,100,-51
1618272073.973388,1957631.667,21202,3,MX,1,100,-51
1618272074.011913,1957669.000,21202,3,MX,1,100,-51
1618272074.053705,1957709.500,21219,2,MX,1,100,-50
1618272074.095498,1957750.000,21219,2,MX,1,100,-51
1618272074.134366,1957787.667,21237,3,MX,1,100,-51
1618272074.173235,1957825.333,21237,3,MX,1,100,-51
1618272074.212103,1957863.000,21237,3,MX,1,100,-51
1618272074.251316,1957901.000,21256,3,MX,1,100,-51
1618272074.290528,1957939.000,21256,3,MX,1,100,-51
1618272074.329741,1957977.000,21256,3,MX,1,100,-51
1618272074.371017,1958017.000,21273,2,MX,1,100,-51
1618272074.412293,1958057.000,21273,2,MX,1,100,-51
1618272074.454602,1958098.000,21290,2,MX,1,100,-51
1618272074.496910,1958139.000,21290,2,MX,1,100,-51
1618272074.535434,1958176.333,21308,3,MX,1,100,-51
1618272074.573959,1958213.667,21308,3,MX,1,100,-51
1618272074.612484,1958251.000,21308,3,MX,1,100,-51
1618272074.654018,1958291.250,21332,4,MX,1,100,-51
1618272074.695552,1958331.500,21332,4,MX,1,100,-52
1618272074.737087,1958371.750,21332,4,MX,1,100,-51
1618272074.778621,1958412.000,21332,4,MX,1,100,-50
1618272074.817489,1958449.667,21350,3,MX,1,100,-50
1618272074.856358,1958487.333,21350,3,MX,1,100,-50
1618272074.895226,1958525.000,21350,3,MX,1,100,-51
1618272074.936503,1958565.000,21369,2,MX,1,100,-50
1618272074.977779,1958605.000,21369,2,MX,1,100,-50
1618272075.022151,1958648.000,21388,3,MX,1,100,-50
1618272075.066523,1958691.000,21388,3,MX,1,100,-51
1618272075.110895,1958734.000,21388,3,MX,1,100,-51
1618272075.144432,1958766.500,21405,2,MX,1,100,-50
1618272075.177969,1958799.000,21405,2,MX,1,100,-50
1618272075.221997,1958841.667,21422,3,MX,1,100,-50
1618272075.266026,1958884.333,21422,3,MX,1,100,-50
1618272075.310054,1958927.000,21422,3,MX,1,100,-50
1618272075.348578,1958964.333,21440,3,MX,1,100,-50
1618272075.387103,1959001.667,21440,3,MX,1,100,-51
1618272075.425627,1959039.000,21440,3,MX,1,100,-51
1618272075.464840,1959077.000,21459,3,MX,1,100,-50
1618272075.504052,1959115.000,21459,3,MX,1,100,-50
1618272075.543265,1959153.000,21459,3,MX,1,100,-50
1618272075.585573,1959194.000,21476,2,MX,1,100,-52
1618272075.627881,1959235.000,21476,2,MX,1,100,-52
1618272075.666406,1959272.333,21495,3,MX,1,100,-51
1618272075.704931,1959309.667,21495,3,MX,1,100,-51
1618272075.743455,1959347.000,21495,3,MX,1,100,-51
1618272075.785247,1959387.500,21511,2,MX,1,100,-51
1618272075.827040,1959428.000,21511,2,MX,1,100,-50
1618272075.868832,1959468.500,21530,2,MX,1,100,-50
1618272075.910624,1959509.000,21530,2,MX,1,100,-50
1618272075.949493,1959546.667,21549,3,MX,1,100,-50
1618272075.988361,1959584.333,21549,3,MX,1,100,-50
1618272076.027230,1959622.000,21549,3,MX,1,100,-50
1618272076.071602,1959665.000,21567,3,MX,1,100,-50
1618272076.115974,1959708.000,21567,3,MX,1,100,-50
1618272076.160346,1959751.000,21567,3,MX,1,100,-50
1618272076.202138,1959791.500,21583,2,MX,1,100,-50
1618272076.243931,1959832.000,21583,2,MX,1,100,-50
1618272076.282455,1959869.333,21602,3,MX,1,100,-50
1618272076.320980,1959906.667,21602,3,MX,1,100,-50
1618272076.359504,1959944.000,21602,3,MX,1,100,-49
1618272076.398373,1959981.667,21620,3,MX,1,100,-49
1618272076.437241,1960019.333,21620,3,MX,1,100,-51
1618272076.476110,1960057.000,21620,3,MX,1,100,-50
1618272076.517902,1960097.500,21639,2,MX,1,100,-50
1618272076.559695,1960138.000,21639,2,MX,1,100,-50
1618272076.598563,1960175.667,21656,3,MX,1,100,-50
1618272076.637432,1960213.333,21656,3,MX,1,100,-51
1618272076.676300,1960251.000,21656,3,MX,1,100,-50
1618272076.718092,1960291.500,21673,2,MX,1,100,-49
1618272076.759885,1960332.000,21673,2,MX,1,100,-49
1618272076.798409,1960369.333,21691,3,MX,1,100,-50
1618272076.836934,1960406.667,21691,3,MX,1,100,-51
1618272076.875458,1960444.000,21691,3,MX,1,100,-51
1618272076.917251,1960484.500,21710,2,MX,1,100,-50
1618272076.959043,1960525.000,21710,2,MX,1,100,-50
1618272076.997911,1960562.667,21728,3,MX,1,100,-50
1618272077.036780,1960600.333,21728,3,MX,1,100,-50
1618272077.075649,1960638.000,21728,3,MX,1,100,-50
1618272077.119677,1960680.667,21746,3,MX,1,100,-50
1618272077.163705,1960723.333,21746,3,MX,1,100,-50
1618272077.207733,1960766.000,21746,3,MX,1,100,-50
1618272077.249009,1960806.000,21763,2,MX,1,100,-50
1618272077.290286,1960846.000,21763,2,MX,1,100,-50
1618272077.329154,1960883.667,21782,3,MX,1,100,-50
1618272077.368023,1960921.333,21782,3,MX,1,100,-51
1618272077.406891,1960959.000,21782,3,MX,1,100,-51
1618272077.448684,1960999.500,21800,2,MX,1,100,-50
1618272077.490476,1961040.000,21800,2,MX,1,100,-50
1618272077.529000,1961077.333,21818,3,MX,1,100,-50
1618272077.567525,1961114.667,21818,3,MX,1,100,-50
1618272077.606050,1961152.000,21818,3,MX,1,100,-50
1618272077.645262,1961190.000,21834,3,MX,1,100,-50
1618272077.684474,1961228.000,21834,3,MX,1,100,-50
1618272077.723687,1961266.000,21834,3,MX,1,100,-50
1618272077.765479,1961306.500,21853,2,MX,1,100,-51
1618272077.807271,1961347.000,21853,2,MX,1,100,-51
1618272077.846140,1961384.667,21871,3,MX,1,100,-51
1618272077.885009,1961422.333,21871,3,MX,1,100,-50
1618272077.923877,1961460.000,21871,3,MX,1,100,-50
1618272077.965669,1961500.500,21891,2,MX,1,100,-50
1618272078.007462,1961541.000,21891,2,MX,1,100,-49
1618272078.049254,1961581.500,21906,2,MX,1,100,-50
1618272078.091046,1961622.000,21906,2,MX,1,100,-51
1618272078.129915,1961659.667,21925,3,MX,1,100,-50
1618272078.168783,1961697.333,21925,3,MX,1,100,-51
1618272078.207652,1961735.000,21925,3,MX,1,100,-51
1618272078.252368,1961778.333,21943,3,MX,1,100,-50
1618272078.297084,1961821.667,21943,3,MX,1,100,-51
1618272078.341800,1961865.000,21943,3,MX,1,100,-50
1618272078.380669,1961902.667,21962,3,MX,1,100,-50
1618272078.419537,1961940.333,21962,3,MX,1,100,-50
1618272078.458406,1961978.000,21962,3,MX,1,100,-50
1618272078.499682,1962018.000,21979,2,MX,1,100,-51
1618272078.540958,1962058.000,21979,2,MX,1,100,-50
1618272078.580171,1962096.000,21996,3,MX,1,100,-50
1618272078.619383,1962134.000,21996,3,MX,1,100,-50
1618272078.658596,1962172.000,21996,3,MX,1,100,-50
1618272078.699872,1962212.000,22014,2,MX,1,100,-50
1618272078.741148,1962252.000,22014,2,MX,1,100,-50
1618272078.779673,1962289.333,22033,3,MX,1,100,-50
1618272078.818198,1962326.667,22033,3,MX,1,100,-51
1618272078.856722,1962364.000,22033,3,MX,1,100,-50
1618272078.895591,1962401.667,22051,3,MX,1,100,-50
1618272078.934459,1962439.333,22051,3,MX,1,100,-50
1618272078.973328,1962477.000,22051,3,MX,1,100,-50
1618272079.015120,1962517.500,22070,2,MX,1,100,-50
1618272079.056912,1962558.000,22070,2,MX,1,100,-50
1618272079.100597,1962600.333,22086,3,MX,1,100,-50
1618272079.144281,1962642.667,22086,3,MX,1,100,-51
1618272079.187965,1962685.000,22086,3,MX,1,100,-51
1618272079.220986,1962717.000,22105,2,MX,1,100,-50
1618272079.254007,1962749.000,22105,2,MX,1,100,-50
1618272079.298379,1962792.000,22123,3,MX,1,100,-50
1618272079.342751,1962835.000,22123,3,MX,1,100,-51
1618272079.387123,1962878.000,22123,3,MX,1,100,-51
1618272079.428399,1962918.000,22141,2,MX,1,100,-51
1618272079.469676,1962958.000,22141,2,MX,1,100,-51
1618272079.508888,1962996.000,22158,3,MX,1,100,-51
1618272079.548101,1963034.000,22158,3,MX,1,100,-52
1618272079.587313,1963072.000,22158,3,MX,1,100,-51
1618272079.626182,1963109.667,22176,3,MX,1,100,-50
1618272079.665050,1963147.333,22176,3,MX,1,100,-51
1618272079.703919,1963185.000,22176,3,MX,1,100,-50
1618272079.742444,1963222.333,22194,3,MX,1,100,-50
1618272079.780968,1963259.667,22194,3,MX,1,100,-50
1618272079.819493,1963297.000,22194,3,MX,1,100,-50
1618272079.861285,1963337.500,22213,2,MX,1,100,-51
1618272079.903077,1963378.000,22213,2,MX,1,100,-51
1618272079.947793,1963421.333,22237,3,MX,1,100,-51
1618272079.992509,1963464.667,22237,3,MX,1,100,-51
1618272080.037225,1963508.000,22237,3,MX,1,100,-51
1618272080.070246,1963540.000,22255,2,MX,1,100,-50
1618272080.103267,1963572.000,22255,2,MX,1,100,-51
1618272080.147640,1963615.000,22271,3,MX,1,100,-50
1618272080.192012,1963658.000,22271,3,MX,1,100,-51
1618272080.236383,1963701.000,22271,3,MX,1,100,-50
1618272080.275252,1963738.667,22290,3,MX,1,100,-50
1618272080.314121,1963776.333,22290,3,MX,1,100,-50
1618272080.352989,1963814.000,22290,3,MX,1,100,-50
1618272080.394265,1963854.000,22308,2,MX,1,100,-50
1618272080.435542,1963894.000,22308,2,MX,1,100,-50
1618272080.475098,1963932.333,22326,3,MX,1,100,-50
1618272080.514655,1963970.667,22326,3,MX,1,100,-51
1618272080.554211,1964009.000,22326,3,MX,1,100,-51
1618272080.592736,1964046.333,22343,3,MX,1,100,-50
1618272080.631260,1964083.667,22343,3,MX,1,100,-50
1618272080.669785,1964121.000,22343,3,MX,1,100,-50
1618272080.711061,1964161.000,22361,2,MX,1,100,-51
1618272080.752338,1964201.000,22361,2,MX,1,100,-51
1618272080.790862,1964238.333,22379,3,MX,1,100,-50
1618272080.829387,1964275.667,22379,3,MX,1,100,-50
1618272080.867911,1964313.000,22379,3,MX,1,100,-49
1618272080.910220,1964354.000,22398,2,MX,1,100,-49
1618272080.952528,1964395.000,22398,2,MX,1,100,-50
1618272080.994320,1964435.500,22416,2,MX,1,100,-49
1618272081.036113,1964476.000,22416,2,MX,1,100,-50
1618272081.074981,1964513.667,22433,3,MX,1,100,-49
1618272081.113850,1964551.333,22433,3,MX,1,100,-49
1618272081.152718,1964589.000,22433,3,MX,1,100,-49
1618272081.197090,1964632.000,22451,3,MX,1,100,-49
1618272081.241462,1964675.000,22451,3,MX,1,100,-50
1618272081.285834,1964718.000,22451,3,MX,1,100,-50
1618272081.324015,1964755.000,22470,3,MX,1,100,-50
1618272081.362195,1964792.000,22470,3,MX,1,100,-50
1618272081.400376,1964829.000,22470,3,MX,1,100,-50
1618272081.442684,1964870.000,22488,2,MX,1,100,-49
1618272081.484993,1964911.000,22488,2,MX,1,100,-49
1618272081.523861,1964948.667,22506,3,MX,1,100,-50
1618272081.562730,1964986.333,22506,3,MX,1,100,-50
1618272081.601598,1965024.000,22506,3,MX,1,100,-50
1618272081.642874,1965064.000,22522,2,MX,1,100,-50
1618272081.684151,1965104.000,22522,2,MX,1,100,-51
1618272081.723019,1965141.667,22541,3,MX,1,100,-50
1618272081.761888,1965179.333,22541,3,MX,1,100,-51
1618272081.800756,1965217.000,22541,3,MX,1,100,-51
1618272081.843065,1965258.000,22559,2,MX,1,100,-50
1618272081.885373,1965299.000,22559,2,MX,1,100,-50
1618272081.924242,1965336.667,22578,3,MX,1,100,-50
1618272081.963110,1965374.333,22578,3,MX,1,100,-50
1618272082.001979,1965412.000,22578,3,MX,1,100,-50
