EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PI
1618272148.143169,2029508.000,33961,2,PI,1,100,152095
1618272148.184446,2029548.000,33961,2,PI,1,100,151862
1618272148.223314,2029585.667,33979,3,PI,1,100,151797
1618272148.262183,2029623.333,33979,3,PI,1,100,151849
1618272148.301051,2029661.000,33979,3,PI,1,100,151973
1618272148.339576,2029698.333,33998,3,PI,1,100,152087
1618272148.378100,2029735.667,33998,3,PI,1,100,152112
1618272148.416625,2029773.000,33998,3,PI,1,100,152125
1618272148.458417,2029813.500,34015,2,PI,1,100,152196
1618272148.500210,2029854.000,34015,2,PI,1,100,152301
1618272148.542002,2029894.500,34032,2,PI,1,100,152432
1618272148.583794,2029935.000,34032,2,PI,1,100,152582
1618272148.622663,2029972.667,34050,3,PI,1,100,152690
1618272148.661531,2030010.333,34050,3,PI,1,100,152810
1618272148.700400,2030048.000,34050,3,PI,1,100,152913
1618272148.742192,2030088.500,34074,4,PI,1,100,153038
1618272148.783984,2030129.000,34074,4,PI,1,100,153151
1618272148.825777,2030169.500,34074,4,PI,1,100,153269
1618272148.867569,2030210.000,34074,4,PI,1,100,153155
1618272148.906094,2030247.333,34093,3,PI,1,100,152784
1618272148.944618,2030284.667,34093,3,PI,1,100,152427
1618272148.983143,2030322.000,34093,3,PI,1,100,152301
1618272149.027515,2030365.000,34112,3,PI,1,100,152344
1618272149.071887,2030408.000,34112,3,PI,1,100,152449
1618272149.116259,2030451.000,34112,3,PI,1,100,152581
1618272149.150312,2030484.000,34130,2,PI,1,100,152613
1618272149.184365,2030517.000,34130,2,PI,1,100,152599
1618272149.228049,2030559.333,34148,3,PI,1,100,152601
1618272149.271733,2030601.667,34148,3,PI,1,100,152634
1618272149.315417,2030644.000,34148,3,PI,1,100,152713
1618272149.357209,2030684.500,34164,2,PI,1,100,152797
1618272149.399002,2030725.000,34164,2,PI,1,100,152897
1618272149.437526,2030762.333,34183,3,PI,1,100,152989
1618272149.476051,2030799.667,34183,3,PI,1,100,153106
1618272149.514575,2030837.000,34183,3,PI,1,100,153193
1618272149.553100,2030874.333,34201,3,PI,1,100,153269
1618272149.591624,2030911.667,34201,3,PI,1,100,153132
1618272149.630149,2030949.000,34201,3,PI,1,100,152738
1618272149.671941,2030989.500,34220,2,PI,1,100,152392
1618272149.713734,2031030.000,34220,2,PI,1,100,152262
1618272149.752602,2031067.667,34237,3,PI,1,100,152271
1618272149.791471,2031105.333,34237,3,PI,1,100,152384
1618272149.830339,2031143.000,34237,3,PI,1,100,152494
1618272149.869208,2031180.667,34255,3,PI,1,100,152530
1618272149.908076,2031218.333,34255,3,PI,1,100,152557
1618272149.946945,2031256.000,34255,3,PI,1,100,152548
1618272149.989253,2031297.000,34273,2,PI,1,100,152591
1618272150.031561,2031338.000,34273,2,PI,1,100,152677
1618272150.070774,2031376.000,34292,3,PI,1,100,152734
1618272150.109987,2031414.000,34292,3,PI,1,100,152838
1618272150.149199,2031452.000,34292,3,PI,1,100,152905
1618272150.190475,2031492.000,34310,2,PI,1,100,152990
1618272150.231752,2031532.000,34310,2,PI,1,100,153067
1618272150.275780,2031574.667,34328,3,PI,1,100,153111
1618272150.319808,2031617.333,34328,3,PI,1,100,152969
1618272150.363836,2031660.000,34328,3,PI,1,100,152540
1618272150.403048,2031698.000,34344,3,PI,1,100,152168
1618272150.442261,2031736.000,34344,3,PI,1,100,152023
1618272150.481473,2031774.000,34344,3,PI,1,100,152011
1618272150.523266,2031814.500,34363,2,PI,1,100,152089
1618272150.565058,2031855.000,34363,2,PI,1,100,152180
1618272150.603926,2031892.667,34381,3,PI,1,100,152220
1618272150.642795,2031930.333,34381,3,PI,1,100,152193
1618272150.681664,2031968.000,34381,3,PI,1,100,152184
1618272150.723456,2032008.500,34399,2,PI,1,100,152198
1618272150.765248,2032049.000,34399,2,PI,1,100,152271
1618272150.803773,2032086.333,34416,3,PI,1,100,152346
1618272150.842297,2032123.667,34416,3,PI,1,100,152430
1618272150.880822,2032161.000,34416,3,PI,1,100,152520
1618272150.919690,2032198.667,34435,3,PI,1,100,152587
1618272150.958559,2032236.333,34435,3,PI,1,100,152675
1618272150.997427,2032274.000,34435,3,PI,1,100,152773
1618272151.039736,2032315.000,34453,2,PI,1,100,152728
1618272151.082044,2032356.000,34453,2,PI,1,100,152375
1618272151.120913,2032393.667,34472,3,PI,1,100,151956
1618272151.159781,2032431.333,34472,3,PI,1,100,151774
1618272151.198650,2032469.000,34472,3,PI,1,100,151725
1618272151.239410,2032508.500,34489,2,PI,1,100,151803
1618272151.280170,2032548.000,34489,2,PI,1,100,151920
1618272151.319383,2032586.000,34506,3,PI,1,100,151964
1618272151.358595,2032624.000,34506,3,PI,1,100,151970
1618272151.397808,2032662.000,34506,3,PI,1,100,151991
1618272151.439600,2032702.500,34524,2,PI,1,100,152018
1618272151.481392,2032743.000,34524,2,PI,1,100,152113
1618272151.525421,2032785.667,34543,3,PI,1,100,152207
1618272151.569449,2032828.333,34543,3,PI,1,100,152282
1618272151.613477,2032871.000,34543,3,PI,1,100,152353
1618272151.652345,2032908.667,34560,3,PI,1,100,152375
1618272151.691214,2032946.333,34560,3,PI,1,100,152423
1618272151.730082,2032984.000,34560,3,PI,1,100,152500
1618272151.771359,2033024.000,34578,2,PI,1,100,152516
1618272151.812635,2033064.000,34578,2,PI,1,100,152255
1618272151.851848,2033102.000,34596,3,PI,1,100,151809
1618272151.891060,2033140.000,34596,3,PI,1,100,151559
1618272151.930273,2033178.000,34596,3,PI,1,100,151462
1618272151.969485,2033216.000,34615,3,PI,1,100,151497
1618272152.008698,2033254.000,34615,3,PI,1,100,151608
1618272152.047910,2033292.000,34615,3,PI,1,100,151666
1618272152.090218,2033333.000,34633,2,PI,1,100,151663
1618272152.132527,2033374.000,34633,2,PI,1,100,151648
1618272152.171051,2033411.333,34651,3,PI,1,100,151692
1618272152.209576,2033448.667,34651,3,PI,1,100,151779
1618272152.248100,2033486.000,34651,3,PI,1,100,151894
1618272152.287313,2033524.000,34668,3,PI,1,100,151977
1618272152.326525,2033562.000,34668,3,PI,1,100,152077
1618272152.365738,2033600.000,34668,3,PI,1,100,152173
1618272152.407014,2033640.000,34686,2,PI,1,100,152228
1618272152.448291,2033680.000,34686,2,PI,1,100,152308
1618272152.491975,2033722.333,34704,3,PI,1,100,152355
1618272152.535659,2033764.667,34704,3,PI,1,100,152226
1618272152.579343,2033807.000,34704,3,PI,1,100,151816
1618272152.613396,2033840.000,34723,2,PI,1,100,151471
1618272152.647449,2033873.000,34723,2,PI,1,100,151326
1618272152.691477,2033915.667,34740,3,PI,1,100,151333
1618272152.735505,2033958.333,34740,3,PI,1,100,151497
1618272152.779533,2034001.000,34740,3,PI,1,100,151600
1618272152.812038,2034032.500,34758,2,PI,1,100,151623
1618272152.844543,2034064.000,34758,2,PI,1,100,151628
1618272152.889259,2034107.333,34776,3,PI,1,100,151666
1618272152.933975,2034150.667,34776,3,PI,1,100,151721
1618272152.978691,2034194.000,34776,3,PI,1,100,151805
1618272153.017904,2034232.000,34795,3,PI,1,100,151905
1618272153.057116,2034270.000,34795,3,PI,1,100,152051
1618272153.096329,2034308.000,34795,3,PI,1,100,152155
1618272153.138121,2034348.500,34813,2,PI,1,100,152268
1618272153.179914,2034389.000,34813,2,PI,1,100,152405
1618272153.218438,2034426.333,34831,3,PI,1,100,152499
1618272153.256963,2034463.667,34831,3,PI,1,100,152514
1618272153.295487,2034501.000,34831,3,PI,1,100,152267
1618272153.334012,2034538.333,34847,3,PI,1,100,151920
1618272153.372536,2034575.667,34847,3,PI,1,100,151713
1618272153.411061,2034613.000,34847,3,PI,1,100,151672
1618272153.452853,2034653.500,34866,2,PI,1,100,151776
1618272153.494645,2034694.000,34866,2,PI,1,100,151881
1618272153.533858,2034732.000,34884,3,PI,1,100,151862
1618272153.573071,2034770.000,34884,3,PI,1,100,151793
1618272153.612283,2034808.000,34884,3,PI,1,100,151735
1618272153.653043,2034847.500,34903,2,PI,1,100,151776
1618272153.693804,2034887.000,34903,2,PI,1,100,151843
1618272153.738176,2034930.000,34920,3,PI,1,100,151943
1618272153.782548,2034973.000,34920,3,PI,1,100,152027
1618272153.826920,2035016.000,34920,3,PI,1,100,152099
1618272153.866132,2035054.000,34938,3,PI,1,100,152144
1618272153.905345,2035092.000,34938,3,PI,1,100,152168
1618272153.944557,2035130.000,34938,3,PI,1,100,152255
1618272153.985834,2035170.000,34956,2,PI,1,100,152257
1618272154.027110,2035210.000,34956,2,PI,1,100,152023
1618272154.064517,2035246.250,34980,4,PI,1,100,151654
1618272154.101923,2035282.500,34980,4,PI,1,100,151429
1618272154.139330,2035318.750,34980,4,PI,1,100,151366
1618272154.176737,2035355.000,34980,4,PI,1,100,151458
1618272154.221109,2035398.000,34998,3,PI,1,100,151617
1618272154.265481,2035441.000,34998,3,PI,1,100,151696
1618272154.309853,2035484.000,34998,3,PI,1,100,151712
1618272154.349066,2035522.000,35017,3,PI,1,100,151702
1618272154.388278,2035560.000,35017,3,PI,1,100,151755
1618272154.427490,2035598.000,35017,3,PI,1,100,151824
1618272154.468767,2035638.000,35034,2,PI,1,100,151907
1618272154.510043,2035678.000,35034,2,PI,1,100,151976
1618272154.548912,2035715.667,35052,3,PI,1,100,152025
1618272154.587780,2035753.333,35052,3,PI,1,100,152058
1618272154.626649,2035791.000,35052,3,PI,1,100,152121
1618272154.664829,2035828.000,35069,3,PI,1,100,152221
1618272154.703010,2035865.000,35069,3,PI,1,100,152290
1618272154.741191,2035902.000,35069,3,PI,1,100,152087
1618272154.784015,2035943.500,35088,2,PI,1,100,151657
1618272154.826839,2035985.000,35088,2,PI,1,100,151290
1618272154.865364,2036022.333,35107,3,PI,1,100,151126
1618272154.903888,2036059.667,35107,3,PI,1,100,151129
1618272154.942413,2036097.000,35107,3,PI,1,100,151268
1618272154.983689,2036137.000,35125,2,PI,1,100,151356
1618272155.024965,2036177.000,35125,2,PI,1,100,151358
1618272155.063490,2036214.333,35141,3,PI,1,100,151275
1618272155.102015,2036251.667,35141,3,PI,1,100,151296
1618272155.140539,2036289.000,35141,3,PI,1,100,151352
1618272155.185255,2036332.333,35160,3,PI,1,100,151481
1618272155.229971,2036375.667,35160,3,PI,1,100,151616
1618272155.274687,2036419.000,35160,3,PI,1,100,151723
1618272155.307192,2036450.500,35178,2,PI,1,100,151826
1618272155.339697,2036482.000,35178,2,PI,1,100,151936
1618272155.384413,2036525.333,35197,3,PI,1,100,152007
1618272155.429129,2036568.667,35197,3,PI,1,100,152093
1618272155.473845,2036612.000,35197,3,PI,1,100,152039
1618272155.513058,2036650.000,35214,3,PI,1,100,151670
1618272155.552270,2036688.000,35214,3,PI,1,100,151248
1618272155.591483,2036726.000,35214,3,PI,1,100,150994
1618272155.631727,2036765.000,35232,2,PI,1,100,150949
1618272155.671972,2036804.000,35232,2,PI,1,100,151052
1618272155.711184,2036842.000,35249,3,PI,1,100,151182
1618272155.750397,2036880.000,35249,3,PI,1,100,151203
1618272155.789609,2036918.000,35249,3,PI,1,100,151186
1618272155.828134,2036955.333,35269,3,PI,1,100,151157
1618272155.866658,2036992.667,35269,3,PI,1,100,151193
1618272155.905183,2037030.000,35269,3,PI,1,100,151260
1618272155.946460,2037070.000,35287,2,PI,1,100,151382
1618272155.987736,2037110.000,35287,2,PI,1,100,151470
1618272156.026948,2037148.000,35305,3,PI,1,100,151556
1618272156.066161,2037186.000,35305,3,PI,1,100,151668
1618272156.105373,2037224.000,35305,3,PI,1,100,151743
1618272156.147166,2037264.500,35321,2,PI,1,100,151821
1618272156.188958,2037305.000,35321,2,PI,1,100,151868
1618272156.226794,2037341.667,35340,3,PI,1,100,151662
1618272156.264631,2037378.333,35340,3,PI,1,100,151205
1618272156.302468,2037415.000,35340,3,PI,1,100,150810
1618272156.344776,2037456.000,35358,2,PI,1,100,150668
1618272156.387084,2037497.000,35358,2,PI,1,100,150710
1618272156.431800,2037540.333,35377,3,PI,1,100,150845
1618272156.476516,2037583.667,35377,3,PI,1,100,150942
1618272156.521232,2037627.000,35377,3,PI,1,100,150956
1618272156.553737,2037658.500,35394,2,PI,1,100,150921
1618272156.586243,2037690.000,35394,2,PI,1,100,150933
1618272156.630271,2037732.667,35411,3,PI,1,100,150987
1618272156.674299,2037775.333,35411,3,PI,1,100,151091
1618272156.718327,2037818.000,35411,3,PI,1,100,151195
1618272156.757539,2037856.000,35429,3,PI,1,100,151283
1618272156.796752,2037894.000,35429,3,PI,1,100,151360
1618272156.835964,2037932.000,35429,3,PI,1,100,151417
1618272156.877757,2037972.500,35449,2,PI,1,100,151493
1618272156.919549,2038013.000,35449,2,PI,1,100,151572
1618272156.957730,2038050.000,35466,3,PI,1,100,151580
1618272156.995910,2038087.000,35466,3,PI,1,100,151312
1618272157.034091,2038124.000,35466,3,PI,1,100,150846
1618272157.073303,2038162.000,35484,3,PI,1,100,150550
1618272157.112516,2038200.000,35484,3,PI,1,100,150449
1618272157.151728,2038238.000,35484,3,PI,1,100,150542
1618272157.192489,2038277.500,35501,2,PI,1,100,150698
1618272157.233249,2038317.000,35501,2,PI,1,100,150794
1618272157.272462,2038355.000,35520,3,PI,1,100,150801
1618272157.311674,2038393.000,35520,3,PI,1,100,150789
1618272157.350887,2038431.000,35520,3,PI,1,100,150871
1618272157.392679,2038471.500,35538,2,PI,1,100,150959
1618272157.434471,2038512.000,35538,2,PI,1,100,151075
1618272157.473340,2038549.667,35556,3,PI,1,100,151149
1618272157.512208,2038587.333,35556,3,PI,1,100,151248
1618272157.551077,2038625.000,35556,3,PI,1,100,151316
1618272157.592869,2038665.500,35572,2,PI,1,100,151409
1618272157.634661,2038706.000,35572,2,PI,1,100,151511
1618272157.674218,2038744.333,35591,3,PI,1,100,151598
1618272157.713774,2038782.667,35591,3,PI,1,100,151634
1618272157.753331,2038821.000,35591,3,PI,1,100,151392
1618272157.797359,2038863.667,35610,3,PI,1,100,150955
1618272157.841387,2038906.333,35610,3,PI,1,100,150660
1618272157.885415,2038949.000,35610,3,PI,1,100,150528
1618272157.926691,2038989.000,35628,2,PI,1,100,150542
1618272157.967968,2039029.000,35628,2,PI,1,100,150648
1618272158.006836,2039066.667,35645,3,PI,1,100,150744
1618272158.045705,2039104.333,35645,3,PI,1,100,150778
1618272158.084573,2039142.000,35645,3,PI,1,100,150812
1618272158.125850,2039182.000,35663,2,PI,1,100,150886
1618272158.167126,2039222.000,35663,2,PI,1,100,150988
1618272158.205995,2039259.667,35681,3,PI,1,100,151049
1618272158.244863,2039297.333,35681,3,PI,1,100,151149
1618272158.283732,2039335.000,35681,3,PI,1,100,151291
1618272158.322256,2039372.333,35700,3,PI,1,100,151313
1618272158.360781,2039409.667,35700,3,PI,1,100,151383
1618272158.399305,2039447.000,35700,3,PI,1,100,151454
1618272158.440582,2039487.000,35717,2,PI,1,100,151516
1618272158.481858,2039527.000,35717,2,PI,1,100,151578
1618272158.520383,2039564.333,35734,3,PI,1,100,151498
1618272158.558907,2039601.667,35734,3,PI,1,100,151171
1618272158.597432,2039639.000,35734,3,PI,1,100,150856
1618272158.639740,2039680.000,35752,2,PI,1,100,150717
1618272158.682048,2039721.000,35752,2,PI,1,100,150690
1618272158.721261,2039759.000,35771,3,PI,1,100,150773
1618272158.760473,2039797.000,35771,3,PI,1,100,150847
1618272158.799686,2039835.000,35771,3,PI,1,100,150902
1618272158.840962,2039875.000,35790,2,PI,1,100,150916
1618272158.882238,2039915.000,35790,2,PI,1,100,150963
1618272158.921107,2039952.667,35808,3,PI,1,100,151038
1618272158.959975,2039990.333,35808,3,PI,1,100,151154
1618272158.998844,2040028.000,35808,3,PI,1,100,151290
1618272159.043216,2040071.000,35824,3,PI,1,100,151385
1618272159.087588,2040114.000,35824,3,PI,1,100,151533
1618272159.131960,2040157.000,35824,3,PI,1,100,151670
1618272159.173753,2040197.500,35843,2,PI,1,100,151811
1618272159.215545,2040238.000,35843,2,PI,1,100,151962
1618272159.254413,2040275.667,35861,3,PI,1,100,152094
1618272159.293282,2040313.333,35861,3,PI,1,100,152256
1618272159.332150,2040351.000,35861,3,PI,1,100,152295
1618272159.369557,2040387.250,35884,4,PI,1,100,152024
1618272159.406964,2040423.500,35884,4,PI,1,100,151681
1618272159.444371,2040459.750,35884,4,PI,1,100,151496
1618272159.481777,2040496.000,35884,4,PI,1,100,151482
1618272159.523569,2040536.500,35902,2,PI,1,100,151581
1618272159.565362,2040577.000,35902,2,PI,1,100,151681
1618272159.610078,2040620.333,35920,3,PI,1,100,151689
1618272159.654794,2040663.667,35920,3,PI,1,100,151666
1618272159.699510,2040707.000,35920,3,PI,1,100,151644
1618272159.738378,2040744.667,35936,3,PI,1,100,151652
1618272159.777247,2040782.333,35936,3,PI,1,100,151695
1618272159.816115,2040820.000,35936,3,PI,1,100,151759
1618272159.857908,2040860.500,35956,2,PI,1,100,151850
1618272159.899700,2040901.000,35956,2,PI,1,100,151959
1618272159.938912,2040939.000,35974,3,PI,1,100,152045
1618272159.978125,2040977.000,35974,3,PI,1,100,152131
1618272160.017338,2041015.000,35974,3,PI,1,100,152206
1618272160.058098,2041054.500,35993,2,PI,1,100,152245
1618272160.098858,2041094.000,35993,2,PI,1,100,152042
1618272160.137727,2041131.667,36010,3,PI,1,100,151638
1618272160.176595,2041169.333,36010,3,PI,1,100,151317
1618272160.215464,2041207.000,36010,3,PI,1,100,151210
1618272160.253989,2041244.333,36027,3,PI,1,100,151240
1618272160.292513,2041281.667,36027,3,PI,1,100,151389
1618272160.331038,2041319.000,36027,3,PI,1,100,151464
1618272160.373862,2041360.500,36045,2,PI,1,100,151510
1618272160.416686,2041402.000,36045,2,PI,1,100,151484
1618272160.454867,2041439.000,36064,3,PI,1,100,151482
1618272160.493047,2041476.000,36064,3,PI,1,100,151553
1618272160.531228,2041513.000,36064,3,PI,1,100,151629
1618272160.573020,2041553.500,36081,2,PI,1,100,151765
1618272160.614812,2041594.000,36081,2,PI,1,100,151883
1618272160.653337,2041631.333,36099,3,PI,1,100,151955
1618272160.691861,2041668.667,36099,3,PI,1,100,152021
1618272160.730386,2041706.000,36099,3,PI,1,100,152088
1618272160.772178,2041746.500,36117,2,PI,1,100,152136
1618272160.813971,2041787.000,36117,2,PI,1,100,152052
1618272160.858687,2041830.333,36136,3,PI,1,100,151688
1618272160.903403,2041873.667,36136,3,PI,1,100,151288
1618272160.948119,2041917.000,36136,3,PI,1,100,151148
1618272160.986987,2041954.667,36154,3,PI,1,100,151107
1618272161.025856,2041992.333,36154,3,PI,1,100,151187
1618272161.064724,2042030.000,36154,3,PI,1,100,151258
1618272161.106517,2042070.500,36172,2,PI,1,100,151309
1618272161.148309,2042111.000,36172,2,PI,1,100,151318
1618272161.187177,2042148.667,36188,3,PI,1,100,151350
1618272161.226046,2042186.333,36188,3,PI,1,100,151433
1618272161.264915,2042224.000,36188,3,PI,1,100,151510
1618272161.303783,2042261.667,36207,3,PI,1,100,151625
1618272161.342652,2042299.333,36207,3,PI,1,100,151743
1618272161.381520,2042337.000,36207,3,PI,1,100,151857
1618272161.423828,2042378.000,36225,2,PI,1,100,151929
1618272161.466137,2042419.000,36225,2,PI,1,100,151978
1618272161.504661,2042456.333,36243,3,PI,1,100,152069
1618272161.543186,2042493.667,36243,3,PI,1,100,152149
1618272161.581710,2042531.000,36243,3,PI,1,100,152087
1618272161.623503,2042571.500,36261,2,PI,1,100,151708
1618272161.665295,2042612.000,36261,2,PI,1,100,151318
1618272161.703820,2042649.333,36278,3,PI,1,100,151052
1618272161.742344,2042686.667,36278,3,PI,1,100,150982
1618272161.780869,2042724.000,36278,3,PI,1,100,151059
1618272161.822661,2042764.500,36297,2,PI,1,100,151201
1618272161.864453,2042805.000,36297,2,PI,1,100,151303
1618272161.903322,2042842.667,36316,3,PI,1,100,151295
1618272161.942190,2042880.333,36316,3,PI,1,100,151252
1618272161.981059,2042918.000,36316,3,PI,1,100,151312
1618272162.022335,2042958.000,36333,2,PI,1,100,151423
1618272162.063612,2042998.000,36333,2,PI,1,100,151587
1618272162.102480,2043035.667,36350,3,PI,1,100,151685
1618272162.141349,2043073.333,36350,3,PI,1,100,151806
1618272162.180217,2043111.000,36350,3,PI,1,100,151888
1618272162.224245,2043153.667,36368,3,PI,1,100,151935
1618272162.268273,2043196.333,36368,3,PI,1,100,152025
1618272162.312301,2043239.000,36368,3,PI,1,100,152109
1618272162.353578,2043279.000,36387,2,PI,1,100,152155
1618272162.394854,2043319.000,36387,2,PI,1,100,151928
1618272162.434067,2043357.000,36405,3,PI,1,100,151505
1618272162.473279,2043395.000,36405,3,PI,1,100,151214
1618272162.512492,2043433.000,36405,3,PI,1,100,151119
1618272162.551016,2043470.333,36423,3,PI,1,100,151143
1618272162.589541,2043507.667,36423,3,PI,1,100,151293
1618272162.628065,2043545.000,36423,3,PI,1,100,151421
1618272162.669342,2043585.000,36439,2,PI,1,100,151429
1618272162.710618,2043625.000,36439,2,PI,1,100,151429
1618272162.749143,2043662.333,36458,3,PI,1,100,151452
1618272162.787667,2043699.667,36458,3,PI,1,100,151565
1618272162.826192,2043737.000,36458,3,PI,1,100,151672
1618272162.865404,2043775.000,36477,3,PI,1,100,151781
1618272162.904617,2043813.000,36477,3,PI,1,100,151866
1618272162.943829,2043851.000,36477,3,PI,1,100,151922
1618272162.985106,2043891.000,36495,2,PI,1,100,151984
1618272163.026382,2043931.000,36495,2,PI,1,100,152068
1618272163.071098,2043974.333,36513,3,PI,1,100,152174
1618272163.115814,2044017.667,36513,3,PI,1,100,152302
1618272163.160530,2044061.000,36513,3,PI,1,100,152412
1618272163.194067,2044093.500,36530,2,PI,1,100,152339
1618272163.227604,2044126.000,36530,2,PI,1,100,151957
1618272163.271288,2044168.333,36548,3,PI,1,100,151537
1618272163.314972,2044210.667,36548,3,PI,1,100,151346
1618272163.358656,2044253.000,36548,3,PI,1,100,151344
1618272163.397869,2044291.000,36567,3,PI,1,100,151424
1618272163.437081,2044329.000,36567,3,PI,1,100,151527
1618272163.476294,2044367.000,36567,3,PI,1,100,151537
1618272163.515162,2044404.667,36584,3,PI,1,100,151508
1618272163.554031,2044442.333,36584,3,PI,1,100,151520
1618272163.592900,2044480.000,36584,3,PI,1,100,151605
1618272163.633660,2044519.500,36603,2,PI,1,100,151732
1618272163.674420,2044559.000,36603,2,PI,1,100,151832
1618272163.713633,2044597.000,36619,3,PI,1,100,151908
1618272163.752845,2044635.000,36619,3,PI,1,100,151997
1618272163.792058,2044673.000,36619,3,PI,1,100,152078
1618272163.833850,2044713.500,36639,2,PI,1,100,152139
1618272163.875642,2044754.000,36639,2,PI,1,100,152220
1618272163.914167,2044791.333,36657,3,PI,1,100,152305
1618272163.952692,2044828.667,36657,3,PI,1,100,152382
1618272163.991216,2044866.000,36657,3,PI,1,100,152447
1618272164.032492,2044906.000,36676,2,PI,1,100,152241
1618272164.073769,2044946.000,36676,2,PI,1,100,151833
1618272164.112981,2044984.000,36691,3,PI,1,100,151542
1618272164.152194,2045022.000,36691,3,PI,1,100,151424
1618272164.191406,2045060.000,36691,3,PI,1,100,151449
1618272164.233199,2045100.500,36710,2,PI,1,100,151546
1618272164.274991,2045141.000,36710,2,PI,1,100,151655
1618272164.313859,2045178.667,36728,3,PI,1,100,151685
1618272164.352728,2045216.333,36728,3,PI,1,100,151732
1618272164.391597,2045254.000,36728,3,PI,1,100,151831
1618272164.435969,2045297.000,36747,3,PI,1,100,151960
1618272164.480341,2045340.000,36747,3,PI,1,100,152102
1618272164.524713,2045383.000,36747,3,PI,1,100,152217
1618272164.565473,2045422.500,36764,2,PI,1,100,152312
1618272164.606233,2045462.000,36764,2,PI,1,100,152403
1618272164.646065,2045500.600,36786,5,PI,1,100,152494
1618272164.685897,2045539.200,36786,5,PI,1,100,152581
1618272164.725729,2045577.800,36786,5,PI,1,100,152675
1618272164.765560,2045616.400,36786,5,PI,1,100,152709
1618272164.805392,2045655.000,36786,5,PI,1,100,152758
1618272164.838413,2045687.000,36805,2,PI,1,100,152602
1618272164.871434,2045719.000,36805,2,PI,1,100,152198
1618272164.915462,2045761.667,36823,3,PI,1,100,151899
1618272164.959490,2045804.333,36823,3,PI,1,100,151765
1618272165.003518,2045847.000,36823,3,PI,1,100,151783
1618272165.042731,2045885.000,36839,3,PI,1,100,151866
1618272165.081943,2045923.000,36839,3,PI,1,100,151950
1618272165.121156,2045961.000,36839,3,PI,1,100,151993
1618272165.162948,2046001.500,36858,2,PI,1,100,151954
1618272165.204740,2046042.000,36858,2,PI,1,100,151983
1618272165.243265,2046079.333,36876,3,PI,1,100,152004
1618272165.281789,2046116.667,36876,3,PI,1,100,152082
1618272165.320314,2046154.000,36876,3,PI,1,100,152140
1618272165.363138,2046195.500,36894,2,PI,1,100,152220
1618272165.405962,2046237.000,36894,2,PI,1,100,152309
1618272165.444487,2046274.333,36910,3,PI,1,100,152356
1618272165.483011,2046311.667,36910,3,PI,1,100,152470
1618272165.521536,2046349.000,36910,3,PI,1,100,152572
1618272165.560405,2046386.667,36929,3,PI,1,100,152643
1618272165.599273,2046424.333,36929,3,PI,1,100,152460
1618272165.638142,2046462.000,36929,3,PI,1,100,151937
1618272165.680450,2046503.000,36947,2,PI,1,100,151484
1618272165.722758,2046544.000,36947,2,PI,1,100,151298
1618272165.766786,2046586.667,36967,3,PI,1,100,151307
1618272165.810814,2046629.333,36967,3,PI,1,100,151407
1618272165.854842,2046672.000,36967,3,PI,1,100,151490
1618272165.886832,2046703.000,36984,2,PI,1,100,151516
1618272165.918821,2046734.000,36984,2,PI,1,100,151526
1618272165.963537,2046777.333,37001,3,PI,1,100,151542
1618272166.008253,2046820.667,37001,3,PI,1,100,151597
1618272166.052969,2046864.000,37001,3,PI,1,100,151661
1618272166.086506,2046896.500,37019,2,PI,1,100,151738
1618272166.120043,2046929.000,37019,2,PI,1,100,151831
1618272166.164071,2046971.667,37038,3,PI,1,100,151901
1618272166.208099,2047014.333,37038,3,PI,1,100,152013
1618272166.252127,2047057.000,37038,3,PI,1,100,152071
1618272166.291340,2047095.000,37055,3,PI,1,100,152168
1618272166.330552,2047133.000,37055,3,PI,1,100,152199
1618272166.369765,2047171.000,37055,3,PI,1,100,151991
1618272166.411041,2047211.000,37074,2,PI,1,100,151498
1618272166.452317,2047251.000,37074,2,PI,1,100,151107
1618272166.490842,2047288.333,37090,3,PI,1,100,150929
1618272166.529366,2047325.667,37090,3,PI,1,100,150929
1618272166.567891,2047363.000,37090,3,PI,1,100,151060
1618272166.607104,2047401.000,37109,3,PI,1,100,151197
1618272166.646316,2047439.000,37109,3,PI,1,100,151257
1618272166.685529,2047477.000,37109,3,PI,1,100,151272
1618272166.727321,2047517.500,37127,2,PI,1,100,151328
1618272166.769113,2047558.000,37127,2,PI,1,100,151456
1618272166.807294,2047595.000,37146,3,PI,1,100,151593
1618272166.845474,2047632.000,37146,3,PI,1,100,151749
1618272166.883655,2047669.000,37146,3,PI,1,100,151865
1618272166.925447,2047709.500,37162,2,PI,1,100,151984
1618272166.967239,2047750.000,37162,2,PI,1,100,152055
1618272167.006452,2047788.000,37181,3,PI,1,100,152121
1618272167.045665,2047826.000,37181,3,PI,1,100,152255
1618272167.084877,2047864.000,37181,3,PI,1,100,152362
1618272167.126153,2047904.000,37199,2,PI,1,100,152378
1618272167.167430,2047944.000,37199,2,PI,1,100,152091
1618272167.212146,2047987.333,37218,3,PI,1,100,151598
1618272167.256862,2048030.667,37218,3,PI,1,100,151255
1618272167.301578,2048074.000,37218,3,PI,1,100,151128
1618272167.335115,2048106.500,37235,2,PI,1,100,151170
1618272167.368652,2048139.000,37235,2,PI,1,100,151273
1618272167.413024,2048182.000,37252,3,PI,1,100,151306
