EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,H0
1618271819.508255,1711035.000,43266,1,H0,1,100,91.897
1618271819.640340,1711163.000,43284,1,H0,1,100,91.893
1618271819.772424,1711291.000,43302,1,H0,1,100,91.916
1618271819.906572,1711421.000,43337,1,H0,1,100,91.927
1618271820.038656,1711549.000,43355,1,H0,1,100,91.931
1618271820.171772,1711678.000,43373,1,H0,1,100,91.942
1618271820.304888,1711807.000,43390,1,H0,1,100,91.923
1618271820.439037,1711937.000,43427,1,H0,1,100,91.939
1618271820.572153,1712066.000,43446,1,H0,1,100,91.961
1618271820.704237,1712194.000,43463,1,H0,1,100,91.958
1618271820.838385,1712324.000,43487,1,H0,1,100,91.988
1618271820.969437,1712451.000,43504,1,H0,1,100,91.988
1618271821.103585,1712581.000,43539,1,H0,1,100,91.984
1618271821.235670,1712709.000,43558,1,H0,1,100,91.988
1618271821.367754,1712837.000,43575,1,H0,1,100,91.992
1618271821.501902,1712967.000,43594,1,H0,1,100,92.007
1618271821.635018,1713096.000,43630,1,H0,1,100,92.015
1618271821.768134,1713225.000,43648,1,H0,1,100,92.022
1618271821.900219,1713353.000,43666,1,H0,1,100,92.015
1618271822.032303,1713481.000,43701,1,H0,1,100,92.030
1618271822.165419,1713610.000,43719,1,H0,1,100,92.042
1618271822.297503,1713738.000,43738,1,H0,1,100,92.038
1618271822.431651,1713868.000,43756,1,H0,1,100,92.045
1618271822.563736,1713996.000,43791,1,H0,1,100,92.045
1618271822.698916,1714127.000,43810,1,H0,1,100,92.057
1618271822.831000,1714255.000,43827,1,H0,1,100,92.068
1618271822.964116,1714384.000,43862,1,H0,1,100,92.076
1618271823.098264,1714514.000,43881,1,H0,1,100,92.068
1618271823.230348,1714642.000,43899,1,H0,1,100,92.076
1618271823.363465,1714771.000,43917,1,H0,1,100,92.076
1618271823.495549,1714899.000,43953,1,H0,1,100,92.114
1618271823.627633,1715027.000,43971,1,H0,1,100,92.099
1618271823.761781,1715157.000,43990,1,H0,1,100,92.083
1618271823.893865,1715285.000,44007,1,H0,1,100,92.103
1618271824.028013,1715415.000,44042,1,H0,1,100,92.103
1618271824.160098,1715543.000,44061,1,H0,1,100,92.114
1618271824.294246,1715673.000,44078,1,H0,1,100,92.125
1618271824.428394,1715803.000,44114,1,H0,1,100,92.145
1618271824.561510,1715932.000,44133,1,H0,1,100,92.110
1618271824.695658,1716062.000,44151,1,H0,1,100,92.118
1618271824.827742,1716190.000,44169,1,H0,1,100,92.133
1618271824.962922,1716321.000,44204,1,H0,1,100,92.129
1618271825.093975,1716448.000,44222,1,H0,1,100,92.129
1618271825.227091,1716577.000,44240,1,H0,1,100,92.156
1618271825.361239,1716707.000,44257,1,H0,1,100,92.125
1618271825.493323,1716835.000,44294,1,H0,1,100,92.137
1618271825.626439,1716964.000,44313,1,H0,1,100,92.133
1618271825.758524,1717092.000,44330,1,H0,1,100,92.145
1618271825.892672,1717222.000,44365,1,H0,1,100,92.148
1618271826.027852,1717353.000,44389,1,H0,1,100,92.125
1618271826.160968,1717482.000,44407,1,H0,1,100,92.156
1618271826.295116,1717612.000,44426,1,H0,1,100,92.148
1618271826.427200,1717740.000,44445,1,H0,1,100,92.156
1618271826.561348,1717870.000,44463,1,H0,1,100,92.133
1618271826.694464,1717999.000,44498,1,H0,1,100,92.167
1618271826.827580,1718128.000,44516,1,H0,1,100,92.148
1618271826.960697,1718257.000,44535,1,H0,1,100,92.171
1618271827.093813,1718386.000,44552,1,H0,1,100,92.152
1618271827.227961,1718516.000,44587,1,H0,1,100,92.164
1618271827.359013,1718643.000,44606,1,H0,1,100,92.179
1618271827.493161,1718773.000,44624,1,H0,1,100,92.164
1618271827.625246,1718901.000,44659,1,H0,1,100,92.164
1618271827.759394,1719031.000,44678,1,H0,1,100,92.160
1618271827.892510,1719160.000,44696,1,H0,1,100,92.164
1618271828.025626,1719289.000,44714,1,H0,1,100,92.183
1618271828.159774,1719419.000,44749,1,H0,1,100,92.152
1618271828.293922,1719549.000,44767,1,H0,1,100,92.175
1618271828.427038,1719678.000,44786,1,H0,1,100,92.171
1618271828.560154,1719807.000,44821,1,H0,1,100,92.175
1618271828.693271,1719936.000,44839,1,H0,1,100,92.167
1618271828.826387,1720065.000,44858,1,H0,1,100,92.175
1618271828.958471,1720193.000,44875,1,H0,1,100,92.190
1618271829.091587,1720322.000,44910,1,H0,1,100,92.167
1618271829.223671,1720450.000,44929,1,H0,1,100,92.171
1618271829.356788,1720579.000,44946,1,H0,1,100,92.194
1618271829.488872,1720707.000,44966,1,H0,1,100,92.175
1618271829.619924,1720834.000,45001,1,H0,1,100,92.194
1618271829.754072,1720964.000,45019,1,H0,1,100,92.175
1618271829.887188,1721093.000,45037,1,H0,1,100,92.198
1618271830.020305,1721222.000,45054,1,H0,1,100,92.194
1618271830.153421,1721351.000,45090,1,H0,1,100,92.179
1618271830.285505,1721479.000,45109,1,H0,1,100,92.183
1618271830.419653,1721609.000,45127,1,H0,1,100,92.194
1618271830.551737,1721737.000,45162,1,H0,1,100,92.221
1618271830.684854,1721866.000,45181,1,H0,1,100,92.186
1618271830.816938,1721994.000,45198,1,H0,1,100,92.202
1618271830.950054,1722123.000,45217,1,H0,1,100,92.183
1618271831.084202,1722253.000,45252,1,H0,1,100,92.179
1618271831.216286,1722381.000,45270,1,H0,1,100,92.164
1618271831.349402,1722510.000,45294,1,H0,1,100,92.206
1618271831.482519,1722639.000,45313,1,H0,1,100,92.206
1618271831.616667,1722769.000,45331,1,H0,1,100,92.213
1618271831.748751,1722897.000,45366,1,H0,1,100,92.198
1618271831.880835,1723025.000,45384,1,H0,1,100,92.186
1618271832.014983,1723155.000,45403,1,H0,1,100,92.198
1618271832.147068,1723283.000,45420,1,H0,1,100,92.198
1618271832.281216,1723413.000,45455,1,H0,1,100,92.209
1618271832.413300,1723541.000,45475,1,H0,1,100,92.194
1618271832.546416,1723670.000,45493,1,H0,1,100,92.194
1618271832.681596,1723801.000,45527,1,H0,1,100,92.206
1618271832.813680,1723929.000,45546,1,H0,1,100,92.213
1618271832.947828,1724059.000,45564,1,H0,1,100,92.217
1618271833.079913,1724187.000,45582,1,H0,1,100,92.213
1618271833.213029,1724316.000,45617,1,H0,1,100,92.202
1618271833.346145,1724445.000,45636,1,H0,1,100,92.213
1618271833.478229,1724573.000,45655,1,H0,1,100,92.206
1618271833.612377,1724703.000,45672,1,H0,1,100,92.202
1618271833.745493,1724832.000,45707,1,H0,1,100,92.198
1618271833.879642,1724962.000,45726,1,H0,1,100,92.209
1618271834.011726,1725090.000,45743,1,H0,1,100,92.213
1618271834.145874,1725220.000,45778,1,H0,1,100,92.206
1618271834.281054,1725351.000,45797,1,H0,1,100,92.198
1618271834.414170,1725480.000,45816,1,H0,1,100,92.213
1618271834.547286,1725609.000,45834,1,H0,1,100,92.198
1618271834.679370,1725737.000,45869,1,H0,1,100,92.209
1618271834.812487,1725866.000,45887,1,H0,1,100,92.206
1618271834.946635,1725996.000,45906,1,H0,1,100,92.190
1618271835.078719,1726124.000,45923,1,H0,1,100,92.217
1618271835.212867,1726254.000,45958,1,H0,1,100,92.217
1618271835.345983,1726383.000,45977,1,H0,1,100,92.217
1618271835.479099,1726512.000,45995,1,H0,1,100,92.221
1618271835.612216,1726641.000,46030,1,H0,1,100,92.190
1618271835.745332,1726770.000,46049,1,H0,1,100,92.198
1618271835.878448,1726899.000,46067,1,H0,1,100,92.206
1618271836.011564,1727028.000,46085,1,H0,1,100,92.217
1618271836.145712,1727158.000,46120,1,H0,1,100,92.209
1618271836.276764,1727285.000,46138,1,H0,1,100,92.217
1618271836.410913,1727415.000,46157,1,H0,1,100,92.232
1618271836.544029,1727544.000,46174,1,H0,1,100,92.225
1618271836.676113,1727672.000,46198,1,H0,1,100,92.202
1618271836.809229,1727801.000,46215,1,H0,1,100,92.221
1618271836.941313,1727929.000,46249,1,H0,1,100,92.213
1618271837.075461,1728059.000,46268,1,H0,1,100,92.202
1618271837.207546,1728187.000,46286,1,H0,1,100,92.209
1618271837.340662,1728316.000,46304,1,H0,1,100,92.213
1618271837.474810,1728446.000,46340,1,H0,1,100,92.206
1618271837.606894,1728574.000,46358,1,H0,1,100,92.209
1618271837.741042,1728704.000,46376,1,H0,1,100,92.206
1618271837.874158,1728833.000,46411,1,H0,1,100,92.221
1618271838.007274,1728962.000,46429,1,H0,1,100,92.206
1618271838.140391,1729091.000,46448,1,H0,1,100,92.209
1618271838.274539,1729221.000,46465,1,H0,1,100,92.206
1618271838.407655,1729350.000,46501,1,H0,1,100,92.209
1618271838.538707,1729477.000,46520,1,H0,1,100,92.202
1618271838.672855,1729607.000,46537,1,H0,1,100,92.186
1618271838.805971,1729736.000,46555,1,H0,1,100,92.213
1618271838.938056,1729864.000,46591,1,H0,1,100,92.213
1618271839.071172,1729993.000,46609,1,H0,1,100,92.209
1618271839.204288,1730122.000,46627,1,H0,1,100,92.194
1618271839.339468,1730253.000,46663,1,H0,1,100,92.213
1618271839.471552,1730381.000,46681,1,H0,1,100,92.198
1618271839.605700,1730511.000,46700,1,H0,1,100,92.202
1618271839.738816,1730640.000,46717,1,H0,1,100,92.225
1618271839.871933,1730769.000,46752,1,H0,1,100,92.206
1618271840.005049,1730898.000,46771,1,H0,1,100,92.217
1618271840.137133,1731026.000,46788,1,H0,1,100,92.202
1618271840.270249,1731155.000,46806,1,H0,1,100,92.194
1618271840.403365,1731284.000,46843,1,H0,1,100,92.206
1618271840.536482,1731413.000,46861,1,H0,1,100,92.209
1618271840.668566,1731541.000,46879,1,H0,1,100,92.206
1618271840.800650,1731669.000,46914,1,H0,1,100,92.217
1618271840.934798,1731799.000,46932,1,H0,1,100,92.202
1618271841.068946,1731929.000,46950,1,H0,1,100,92.186
1618271841.202062,1732058.000,46967,1,H0,1,100,92.190
1618271841.335179,1732187.000,47004,1,H0,1,100,92.202
1618271841.468295,1732316.000,47023,1,H0,1,100,92.209
1618271841.603475,1732447.000,47040,1,H0,1,100,92.183
1618271841.735559,1732575.000,47059,1,H0,1,100,92.190
1618271841.869191,1732704.500,47099,2,H0,1,100,92.175
1618271842.002823,1732834.000,47099,2,H0,1,100,92.198
1618271842.135939,1732963.000,47134,1,H0,1,100,92.179
1618271842.269056,1733092.000,47152,1,H0,1,100,92.186
1618271842.401140,1733220.000,47171,1,H0,1,100,92.183
1618271842.534256,1733349.000,47188,1,H0,1,100,92.179
1618271842.667372,1733478.000,47224,1,H0,1,100,92.183
1618271842.800488,1733607.000,47243,1,H0,1,100,92.167
1618271842.932573,1733735.000,47260,1,H0,1,100,92.183
1618271843.065689,1733864.000,47295,1,H0,1,100,92.160
1618271843.199837,1733994.000,47314,1,H0,1,100,92.179
1618271843.331921,1734122.000,47332,1,H0,1,100,92.171
1618271843.466069,1734252.000,47351,1,H0,1,100,92.171
1618271843.598153,1734380.000,47386,1,H0,1,100,92.194
1618271843.733333,1734511.000,47404,1,H0,1,100,92.164
1618271843.865417,1734639.000,47422,1,H0,1,100,92.167
1618271843.997502,1734767.000,47457,1,H0,1,100,92.156
1618271844.131650,1734897.000,47475,1,H0,1,100,92.145
1618271844.262702,1735024.000,47494,1,H0,1,100,92.160
1618271844.395818,1735153.000,47512,1,H0,1,100,92.171
1618271844.527903,1735281.000,47547,1,H0,1,100,92.141
1618271844.659987,1735409.000,47566,1,H0,1,100,92.156
1618271844.794135,1735539.000,47584,1,H0,1,100,92.152
1618271844.927251,1735668.000,47602,1,H0,1,100,92.167
1618271845.061399,1735798.000,47637,1,H0,1,100,92.179
1618271845.193483,1735926.000,47655,1,H0,1,100,92.156
1618271845.327631,1736056.000,47673,1,H0,1,100,92.167
1618271845.460748,1736185.000,47691,1,H0,1,100,92.152
1618271845.592832,1736313.000,47727,1,H0,1,100,92.167
1618271845.725948,1736442.000,47746,1,H0,1,100,92.164
1618271845.858032,1736570.000,47763,1,H0,1,100,92.156
1618271845.993212,1736701.000,47798,1,H0,1,100,92.171
1618271846.124265,1736828.000,47817,1,H0,1,100,92.160
1618271846.257381,1736957.000,47834,1,H0,1,100,92.141
1618271846.391529,1737087.000,47854,1,H0,1,100,92.171
1618271846.523613,1737215.000,47889,1,H0,1,100,92.160
1618271846.656729,1737344.000,47907,1,H0,1,100,92.141
1618271846.788814,1737472.000,47925,1,H0,1,100,92.190
1618271846.921930,1737601.000,47960,1,H0,1,100,92.167
1618271847.056078,1737731.000,47978,1,H0,1,100,92.175
1618271847.189194,1737860.000,48002,1,H0,1,100,92.160
1618271847.323342,1737990.000,48021,1,H0,1,100,92.160
1618271847.455426,1738118.000,48040,1,H0,1,100,92.164
1618271847.589574,1738248.000,48057,1,H0,1,100,92.160
1618271847.723722,1738378.000,48092,1,H0,1,100,92.156
1618271847.856839,1738507.000,48111,1,H0,1,100,92.152
1618271847.989955,1738636.000,48129,1,H0,1,100,92.164
1618271848.122039,1738764.000,48147,1,H0,1,100,92.156
1618271848.257219,1738895.000,48182,1,H0,1,100,92.160
1618271848.388271,1739022.000,48201,1,H0,1,100,92.148
1618271848.522419,1739152.000,48219,1,H0,1,100,92.141
1618271848.655536,1739281.000,48236,1,H0,1,100,92.148
1618271848.788652,1739410.000,48272,1,H0,1,100,92.167
1618271848.921768,1739539.000,48291,1,H0,1,100,92.175
1618271849.054884,1739668.000,48308,1,H0,1,100,92.129
1618271849.189032,1739798.000,48343,1,H0,1,100,92.145
1618271849.323180,1739928.000,48362,1,H0,1,100,92.160
1618271849.456296,1740057.000,48381,1,H0,1,100,92.152
1618271849.589413,1740186.000,48399,1,H0,1,100,92.156
1618271849.721497,1740314.000,48434,1,H0,1,100,92.129
1618271849.855645,1740444.000,48452,1,H0,1,100,92.148
1618271849.987729,1740572.000,48470,1,H0,1,100,92.141
1618271850.120845,1740701.000,48505,1,H0,1,100,92.148
1618271850.253962,1740830.000,48523,1,H0,1,100,92.160
1618271850.388109,1740960.000,48543,1,H0,1,100,92.156
1618271850.521226,1741089.000,48560,1,H0,1,100,92.133
1618271850.653310,1741217.000,48595,1,H0,1,100,92.137
1618271850.787458,1741347.000,48614,1,H0,1,100,92.145
1618271850.919542,1741475.000,48631,1,H0,1,100,92.156
1618271851.053690,1741605.000,48650,1,H0,1,100,92.156
1618271851.186806,1741734.000,48685,1,H0,1,100,92.137
1618271851.318891,1741862.000,48703,1,H0,1,100,92.141
1618271851.453039,1741992.000,48722,1,H0,1,100,92.145
1618271851.586155,1742121.000,48739,1,H0,1,100,92.171
1618271851.719271,1742250.000,48775,1,H0,1,100,92.148
1618271851.851356,1742378.000,48794,1,H0,1,100,92.141
1618271851.985503,1742508.000,48811,1,H0,1,100,92.141
1618271852.118620,1742637.000,48846,1,H0,1,100,92.137
1618271852.250704,1742765.000,48865,1,H0,1,100,92.122
1618271852.383820,1742894.000,48884,1,H0,1,100,92.152
1618271852.515904,1743022.000,48908,1,H0,1,100,92.152
1618271852.651084,1743153.000,48926,1,H0,1,100,92.148
1618271852.783169,1743281.000,48944,1,H0,1,100,92.148
1618271852.916285,1743410.000,48979,1,H0,1,100,92.145
1618271853.050433,1743540.000,48997,1,H0,1,100,92.156
1618271853.182517,1743668.000,49016,1,H0,1,100,92.148
1618271853.316665,1743798.000,49033,1,H0,1,100,92.148
1618271853.448749,1743926.000,49069,1,H0,1,100,92.152
1618271853.580834,1744054.000,49088,1,H0,1,100,92.152
1618271853.714982,1744184.000,49105,1,H0,1,100,92.152
1618271853.847066,1744312.000,49123,1,H0,1,100,92.133
1618271853.980182,1744441.000,49159,1,H0,1,100,92.152
1618271854.112266,1744569.000,49177,1,H0,1,100,92.152
1618271854.245383,1744698.000,49195,1,H0,1,100,92.137
1618271854.379531,1744828.000,49231,1,H0,1,100,92.145
1618271854.512647,1744957.000,49249,1,H0,1,100,92.156
1618271854.646795,1745087.000,49268,1,H0,1,100,92.129
1618271854.778879,1745215.000,49285,1,H0,1,100,92.164
1618271854.914059,1745346.000,49320,1,H0,1,100,92.164
1618271855.045111,1745473.000,49339,1,H0,1,100,92.183
1618271855.178228,1745602.000,49356,1,H0,1,100,92.148
1618271855.312376,1745732.000,49392,1,H0,1,100,92.160
1618271855.444460,1745860.000,49411,1,H0,1,100,92.171
1618271855.577576,1745989.000,49429,1,H0,1,100,92.179
1618271855.709660,1746117.000,49447,1,H0,1,100,92.152
1618271855.842777,1746246.000,49482,1,H0,1,100,92.164
1618271855.977957,1746377.000,49500,1,H0,1,100,92.186
1618271856.110041,1746505.000,49518,1,H0,1,100,92.167
1618271856.244189,1746635.000,49535,1,H0,1,100,92.152
1618271856.376273,1746763.000,49572,1,H0,1,100,92.156
1618271856.510421,1746893.000,49591,1,H0,1,100,92.167
1618271856.643537,1747022.000,49608,1,H0,1,100,92.171
1618271856.776654,1747151.000,49626,1,H0,1,100,92.164
1618271856.909770,1747280.000,49662,1,H0,1,100,92.171
1618271857.042886,1747409.000,49680,1,H0,1,100,92.156
1618271857.177034,1747539.000,49698,1,H0,1,100,92.179
1618271857.308086,1747666.000,49734,1,H0,1,100,92.171
1618271857.442234,1747796.000,49752,1,H0,1,100,92.179
1618271857.574319,1747924.000,49771,1,H0,1,100,92.179
1618271857.707435,1748053.000,49788,1,H0,1,100,92.179
1618271857.840551,1748182.000,49812,1,H0,1,100,92.164
1618271857.972635,1748310.000,49829,1,H0,1,100,92.171
1618271858.106783,1748440.000,49864,1,H0,1,100,92.190
1618271858.240931,1748570.000,49883,1,H0,1,100,92.179
1618271858.374048,1748699.000,49901,1,H0,1,100,92.194
1618271858.508196,1748829.000,49936,1,H0,1,100,92.164
1618271858.641312,1748958.000,49955,1,H0,1,100,92.183
1618271858.774428,1749087.000,49973,1,H0,1,100,92.171
1618271858.907544,1749216.000,49991,1,H0,1,100,92.183
1618271859.040660,1749345.000,50026,1,H0,1,100,92.186
1618271859.172745,1749473.000,50044,1,H0,1,100,92.190
1618271859.305861,1749602.000,50063,1,H0,1,100,92.190
1618271859.437945,1749730.000,50081,1,H0,1,100,92.190
1618271859.568997,1749857.000,50116,1,H0,1,100,92.198
1618271859.703145,1749987.000,50135,1,H0,1,100,92.213
1618271859.836262,1750116.000,50153,1,H0,1,100,92.202
1618271859.969378,1750245.000,50171,1,H0,1,100,92.175
1618271860.102494,1750374.000,50206,1,H0,1,100,92.194
1618271860.235610,1750503.000,50224,1,H0,1,100,92.209
1618271860.369758,1750633.000,50243,1,H0,1,100,92.206
1618271860.501842,1750761.000,50278,1,H0,1,100,92.206
1618271860.634959,1750890.000,50296,1,H0,1,100,92.206
1618271860.768075,1751019.000,50315,1,H0,1,100,92.202
1618271860.901191,1751148.000,50332,1,H0,1,100,92.202
1618271861.035339,1751278.000,50367,1,H0,1,100,92.194
1618271861.167423,1751406.000,50386,1,H0,1,100,92.206
1618271861.300539,1751535.000,50403,1,H0,1,100,92.221
1618271861.433656,1751664.000,50422,1,H0,1,100,92.221
1618271861.567803,1751794.000,50458,1,H0,1,100,92.209
1618271861.699888,1751922.000,50476,1,H0,1,100,92.206
1618271861.831972,1752050.000,50494,1,H0,1,100,92.213
1618271861.966120,1752180.000,50529,1,H0,1,100,92.221
1618271862.099236,1752309.000,50547,1,H0,1,100,92.209
1618271862.233384,1752439.000,50566,1,H0,1,100,92.228
1618271862.366500,1752568.000,50584,1,H0,1,100,92.232
1618271862.499617,1752697.000,50619,1,H0,1,100,92.228
1618271862.634797,1752828.000,50638,1,H0,1,100,92.217
1618271862.766881,1752956.000,50655,1,H0,1,100,92.236
1618271862.901029,1753086.000,50690,1,H0,1,100,92.232
1618271863.033629,1753214.500,50714,2,H0,1,100,92.217
1618271863.166229,1753343.000,50714,2,H0,1,100,92.202
1618271863.299345,1753472.000,50751,1,H0,1,100,92.228
1618271863.431430,1753600.000,50769,1,H0,1,100,92.232
1618271863.564546,1753729.000,50787,1,H0,1,100,92.244
1618271863.697662,1753858.000,50822,1,H0,1,100,92.244
1618271863.831810,1753988.000,50840,1,H0,1,100,92.248
1618271863.963894,1754116.000,50859,1,H0,1,100,92.221
1618271864.098042,1754246.000,50876,1,H0,1,100,92.240
1618271864.232191,1754376.000,50911,1,H0,1,100,92.228
1618271864.365307,1754505.000,50931,1,H0,1,100,92.244
1618271864.499455,1754635.000,50948,1,H0,1,100,92.232
1618271864.631539,1754763.000,50966,1,H0,1,100,92.232
1618271864.764655,1754892.000,51002,1,H0,1,100,92.248
1618271864.898803,1755022.000,51020,1,H0,1,100,92.259
1618271865.030888,1755150.000,51038,1,H0,1,100,92.255
1618271865.165035,1755280.000,51073,1,H0,1,100,92.255
1618271865.298152,1755409.000,51091,1,H0,1,100,92.251
1618271865.430236,1755537.000,51111,1,H0,1,100,92.244
1618271865.563352,1755666.000,51145,1,H0,1,100,92.244
1618271865.696468,1755795.000,51163,1,H0,1,100,92.248
1618271865.829585,1755924.000,51182,1,H0,1,100,92.248
1618271865.962701,1756053.000,51199,1,H0,1,100,92.240
1618271866.096849,1756183.000,51234,1,H0,1,100,92.259
1618271866.227901,1756310.000,51253,1,H0,1,100,92.248
1618271866.362049,1756440.000,51272,1,H0,1,100,92.267
1618271866.495165,1756569.000,51290,1,H0,1,100,92.255
1618271866.627249,1756697.000,51325,1,H0,1,100,92.255
1618271866.760366,1756826.000,51343,1,H0,1,100,92.270
1618271866.892450,1756954.000,51362,1,H0,1,100,92.286
1618271867.027630,1757085.000,51379,1,H0,1,100,92.278
1618271867.159714,1757213.000,51414,1,H0,1,100,92.255
1618271867.291799,1757341.000,51433,1,H0,1,100,92.267
1618271867.425946,1757471.000,51451,1,H0,1,100,92.255
1618271867.556999,1757598.000,51469,1,H0,1,100,92.282
1618271867.691147,1757728.000,51505,1,H0,1,100,92.267
1618271867.823231,1757856.000,51523,1,H0,1,100,92.289
1618271867.956347,1757985.000,51541,1,H0,1,100,92.293
1618271868.089463,1758114.000,51576,1,H0,1,100,92.282
1618271868.223612,1758244.000,51594,1,H0,1,100,92.286
1618271868.356728,1758373.000,51619,1,H0,1,100,92.286
1618271868.487780,1758500.000,51637,1,H0,1,100,92.289
1618271868.620896,1758629.000,51656,1,H0,1,100,92.293
1618271868.754013,1758758.000,51674,1,H0,1,100,92.282
1618271868.886097,1758886.000,51692,1,H0,1,100,92.286
1618271869.019213,1759015.000,51727,1,H0,1,100,92.278
1618271869.151297,1759143.000,51745,1,H0,1,100,92.297
1618271869.286477,1759274.000,51764,1,H0,1,100,92.282
1618271869.417530,1759401.000,51782,1,H0,1,100,92.274
1618271869.551677,1759531.000,51817,1,H0,1,100,92.270
1618271869.685826,1759661.000,51836,1,H0,1,100,92.289
1618271869.818942,1759790.000,51853,1,H0,1,100,92.301
1618271869.952058,1759919.000,51871,1,H0,1,100,92.286
1618271870.085174,1760048.000,51907,1,H0,1,100,92.286
1618271870.218290,1760177.000,51925,1,H0,1,100,92.293
1618271870.351406,1760306.000,51944,1,H0,1,100,92.293
1618271870.484523,1760435.000,51979,1,H0,1,100,92.316
1618271870.616607,1760563.000,51997,1,H0,1,100,92.289
1618271870.748691,1760691.000,52016,1,H0,1,100,92.316
1618271870.882839,1760821.000,52033,1,H0,1,100,92.301
1618271871.016987,1760951.000,52068,1,H0,1,100,92.297
1618271871.150103,1761080.000,52087,1,H0,1,100,92.312
1618271871.283220,1761209.000,52104,1,H0,1,100,92.316
1618271871.416336,1761338.000,52140,1,H0,1,100,92.316
1618271871.551516,1761469.000,52159,1,H0,1,100,92.324
1618271871.683600,1761597.000,52177,1,H0,1,100,92.297
1618271871.817748,1761727.000,52196,1,H0,1,100,92.312
1618271871.950864,1761856.000,52214,1,H0,1,100,92.328
1618271872.083980,1761985.000,52233,1,H0,1,100,92.328
1618271872.216581,1762113.500,52252,2,H0,1,100,92.320
1618271872.349181,1762242.000,52252,2,H0,1,100,92.305
1618271872.482641,1762371.333,52272,3,H0,1,100,92.309
1618271872.616101,1762500.667,52272,3,H0,1,100,92.328
1618271872.749561,1762630.000,52272,3,H0,1,100,92.316
1618271872.882677,1762759.000,52291,3,H0,1,100,92.347
1618271873.015794,1762888.000,52291,3,H0,1,100,92.351
1618271873.148910,1763017.000,52291,3,H0,1,100,92.331
1618271873.282026,1763146.000,52311,2,H0,1,100,92.331
1618271873.415142,1763275.000,52311,2,H0,1,100,92.339
1618271873.549290,1763405.000,52351,2,H0,1,100,92.373
1618271873.683438,1763535.000,52351,2,H0,1,100,92.370
1618271873.816554,1763664.000,52369,1,H0,1,100,92.366
1618271873.948639,1763792.000,52388,1,H0,1,100,92.373
1618271874.082787,1763922.000,52405,1,H0,1,100,92.377
1618271874.213839,1764049.000,52423,1,H0,1,100,92.370
1618271874.347987,1764179.000,52460,1,H0,1,100,92.396
1618271874.480071,1764307.000,52478,1,H0,1,100,92.381
1618271874.612156,1764435.000,52496,1,H0,1,100,92.408
1618271874.746304,1764565.000,52531,1,H0,1,100,92.400
1618271874.879420,1764694.000,52549,1,H0,1,100,92.427
1618271875.012536,1764823.000,52568,1,H0,1,100,92.446
1618271875.144620,1764951.000,52585,1,H0,1,100,92.423
1618271875.278768,1765081.000,52621,1,H0,1,100,92.434
1618271875.411885,1765210.000,52640,1,H0,1,100,92.438
1618271875.543969,1765338.000,52657,1,H0,1,100,92.434
1618271875.678117,1765468.000,52675,1,H0,1,100,92.457
1618271875.810201,1765596.000,52711,1,H0,1,100,92.454
1618271875.945381,1765727.000,52729,1,H0,1,100,92.480
1618271876.076433,1765854.000,52747,1,H0,1,100,92.495
1618271876.209549,1765983.000,52782,1,H0,1,100,92.480
1618271876.343698,1766113.000,52801,1,H0,1,100,92.507
1618271876.475782,1766241.000,52819,1,H0,1,100,92.511
1618271876.608898,1766370.000,52837,1,H0,1,100,92.518
1618271876.740982,1766498.000,52872,1,H0,1,100,92.522
1618271876.873066,1766626.000,52891,1,H0,1,100,92.534
1618271877.007215,1766756.000,52908,1,H0,1,100,92.549
1618271877.139299,1766884.000,52943,1,H0,1,100,92.549
1618271877.273447,1767014.000,52963,1,H0,1,100,92.553
1618271877.405531,1767142.000,52981,1,H0,1,100,92.568
1618271877.539679,1767272.000,52999,1,H0,1,100,92.587
1618271877.673827,1767402.000,53034,1,H0,1,100,92.598
1618271877.806943,1767531.000,53052,1,H0,1,100,92.595
1618271877.940060,1767660.000,53070,1,H0,1,100,92.618
1618271878.072144,1767788.000,53087,1,H0,1,100,92.618
1618271878.207324,1767919.000,53123,1,H0,1,100,92.637
1618271878.338376,1768046.000,53143,1,H0,1,100,92.644
1618271878.471492,1768175.000,53160,1,H0,1,100,92.663
1618271878.604609,1768304.000,53178,1,H0,1,100,92.656
1618271878.736693,1768432.000,53214,1,H0,1,100,92.694
1618271878.869293,1768560.500,53238,2,H0,1,100,92.694
1618271879.001893,1768689.000,53238,2,H0,1,100,92.694
1618271879.136041,1768819.000,53256,1,H0,1,100,92.709
1618271879.270189,1768949.000,53292,1,H0,1,100,92.709
1618271879.403306,1769078.000,53311,1,H0,1,100,92.713
1618271879.536422,1769207.000,53328,1,H0,1,100,92.728
1618271879.668506,1769335.000,53363,1,H0,1,100,92.717
1618271879.802654,1769465.000,53382,1,H0,1,100,92.740
1618271879.934738,1769593.000,53400,1,H0,1,100,92.774
1618271880.067854,1769722.000,53418,1,H0,1,100,92.770
1618271880.200971,1769851.000,53453,1,H0,1,100,92.766
1618271880.334087,1769980.000,53472,1,H0,1,100,92.766
1618271880.467203,1770109.000,53490,1,H0,1,100,92.808
1618271880.598255,1770236.000,53507,1,H0,1,100,92.797
1618271880.732403,1770366.000,53543,1,H0,1,100,92.812
1618271880.864488,1770494.000,53562,1,H0,1,100,92.812
1618271880.998636,1770624.000,53579,1,H0,1,100,92.835
1618271881.131752,1770753.000,53614,1,H0,1,100,92.846
