EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EM
1618271999.313365,1885280.250,8360,4,EM,1,100,RS
1618271999.365219,1885330.500,8360,4,EM,1,100,RB
1618271999.417072,1885380.750,8360,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618271999.468925,1885431.000,8360,4,EM,1,100,PS
1618271999.520779,1885481.250,8396,4,EM,1,100,RS
1618271999.572632,1885531.500,8396,4,EM,1,100,RB
1618271999.624485,1885581.750,8396,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618271999.676339,1885632.000,8396,4,EM,1,100,PS
1618271999.728192,1885682.250,8431,4,EM,1,100,RS
1618271999.780046,1885732.500,8431,4,EM,1,100,RB
1618271999.831899,1885782.750,8431,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618271999.883753,1885833.000,8431,4,EM,1,100,PS
1618271999.936122,1885883.750,8469,4,EM,1,100,RS
1618271999.988491,1885934.500,8469,4,EM,1,100,RB
1618272000.040860,1885985.250,8469,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618272000.093230,1886036.000,8469,4,EM,1,100,PS
1618272000.145083,1886086.250,8503,4,EM,1,100,RS
1618272000.196937,1886136.500,8503,4,EM,1,100,RB
1618272000.248790,1886186.750,8503,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618272000.300643,1886237.000,8503,4,EM,1,100,PS
1618272000.353271,1886288.000,8540,4,EM,1,100,RS
1618272000.405898,1886339.000,8540,4,EM,1,100,RB
1618272000.458525,1886390.000,8540,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618272000.511153,1886441.000,8540,4,EM,1,100,PS
1618272000.574873,1886502.750,8582,4,EM,1,100,RS
1618272000.638593,1886564.500,8582,4,EM,1,100,RB
1618272000.702314,1886626.250,8582,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618272000.766034,1886688.000,8582,4,EM,1,100,PS
1618272000.818145,1886738.500,8616,4,EM,1,100,RS
1618272000.870257,1886789.000,8616,4,EM,1,100,RB
1618272000.922368,1886839.500,8616,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618272000.974479,1886890.000,8616,4,EM,1,100,PS
1618272001.026333,1886940.250,8654,4,EM,1,100,RS
1618272001.078186,1886990.500,8654,4,EM,1,100,RB
1618272001.130040,1887040.750,8654,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618272001.181893,1887091.000,8654,4,EM,1,100,PS
1618272001.233747,1887141.250,8688,4,EM,1,100,RS
1618272001.285600,1887191.500,8688,4,EM,1,100,RB
1618272001.337453,1887241.750,8688,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618272001.389307,1887292.000,8688,4,EM,1,100,PS
1618272001.441160,1887342.250,8725,4,EM,1,100,RS
1618272001.493013,1887392.500,8725,4,EM,1,100,RB
1618272001.544867,1887442.750,8725,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618272001.596720,1887493.000,8725,4,EM,1,100,PS
1618272001.648574,1887543.250,8761,4,EM,1,100,RS
1618272001.700427,1887593.500,8761,4,EM,1,100,RB
1618272001.752280,1887643.750,8761,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618272001.804134,1887694.000,8761,4,EM,1,100,PS
1618272001.855987,1887744.250,8796,4,EM,1,100,RS
1618272001.907840,1887794.500,8796,4,EM,1,100,RB
1618272001.959694,1887844.750,8796,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618272002.011547,1887895.000,8796,4,EM,1,100,PS
1618272002.063401,1887945.250,8833,4,EM,1,100,RS
1618272002.115254,1887995.500,8833,4,EM,1,100,RB
1618272002.167107,1888045.750,8833,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618272002.218961,1888096.000,8833,4,EM,1,100,PS
1618272002.270814,1888146.250,8868,4,EM,1,100,RS
1618272002.322668,1888196.500,8868,4,EM,1,100,RB
1618272002.374521,1888246.750,8868,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618272002.426374,1888297.000,8868,4,EM,1,100,PS
1618272002.478228,1888347.250,8905,4,EM,1,100,RS
1618272002.530081,1888397.500,8905,4,EM,1,100,RB
1618272002.581934,1888447.750,8905,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618272002.633788,1888498.000,8905,4,EM,1,100,PS
1618272002.685641,1888548.250,8939,4,EM,1,100,RS
1618272002.737495,1888598.500,8939,4,EM,1,100,RB
1618272002.789348,1888648.750,8939,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618272002.841202,1888699.000,8939,4,EM,1,100,PS
1618272002.893055,1888749.250,8976,4,EM,1,100,RS
1618272002.944908,1888799.500,8976,4,EM,1,100,RB
1618272002.996762,1888849.750,8976,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618272003.048615,1888900.000,8976,4,EM,1,100,PS
1618272003.100468,1888950.250,9013,4,EM,1,100,RS
1618272003.152322,1889000.500,9013,4,EM,1,100,RB
1618272003.204175,1889050.750,9013,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618272003.256029,1889101.000,9013,4,EM,1,100,PS
1618272003.307882,1889151.250,9048,4,EM,1,100,RS
1618272003.359735,1889201.500,9048,4,EM,1,100,RB
1618272003.411589,1889251.750,9048,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618272003.463442,1889302.000,9048,4,EM,1,100,PS
1618272003.515296,1889352.250,9084,4,EM,1,100,RS
1618272003.567149,1889402.500,9084,4,EM,1,100,RB
1618272003.619002,1889452.750,9084,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618272003.670856,1889503.000,9084,4,EM,1,100,PS
1618272003.722709,1889553.250,9119,4,EM,1,100,RS
1618272003.774563,1889603.500,9119,4,EM,1,100,RB
1618272003.826416,1889653.750,9119,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618272003.878269,1889704.000,9119,4,EM,1,100,PS
1618272003.930123,1889754.250,9157,4,EM,1,100,RS
1618272003.981976,1889804.500,9157,4,EM,1,100,RB
1618272004.033829,1889854.750,9157,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618272004.085683,1889905.000,9157,4,EM,1,100,PS
1618272004.138310,1889956.000,9191,4,EM,1,100,RS
1618272004.190938,1890007.000,9191,4,EM,1,100,RB
1618272004.243565,1890058.000,9191,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618272004.296192,1890109.000,9191,4,EM,1,100,PS
1618272004.348046,1890159.250,9228,4,EM,1,100,RS
1618272004.399899,1890209.500,9228,4,EM,1,100,RB
1618272004.451752,1890259.750,9228,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618272004.503606,1890310.000,9228,4,EM,1,100,PS
1618272004.555459,1890360.250,9264,4,EM,1,100,RS
1618272004.607312,1890410.500,9264,4,EM,1,100,RB
1618272004.659166,1890460.750,9264,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618272004.711019,1890511.000,9264,4,EM,1,100,PS
1618272004.763905,1890562.250,9299,4,EM,1,100,RS
1618272004.816790,1890613.500,9299,4,EM,1,100,RB
1618272004.869675,1890664.750,9299,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618272004.922560,1890716.000,9299,4,EM,1,100,PS
1618272004.974414,1890766.250,9336,4,EM,1,100,RS
1618272005.026267,1890816.500,9336,4,EM,1,100,RB
1618272005.078121,1890866.750,9336,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618272005.129974,1890917.000,9336,4,EM,1,100,PS
1618272005.181827,1890967.250,9371,4,EM,1,100,RS
1618272005.233681,1891017.500,9371,4,EM,1,100,RB
1618272005.285534,1891067.750,9371,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618272005.337388,1891118.000,9371,4,EM,1,100,PS
1618272005.389241,1891168.250,9408,4,EM,1,100,RS
1618272005.441094,1891218.500,9408,4,EM,1,100,RB
1618272005.492948,1891268.750,9408,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618272005.544801,1891319.000,9408,4,EM,1,100,PS
1618272005.596912,1891369.500,9442,4,EM,1,100,RS
1618272005.649024,1891420.000,9442,4,EM,1,100,RB
1618272005.701135,1891470.500,9442,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618272005.753247,1891521.000,9442,4,EM,1,100,PS
1618272005.814129,1891580.000,9484,4,EM,1,100,RS
1618272005.875012,1891639.000,9484,4,EM,1,100,RB
1618272005.935894,1891698.000,9484,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618272005.996777,1891757.000,9484,4,EM,1,100,PS
1618272006.048630,1891807.250,9520,4,EM,1,100,RS
1618272006.100484,1891857.500,9520,4,EM,1,100,RB
1618272006.152337,1891907.750,9520,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618272006.204190,1891958.000,9520,4,EM,1,100,PS
1618272006.256044,1892008.250,9556,4,EM,1,100,RS
1618272006.307897,1892058.500,9556,4,EM,1,100,RB
1618272006.359751,1892108.750,9556,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618272006.411604,1892159.000,9556,4,EM,1,100,PS
1618272006.463457,1892209.250,9592,4,EM,1,100,RS
1618272006.515311,1892259.500,9592,4,EM,1,100,RB
1618272006.567164,1892309.750,9592,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618272006.619018,1892360.000,9592,4,EM,1,100,PS
1618272006.670871,1892410.250,9627,4,EM,1,100,RS
1618272006.722724,1892460.500,9627,4,EM,1,100,RB
1618272006.774578,1892510.750,9627,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618272006.826431,1892561.000,9627,4,EM,1,100,PS
1618272006.878284,1892611.250,9664,4,EM,1,100,RS
1618272006.930138,1892661.500,9664,4,EM,1,100,RB
1618272006.981991,1892711.750,9664,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618272007.033845,1892762.000,9664,4,EM,1,100,PS
1618272007.085698,1892812.250,9699,4,EM,1,100,RS
1618272007.137552,1892862.500,9699,4,EM,1,100,RB
1618272007.189405,1892912.750,9699,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618272007.241258,1892963.000,9699,4,EM,1,100,PS
1618272007.293112,1893013.250,9736,4,EM,1,100,RS
1618272007.344965,1893063.500,9736,4,EM,1,100,RB
1618272007.396818,1893113.750,9736,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618272007.448672,1893164.000,9736,4,EM,1,100,PS
1618272007.500525,1893214.250,9771,4,EM,1,100,RS
1618272007.552379,1893264.500,9771,4,EM,1,100,RB
1618272007.604232,1893314.750,9771,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618272007.656085,1893365.000,9771,4,EM,1,100,PS
1618272007.707939,1893415.250,9807,4,EM,1,100,RS
1618272007.759792,1893465.500,9807,4,EM,1,100,RB
1618272007.811646,1893515.750,9807,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618272007.863499,1893566.000,9807,4,EM,1,100,PS
1618272007.915352,1893616.250,9843,4,EM,1,100,RS
1618272007.967206,1893666.500,9843,4,EM,1,100,RB
1618272008.019059,1893716.750,9843,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618272008.070912,1893767.000,9843,4,EM,1,100,PS
1618272008.122766,1893817.250,9879,4,EM,1,100,RS
1618272008.174619,1893867.500,9879,4,EM,1,100,RB
1618272008.226473,1893917.750,9879,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618272008.278326,1893968.000,9879,4,EM,1,100,PS
1618272008.330179,1894018.250,9915,4,EM,1,100,RS
1618272008.382033,1894068.500,9915,4,EM,1,100,RB
1618272008.433886,1894118.750,9915,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618272008.485740,1894169.000,9915,4,EM,1,100,PS
1618272008.537593,1894219.250,9950,4,EM,1,100,RS
1618272008.589446,1894269.500,9950,4,EM,1,100,RB
1618272008.641300,1894319.750,9950,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618272008.693153,1894370.000,9950,4,EM,1,100,PS
1618272008.746038,1894421.250,9987,4,EM,1,100,RS
1618272008.798924,1894472.500,9987,4,EM,1,100,RB
1618272008.851809,1894523.750,9987,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618272008.904694,1894575.000,9987,4,EM,1,100,PS
1618272008.956548,1894625.250,10022,4,EM,1,100,RS
1618272009.008401,1894675.500,10022,4,EM,1,100,RB
1618272009.060255,1894725.750,10022,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618272009.112108,1894776.000,10022,4,EM,1,100,PS
1618272009.163961,1894826.250,10059,4,EM,1,100,RS
1618272009.215815,1894876.500,10059,4,EM,1,100,RB
1618272009.267668,1894926.750,10059,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618272009.319521,1894977.000,10059,4,EM,1,100,PS
1618272009.371375,1895027.250,10095,4,EM,1,100,RS
1618272009.423228,1895077.500,10095,4,EM,1,100,RB
1618272009.475082,1895127.750,10095,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618272009.526935,1895178.000,10095,4,EM,1,100,PS
1618272009.578788,1895228.250,10130,4,EM,1,100,RS
1618272009.630642,1895278.500,10130,4,EM,1,100,RB
1618272009.682495,1895328.750,10130,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618272009.734349,1895379.000,10130,4,EM,1,100,PS
1618272009.789298,1895432.250,10167,4,EM,1,100,RS
1618272009.844247,1895485.500,10167,4,EM,1,100,RB
1618272009.899196,1895538.750,10167,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618272009.954145,1895592.000,10167,4,EM,1,100,PS
1618272010.006514,1895642.750,10202,4,EM,1,100,RS
1618272010.058884,1895693.500,10202,4,EM,1,100,RB
1618272010.111253,1895744.250,10202,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618272010.163622,1895795.000,10202,4,EM,1,100,PS
1618272010.215992,1895845.750,10239,4,EM,1,100,RS
1618272010.268361,1895896.500,10239,4,EM,1,100,RB
1618272010.320730,1895947.250,10239,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618272010.373100,1895998.000,10239,4,EM,1,100,PS
1618272010.424695,1896048.000,10275,4,EM,1,100,RS
1618272010.476291,1896098.000,10275,4,EM,1,100,RB
1618272010.527886,1896148.000,10275,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618272010.579481,1896198.000,10275,4,EM,1,100,PS
1618272010.631335,1896248.250,10310,4,EM,1,100,RS
1618272010.683188,1896298.500,10310,4,EM,1,100,RB
1618272010.735042,1896348.750,10310,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618272010.786895,1896399.000,10310,4,EM,1,100,PS
1618272010.840812,1896451.250,10347,4,EM,1,100,RS
1618272010.894729,1896503.500,10347,4,EM,1,100,RB
1618272010.948647,1896555.750,10347,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618272011.002564,1896608.000,10347,4,EM,1,100,PS
1618272011.054417,1896658.250,10382,4,EM,1,100,RS
1618272011.106271,1896708.500,10382,4,EM,1,100,RB
1618272011.158124,1896758.750,10382,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618272011.209977,1896809.000,10382,4,EM,1,100,PS
1618272011.263637,1896861.000,10424,4,EM,1,100,RS
1618272011.317296,1896913.000,10424,4,EM,1,100,RB
1618272011.370955,1896965.000,10424,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618272011.424614,1897017.000,10424,4,EM,1,100,PS
1618272011.476468,1897067.250,10460,4,EM,1,100,RS
1618272011.528321,1897117.500,10460,4,EM,1,100,RB
1618272011.580174,1897167.750,10460,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618272011.632028,1897218.000,10460,4,EM,1,100,PS
1618272011.683881,1897268.250,10495,4,EM,1,100,RS
1618272011.735735,1897318.500,10495,4,EM,1,100,RB
1618272011.787588,1897368.750,10495,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618272011.839441,1897419.000,10495,4,EM,1,100,PS
1618272011.893358,1897471.250,10531,4,EM,1,100,RS
1618272011.947276,1897523.500,10531,4,EM,1,100,RB
1618272012.001193,1897575.750,10531,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618272012.055110,1897628.000,10531,4,EM,1,100,PS
1618272012.106964,1897678.250,10567,4,EM,1,100,RS
1618272012.158817,1897728.500,10567,4,EM,1,100,RB
1618272012.210670,1897778.750,10567,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618272012.262524,1897829.000,10567,4,EM,1,100,PS
1618272012.314377,1897879.250,10604,4,EM,1,100,RS
1618272012.366230,1897929.500,10604,4,EM,1,100,RB
1618272012.418084,1897979.750,10604,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618272012.469937,1898030.000,10604,4,EM,1,100,PS
1618272012.522049,1898080.500,10638,4,EM,1,100,RS
1618272012.574160,1898131.000,10638,4,EM,1,100,RB
1618272012.626271,1898181.500,10638,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618272012.678383,1898232.000,10638,4,EM,1,100,PS
1618272012.730236,1898282.250,10675,4,EM,1,100,RS
1618272012.782089,1898332.500,10675,4,EM,1,100,RB
1618272012.833943,1898382.750,10675,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618272012.885796,1898433.000,10675,4,EM,1,100,PS
1618272012.938424,1898484.000,10712,4,EM,1,100,RS
1618272012.991051,1898535.000,10712,4,EM,1,100,RB
1618272013.043678,1898586.000,10712,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618272013.096306,1898637.000,10712,4,EM,1,100,PS
1618272013.148159,1898687.250,10747,4,EM,1,100,RS
1618272013.200012,1898737.500,10747,4,EM,1,100,RB
1618272013.251866,1898787.750,10747,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618272013.303719,1898838.000,10747,4,EM,1,100,PS
1618272013.355830,1898888.500,10783,4,EM,1,100,RS
1618272013.407942,1898939.000,10783,4,EM,1,100,RB
1618272013.460053,1898989.500,10783,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618272013.512165,1899040.000,10783,4,EM,1,100,PS
1618272013.564534,1899090.750,10818,4,EM,1,100,RS
1618272013.616903,1899141.500,10818,4,EM,1,100,RB
1618272013.669273,1899192.250,10818,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618272013.721642,1899243.000,10818,4,EM,1,100,PS
1618272013.773495,1899293.250,10855,4,EM,1,100,RS
1618272013.825349,1899343.500,10855,4,EM,1,100,RB
1618272013.877202,1899393.750,10855,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618272013.929056,1899444.000,10855,4,EM,1,100,PS
1618272013.981167,1899494.500,10890,4,EM,1,100,RS
1618272014.033278,1899545.000,10890,4,EM,1,100,RB
1618272014.085390,1899595.500,10890,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618272014.137501,1899646.000,10890,4,EM,1,100,PS
1618272014.190644,1899697.500,10927,4,EM,1,100,RS
1618272014.243788,1899749.000,10927,4,EM,1,100,RB
1618272014.296931,1899800.500,10927,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618272014.350074,1899852.000,10927,4,EM,1,100,PS
1618272014.402443,1899902.750,10962,4,EM,1,100,RS
1618272014.454813,1899953.500,10962,4,EM,1,100,RB
1618272014.507182,1900004.250,10962,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618272014.559551,1900055.000,10962,4,EM,1,100,PS
1618272014.611405,1900105.250,10998,4,EM,1,100,RS
1618272014.663258,1900155.500,10998,4,EM,1,100,RB
1618272014.715112,1900205.750,10998,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618272014.766965,1900256.000,10998,4,EM,1,100,PS
1618272014.818819,1900306.250,11034,4,EM,1,100,RS
1618272014.870672,1900356.500,11034,4,EM,1,100,RB
1618272014.922525,1900406.750,11034,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618272014.974379,1900457.000,11034,4,EM,1,100,PS
1618272015.026490,1900507.500,11070,4,EM,1,100,RS
1618272015.078601,1900558.000,11070,4,EM,1,100,RB
1618272015.130713,1900608.500,11070,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618272015.182824,1900659.000,11070,4,EM,1,100,PS
1618272015.234678,1900709.250,11107,4,EM,1,100,RS
1618272015.286531,1900759.500,11107,4,EM,1,100,RB
1618272015.338384,1900809.750,11107,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618272015.390238,1900860.000,11107,4,EM,1,100,PS
1618272015.445187,1900913.250,11141,4,EM,1,100,RS
1618272015.500136,1900966.500,11141,4,EM,1,100,RB
1618272015.555085,1901019.750,11141,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618272015.610034,1901073.000,11141,4,EM,1,100,PS
1618272015.661887,1901123.250,11178,4,EM,1,100,RS
1618272015.713741,1901173.500,11178,4,EM,1,100,RB
1618272015.765594,1901223.750,11178,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618272015.817448,1901274.000,11178,4,EM,1,100,PS
1618272015.869301,1901324.250,11212,4,EM,1,100,RS
1618272015.921154,1901374.500,11212,4,EM,1,100,RB
1618272015.973008,1901424.750,11212,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618272016.024861,1901475.000,11212,4,EM,1,100,PS
1618272016.076715,1901525.250,11250,4,EM,1,100,RS
1618272016.128568,1901575.500,11250,4,EM,1,100,RB
1618272016.180421,1901625.750,11250,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618272016.232275,1901676.000,11250,4,EM,1,100,PS
1618272016.284128,1901726.250,11286,4,EM,1,100,RS
1618272016.335982,1901776.500,11286,4,EM,1,100,RB
1618272016.387835,1901826.750,11286,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618272016.439688,1901877.000,11286,4,EM,1,100,PS
1618272016.511922,1901947.000,11326,4,EM,1,100,RS
1618272016.584156,1902017.000,11326,4,EM,1,100,RB
1618272016.656389,1902087.000,11326,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618272016.728623,1902157.000,11326,4,EM,1,100,PS
1618272016.780476,1902207.250,11361,4,EM,1,100,RS
1618272016.832330,1902257.500,11361,4,EM,1,100,RB
1618272016.884183,1902307.750,11361,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618272016.936036,1902358.000,11361,4,EM,1,100,PS
1618272016.987890,1902408.250,11398,4,EM,1,100,RS
1618272017.039743,1902458.500,11398,4,EM,1,100,RB
1618272017.091596,1902508.750,11398,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618272017.143450,1902559.000,11398,4,EM,1,100,PS
1618272017.195303,1902609.250,11433,4,EM,1,100,RS
1618272017.247157,1902659.500,11433,4,EM,1,100,RB
1618272017.299010,1902709.750,11433,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618272017.350863,1902760.000,11433,4,EM,1,100,PS
1618272017.402717,1902810.250,11470,4,EM,1,100,RS
1618272017.454570,1902860.500,11470,4,EM,1,100,RB
1618272017.506423,1902910.750,11470,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618272017.558277,1902961.000,11470,4,EM,1,100,PS
1618272017.610130,1903011.250,11504,4,EM,1,100,RS
1618272017.661984,1903061.500,11504,4,EM,1,100,RB
1618272017.713837,1903111.750,11504,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618272017.765690,1903162.000,11504,4,EM,1,100,PS
1618272017.817544,1903212.250,11541,4,EM,1,100,RS
1618272017.869397,1903262.500,11541,4,EM,1,100,RB
1618272017.921251,1903312.750,11541,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618272017.973104,1903363.000,11541,4,EM,1,100,PS
1618272018.024957,1903413.250,11577,4,EM,1,100,RS
1618272018.076811,1903463.500,11577,4,EM,1,100,RB
1618272018.128664,1903513.750,11577,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618272018.180517,1903564.000,11577,4,EM,1,100,PS
1618272018.232371,1903614.250,11613,4,EM,1,100,RS
1618272018.284224,1903664.500,11613,4,EM,1,100,RB
1618272018.336078,1903714.750,11613,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618272018.387931,1903765.000,11613,4,EM,1,100,PS
1618272018.439785,1903815.250,11649,4,EM,1,100,RS
1618272018.491638,1903865.500,11649,4,EM,1,100,RB
1618272018.543491,1903915.750,11649,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618272018.595345,1903966.000,11649,4,EM,1,100,PS
1618272018.647198,1904016.250,11684,4,EM,1,100,RS
1618272018.699051,1904066.500,11684,4,EM,1,100,RB
1618272018.750905,1904116.750,11684,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618272018.802758,1904167.000,11684,4,EM,1,100,PS
1618272018.854612,1904217.250,11721,4,EM,1,100,RS
1618272018.906465,1904267.500,11721,4,EM,1,100,RB
1618272018.958318,1904317.750,11721,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618272019.010172,1904368.000,11721,4,EM,1,100,PS
1618272019.062025,1904418.250,11756,4,EM,1,100,RS
1618272019.113878,1904468.500,11756,4,EM,1,100,RB
1618272019.165732,1904518.750,11756,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618272019.217585,1904569.000,11756,4,EM,1,100,PS
1618272019.269439,1904619.250,11793,4,EM,1,100,RS
1618272019.321292,1904669.500,11793,4,EM,1,100,RB
1618272019.373146,1904719.750,11793,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618272019.424999,1904770.000,11793,4,EM,1,100,PS
1618272019.476852,1904820.250,11828,4,EM,1,100,RS
1618272019.528706,1904870.500,11828,4,EM,1,100,RB
1618272019.580559,1904920.750,11828,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618272019.632412,1904971.000,11828,4,EM,1,100,PS
1618272019.684266,1905021.250,11864,4,EM,1,100,RS
1618272019.736119,1905071.500,11864,4,EM,1,100,RB
1618272019.787973,1905121.750,11864,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618272019.839826,1905172.000,11864,4,EM,1,100,PS
1618272019.891679,1905222.250,11900,4,EM,1,100,RS
1618272019.943533,1905272.500,11900,4,EM,1,100,RB
1618272019.995386,1905322.750,11900,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618272020.047240,1905373.000,11900,4,EM,1,100,PS
1618272020.099093,1905423.250,11936,4,EM,1,100,RS
1618272020.150946,1905473.500,11936,4,EM,1,100,RB
1618272020.202800,1905523.750,11936,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618272020.254653,1905574.000,11936,4,EM,1,100,PS
1618272020.306506,1905624.250,11973,4,EM,1,100,RS
1618272020.358360,1905674.500,11973,4,EM,1,100,RB
1618272020.410213,1905724.750,11973,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618272020.462067,1905775.000,11973,4,EM,1,100,PS
1618272020.513920,1905825.250,12007,4,EM,1,100,RS
1618272020.565773,1905875.500,12007,4,EM,1,100,RB
1618272020.617627,1905925.750,12007,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618272020.669480,1905976.000,12007,4,EM,1,100,PS
1618272020.722624,1906027.500,12044,4,EM,1,100,RS
1618272020.775767,1906079.000,12044,4,EM,1,100,RB
1618272020.828910,1906130.500,12044,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618272020.882053,1906182.000,12044,4,EM,1,100,PS
1618272020.933907,1906232.250,12081,4,EM,1,100,RS
1618272020.985760,1906282.500,12081,4,EM,1,100,RB
1618272021.037613,1906332.750,12081,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618272021.089467,1906383.000,12081,4,EM,1,100,PS
1618272021.141320,1906433.250,12116,4,EM,1,100,RS
1618272021.193174,1906483.500,12116,4,EM,1,100,RB
1618272021.245027,1906533.750,12116,4,EM,1,100,2021-04-12_16-53-27-967617.csv
1618272021.296880,1906584.000,12116,4,EM,1,100,PS
1618272021.348734,1906634.250,12152,4,EM,1,100,RS
1618272021.400587,1906684.500,12152,4,EM,1,100,RB
